POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,ST,CID,Tier,Title,L10,VAR,VLvl,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,CON,PBABIP,HRA,STU vL,CON vL,PBABIP vL,HRA vL,STU vR,CON vR,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,wSB,UBR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
SP,Satchel Paige,Satchel,Paige,Dewey Decimals,6' 3',180 lbs,R,R,100,Kansas City Monarchs,KCM,1944,1921-1945,CS,84844,Perfect,Clubhouse - Negro League Star  SP Satchel Paige  KCM  1944,0,N,0,57,71,1,37,46,57,77,1,52,43,57,69,1,33,47,51,26,Normal,Spray,Normal,125,95,115,118,119,99,112,117,130,93,117,118,103,92,122,109,-,-,-,103,-,120,120,-,7,NEU,94-96,3/4,Normal,96,63,1,1,1,29,32,29,25,5,10,2,71,-,56,-,-,-,-,-,-,71,-,56,-,-,-,-,-,-,43,4,11,29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,35,35,0,0,0,0,0,112.1,470,425,67,23,3,9,51,50,36,0,100,3,3,3,3,0,0,7,0,0,0,1.00,0,103,120,0,0,0.0,2.4,2.2,3.75,35,35,53,27,26,0,0,0,2.08,3.1,1.086,17,8,229.0,0,0,25,24,6,3,1,1,0,0,0,0,-0.0,0.0
SP,Satchel Paige,Satchel,Paige,Madison Moundsmen,6' 3',180 lbs,R,R,100,Kansas City Monarchs,KCM,1944,1921-1945,CS,84844,Perfect,Clubhouse - Negro League Star  SP Satchel Paige  KCM  1944,0,N,0,57,71,1,37,46,57,77,1,52,43,57,69,1,33,47,51,26,Normal,Spray,Normal,125,95,115,118,119,99,112,117,130,93,117,118,103,92,122,109,-,-,-,103,-,120,120,-,7,NEU,94-96,3/4,Normal,96,63,1,1,1,29,32,29,25,5,10,2,71,-,56,-,-,-,-,-,-,71,-,56,-,-,-,-,-,-,43,4,11,29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,35,35,0,0,0,0,0,115.1,474,440,75,29,0,9,50,44,25,0,89,3,1,5,4,0,0,15,0,0,0,1.05,0,115,120,0,0,0.0,2.3,2.1,3.83,35,35,34,17,17,0,0,0,1.36,-0.9,.950,16,4,224.2,0,0,17,13,3,1,2,1,0,0,0,0,0.4,0.0
SP,Whitey Ford,Whitey,Ford,Sacramento Tuxedos,5' 10',180 lbs,L,L,100,New York Yankees,NYY,1961,1961-1979,HOF,85113,Perfect,HOF 1 - Hall of Fame  SP Whitey Ford  NYY  1961,0,N,0,8,30,4,60,28,10,32,2,50,16,8,30,5,62,31,53,2,Normal,Normal,Normal,112,98,110,118,130,113,131,119,107,95,103,118,103,103,118,95,-,-,-,-,-,-,-,-,4,NEU,89-91,3/4,Normal,97,90,-,-,-,27,27,27,27,1,8,3,62,-,-,-,-,-,-,-,-,62,-,-,-,-,-,-,-,-,13,7,11,18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,36,36,0,0,0,0,0,163.0,721,643,114,40,6,15,99,88,64,0,126,2,3,9,6,2,0,13,0,0,0,0.99,0,162,182,0,0,0.0,2.3,0.7,4.44,36,36,39,20,19,0,1,0,1.61,-0.9,1.146,14,1,218.0,0,0,19,14,8,5,1,1,0,0,0,0,-1.2,0.0
SP,Tarik Skubal,Tarik,Skubal,Chilliwack Chiefs,6' 3',240 lbs,L,L,100,Detroit Tigers,DET,2026,2026,,82424,Perfect,MLB 2026 Live  SP Tarik Skubal  DET,0,N,0,21,23,13,17,26,21,23,13,17,26,21,23,13,17,26,53,11,Normal,Spray,Spray,120,114,91,101,112,109,95,98,123,116,90,103,117,115,120,117,115,-,-,-,-,-,-,-,5,NEU,99-101,3/4,Normal,72,57,1,1,2,27,18,43,2,19,11,39,55,-,-,-,-,-,-,-,-,55,-,44,-,-,-,4,-,-,20,12,24,23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,32,32,0,0,0,0,0,140.1,625,571,114,26,2,15,73,71,45,0,126,6,0,3,7,1,0,8,0,0,0,1.04,0,141,145,0,0,0.0,2.3,1.7,3.86,32,32,26,16,10,0,2,0,1.18,-0.8,1.164,14,2,199.0,0,0,15,11,6,4,2,0,0,0,0,0,-0.5,0.0
SP,Randy Johnson,Randy,Johnson,Laffy Comedians,6' 10',225 lbs,R,L,100,Houston Astros,HOU,1998,1993-2004,CS,85407,Perfect,Clubhouse - Played Where? - Veteran Presence  SP Randy Johnson  HOU  1998,0,N,0,11,42,4,27,16,12,51,7,37,16,11,39,3,22,16,51,58,Normal,Pull,Pull,137,81,109,121,120,92,106,140,142,78,111,118,120,-,126,126,-,123,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,104,59,-,-,-,32,13,22,23,7,7,6,53,-,-,-,-,-,-,-,-,53,-,-,-,-,-,-,-,-,5,5,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,32,32,0,0,0,0,0,148.2,641,565,87,31,3,13,73,67,64,0,135,6,2,4,6,0,0,3,0,0,0,1.03,0,147,145,0,0,0.0,2.3,2.2,4.05,32,32,42,24,16,2,1,0,1.84,3.1,.977,19,11,195.2,0,0,22,18,3,3,0,0,0,0,0,0,0.1,0.0
SP,Carl Hubbell,Carl,Hubbell,The Real Deals,6' 0',170 lbs,R,L,100,New York Giants,SFG,1934,1921-1945,ME,83325,Perfect,Live NL Collection - Historical All-Star  SP Carl Hubbell  NY1  1934,0,N,0,3,45,1,32,28,3,47,1,28,28,4,45,1,33,28,78,33,Normal,Spray,Spray,82,146,125,111,75,150,97,120,84,144,134,102,75,-,115,-,-,-,-,-,-,93,-,-,3,FB,89-91,3/4,Finesse,103,72,-,-,-,27,29,28,27,3,1,8,66,-,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,8,14,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,36,36,0,0,0,0,0,171.2,725,671,118,34,5,20,84,75,41,0,119,5,3,5,7,1,0,18,0,0,0,1.00,0,188,185,0,0,0.0,2.3,2.7,4.21,36,36,45,26,19,0,0,0,1.81,1.9,1.008,21,8,223.1,0,0,23,19,8,8,0,0,0,0,0,0,-0.8,0.0
SP,Pedro Martinez,Pedro,Martinez,Lynnwood Pogos,5' 11',170 lbs,R,R,100,New York Mets,NYM,2005,2005-2014,CS,84702,Perfect,Clubhouse - April Fools' Day  SP Pedro Martinez  NYM  2005,0,N,0,3,12,2,15,9,6,20,2,18,8,3,10,2,14,10,51,55,Normal,Normal,Normal,121,96,120,112,117,84,118,113,125,110,122,111,86,-,105,87,-,-,95,-,156,-,-,-,5,FB,88-90,3/4,Normal,92,54,-,-,-,25,19,22,23,2,7,5,51,-,-,-,-,-,-,-,-,51,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,33,33,0,0,0,0,0,108.0,435,399,62,25,4,10,38,36,25,0,90,3,4,4,3,2,0,11,0,0,0,1.04,0,104,109,0,0,0.0,2.3,3.3,3.62,33,33,43,19,20,4,0,0,1.61,-1.1,.790,21,7,217.2,0,0,21,16,5,4,3,0,0,0,0,0,-0.3,0.0
SP,Carl Hubbell,Carl,Hubbell,Guro Gunslingers,6' 0',170 lbs,R,L,100,New York Giants,SFG,1934,1921-1945,ME,83325,Perfect,Live NL Collection - Historical All-Star  SP Carl Hubbell  NY1  1934,0,N,0,3,45,1,32,28,3,47,1,28,28,4,45,1,33,28,78,33,Normal,Spray,Spray,82,146,125,111,75,150,97,120,84,144,134,102,75,-,115,-,-,-,-,-,-,93,-,-,3,FB,89-91,3/4,Finesse,103,72,-,-,-,27,29,28,27,3,1,8,66,-,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,8,14,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,37,37,0,0,0,0,0,191.1,803,748,128,41,4,28,107,106,40,0,153,8,2,5,3,1,0,15,0,0,0,0.96,0,178,218,0,0,0.0,2.2,1.6,3.75,37,37,46,23,22,1,0,0,1.76,0.8,1.037,19,7,230.1,0,0,22,18,7,4,1,0,0,0,0,0,-0.0,0.0
SP,Carl Hubbell,Carl,Hubbell,Tortilla Chips,6' 0',170 lbs,R,L,100,New York Giants,SFG,1934,1921-1945,ME,83325,Perfect,Live NL Collection - Historical All-Star  SP Carl Hubbell  NY1  1934,0,N,0,3,45,1,32,28,3,47,1,28,28,4,45,1,33,28,78,33,Normal,Spray,Spray,82,146,125,111,75,150,97,120,84,144,134,102,75,-,115,-,-,-,-,-,-,93,-,-,3,FB,89-91,3/4,Finesse,103,72,-,-,-,27,29,28,27,3,1,8,66,-,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,8,14,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,32,32,0,0,0,0,0,161.2,663,616,89,36,5,21,70,68,38,0,127,4,0,5,2,1,0,18,0,0,0,0.98,0,180,156,0,0,0.0,2.2,3.5,3.83,32,32,31,21,10,0,0,0,1.31,0.8,1.039,12,2,212.1,0,0,19,19,7,5,0,0,0,0,0,0,0.4,0.0
SP,Randy Johnson,Randy,Johnson,Asbury Springboks,6' 10',225 lbs,R,L,100,Houston Astros,HOU,1998,1993-2004,CS,85407,Perfect,Clubhouse - Played Where? - Veteran Presence  SP Randy Johnson  HOU  1998,0,N,0,11,42,4,27,16,12,51,7,37,16,11,39,3,22,16,51,58,Normal,Pull,Pull,137,81,109,121,120,92,106,140,142,78,111,118,120,-,126,126,-,123,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,104,59,-,-,-,32,13,22,23,7,7,6,53,-,-,-,-,-,-,-,-,53,-,-,-,-,-,-,-,-,5,5,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,36,23,0,0,0,0,0,125.2,543,481,86,18,4,11,70,63,52,0,118,4,3,3,9,1,0,9,0,3,2,0.91,0,128,114,0,0,0.0,2.2,1.3,3.91,37,23,18,14,4,0,0,0,0.95,0.8,1.018,14,6,170.1,0,0,18,14,3,2,1,0,0,0,0,0,-0.8,0.0
SP,Carl Hubbell,Carl,Hubbell,Los Altos Undertakers,6' 0',170 lbs,R,L,100,New York Giants,SFG,1934,1921-1945,ME,83325,Perfect,Live NL Collection - Historical All-Star  SP Carl Hubbell  NY1  1934,0,N,0,3,45,1,32,28,3,47,1,28,28,4,45,1,33,28,78,33,Normal,Spray,Spray,82,146,125,111,75,150,97,120,84,144,134,102,75,-,115,-,-,-,-,-,-,93,-,-,3,FB,89-91,3/4,Finesse,103,72,-,-,-,27,29,28,27,3,1,8,66,-,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,8,14,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,24,24,0,0,0,0,0,126.2,538,489,83,29,3,10,51,50,33,0,77,6,3,7,7,0,0,12,0,0,0,1.12,0,126,164,0,0,0.0,2.2,3.5,4.59,24,24,37,17,17,3,0,0,1.92,-1.0,.915,8,1,159.1,0,0,21,16,7,5,0,0,0,0,0,0,-0.1,0.0
SP,Satchel Paige,Satchel,Paige,The Real Deals,6' 3',180 lbs,R,R,100,Kansas City Monarchs,KCM,1944,1921-1945,CS,84844,Perfect,Clubhouse - Negro League Star  SP Satchel Paige  KCM  1944,0,N,0,57,71,1,37,46,57,77,1,52,43,57,69,1,33,47,51,26,Normal,Spray,Normal,125,95,115,118,119,99,112,117,130,93,117,118,103,92,122,109,-,-,-,103,-,120,120,-,7,NEU,94-96,3/4,Normal,96,63,1,1,1,29,32,29,25,5,10,2,71,-,56,-,-,-,-,-,-,71,-,56,-,-,-,-,-,-,43,4,11,29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,37,37,0,0,0,0,0,119.0,517,464,84,24,1,10,56,47,41,0,103,5,2,5,4,1,0,7,0,0,0,1.08,0,129,113,0,0,0.0,2.2,2.1,3.97,37,37,41,20,17,4,1,0,1.48,0.6,.965,29,11,225.2,0,0,20,14,6,4,1,0,1,0,0,0,-0.9,0.0
SP,Satchel Paige,Satchel,Paige,Miami Tamps,6' 3',180 lbs,R,R,100,Kansas City Monarchs,KCM,1944,1921-1945,CS,84844,Perfect,Clubhouse - Negro League Star  SP Satchel Paige  KCM  1944,0,N,0,57,71,1,37,46,57,77,1,52,43,57,69,1,33,47,51,26,Normal,Spray,Normal,125,95,115,118,119,99,112,117,130,93,117,118,103,92,122,109,-,-,-,103,-,120,120,-,7,NEU,94-96,3/4,Normal,96,63,1,1,1,29,32,29,25,5,10,2,71,-,56,-,-,-,-,-,-,71,-,56,-,-,-,-,-,-,43,4,11,29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,36,36,0,0,0,0,0,113.2,464,421,61,24,1,14,58,55,32,0,119,4,2,5,4,0,0,9,0,0,0,1.01,0,104,101,0,0,0.0,2.2,1.5,3.08,36,36,51,18,28,5,0,0,1.79,-3.5,.869,28,4,231.0,0,0,23,15,6,4,1,0,0,0,0,0,0.5,0.0
