# CAPPROJ key=bronzequick__20260313 role=pit label=Bronze Quick type=Quick variantMode=all_cards projval=40-69 vlvl0=963 vlvl5=461 recordsTotal=1424 rows=1424
CID	Name	Role	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	Kpct	BBpct	HRpct	BABIP	ProjectedNewCard
85279	May Names 2 - Historical All-Star SP Joe Mays MIN 2001	Starter	64	5	R			0.296	0.293	0.3	14.4	5.6	2.5	0.265	false
83119	Snapshot RP Mike Armstrong KC 1982	Reliever	60	5	R			0.296	0.302	0.289	22.3	8.1	2.8	0.271	false
86229	Clubhouse - Baseball Reference 5 CL Alex Reyes STL 2021	Reliever	53	0	R			0.297	0.306	0.287	25.8	12.1	2.5	0.266	true
84716	Clubhouse - April Fools&#39; Day RP Bob Miller SD 1971	Reliever	69	0	R			0.297	0.306	0.286	16.2	6.9	1.5	0.288	false
81769	MLB 2026 Live RP Edgardo Henriquez LAD	Reliever	67	0	R			0.297	0.299	0.293	23.7	7.4	2.5	0.288	false
84883	Celebrating 42 - Negro League Star SP Johnny Wright HoGr 1941	Starter	68	5	R			0.297	0.301	0.291	17.7	5.4	3.0	0.267	false
83153	Snapshot SP Frank Smith CWS 1905	Starter	64	5	R			0.297	0.285	0.313	24.3	8.2	2.6	0.286	false
83122	Snapshot CL Dave LaRoche CLE 1975	Reliever	61	5	L			0.297	0.286	0.303	30.7	10.4	2.8	0.290	false
85124	FLF 8 - Future Legend SP Trey Gibson BAL 2026	Starter	67	5	R			0.297	0.292	0.303	23.4	6.9	2.5	0.291	false
84265	Rookie Sensation RP Clay Bryant CHC 1936	Reliever	66	5	R			0.297	0.303	0.291	25.7	7.3	2.3	0.303	false
84964	MLB 2026 Live RP Bryan Hudson CWS	Reliever	68	0	L			0.298	0.289	0.303	23.0	7.1	2.4	0.292	false
85344	Played Where? - Snapshot SP Frank Viola BOS 1992	Starter	69	5	L			0.298	0.292	0.302	15.6	6.2	2.2	0.276	false
83050	Snapshot RP Salomon Torres PIT 2005	Reliever	56	5	R			0.298	0.292	0.305	16.7	6.6	2.4	0.271	false
83180	Snapshot RP Ken Sanders NYM 1975	Reliever	68	5	R			0.298	0.299	0.297	10.0	3.9	2.5	0.263	false
85156	Dock&#39;s Counterpart SP Dave Roberts SD 1970	Starter	68	5	L			0.298	0.312	0.29	20.6	3.2	2.8	0.294	false
83136	Snapshot RP Fred Green PIT 1960	Reliever	62	5	L			0.298	0.294	0.3	22.3	7.2	2.4	0.288	false
85139	National Pretzel Day SP Pretzels Getzien DTN 1888	Starter	64	5	R			0.298	0.297	0.3	22.0	3.7	2.6	0.304	false
83179	Snapshot RP Jerry Garvin TOR 1980	Reliever	67	5	L			0.298	0.281	0.307	22.9	5.6	3.0	0.285	false
84044	Clubhouse - Snapshot CL Mitch Williams PHI 1991	Reliever	64	0	L			0.299	0.291	0.304	26.5	14.2	2.1	0.267	false
85245	MLB 2026 Live RP Evan Sisk PIT	Reliever	68	0	L			0.299	0.292	0.304	23.6	7.0	2.4	0.297	false
81998	MLB 2026 Live RP Daniel Palencia CHC	Reliever	67	0	R			0.299	0.298	0.302	23.8	7.0	2.6	0.292	false
82088	MLB 2026 Live RP Huascar Brazoban NYM	Reliever	69	0	R			0.299	0.301	0.297	21.3	7.1	2.4	0.285	false
82805	Unsung Heroes SP Wayne Twitchell PHI 1972	Starter	60	5	R			0.299	0.287	0.314	21.4	7.3	2.2	0.290	false
83112	Snapshot SP Chris Short PHI 1963	Starter	65	5	L			0.299	0.27	0.316	22.6	7.0	2.3	0.294	false
84430	Negro League Star SP Dick Redding BRG 1924	Starter	68	5	R			0.299	0.298	0.301	19.3	5.3	2.5	0.288	false
84270	Rookie Sensation SP Toad Ramsey LS2 1885	Starter	67	5	L			0.299	0.299	0.299	25.6	7.8	2.7	0.293	false
84041	All-Time Legend SP Willie McGill SL4 Peak	Starter	69	5	L			0.299	0.302	0.297	24.2	7.8	2.5	0.292	false
84269	Rookie Sensation SP Larry Corcoran CHC 1880	Starter	68	5	R			0.299	0.297	0.301	25.3	9.3	2.5	0.286	false
84779	FLF 11 - Future Legend SP Jake Bloss TOR 2026	Starter	67	5	R			0.299	0.305	0.291	22.6	5.4	2.5	0.299	false
84839	Celebrating 42 - Veteran Presence RP Satchel Paige SLA 1952	Reliever	68	0	R			0.300	0.311	0.287	24.8	7.6	2.3	0.301	false
84715	Clubhouse - April Fools&#39; Day SP Bob Miller LAD 1963	Starter	69	0	R			0.300	0.302	0.297	18.8	6.7	1.8	0.295	false
82213	MLB 2026 Live RP Alexis Diaz TEX	Reliever	61	0	R			0.300	0.306	0.293	21.3	8.5	2.5	0.278	false
83116	Snapshot RP Brian Tallet TOR 2008	Reliever	60	5	L			0.300	0.301	0.299	20.5	6.8	2.3	0.289	false
84035	All-Time Legend SP Eddie Smith CWS Peak	Starter	67	5	L			0.300	0.318	0.29	22.2	7.1	2.6	0.287	false
82918	Veteran Presence CL Fernando Rodney TB 2013	Reliever	63	5	R			0.300	0.303	0.297	25.5	10.2	2.0	0.296	false
84036	All-Time Legend SP Hugh McQuillan BSN Peak	Starter	68	5	R			0.300	0.295	0.305	19.0	5.3	2.7	0.283	false
83150	Snapshot SP Bob Kuzava NYY 1951	Starter	68	5	L			0.300	0.322	0.287	22.4	6.4	2.5	0.292	false
83192	Snapshot SP Jack Harshman CWS 1954	Starter	69	5	L			0.300	0.289	0.306	25.6	9.4	2.1	0.298	false
83143	Snapshot SP Carl Fischer DET 1933	Starter	64	5	L			0.300	0.312	0.293	25.1	8.4	2.5	0.292	false
84957	MLB 2026 Live RP Tim Mayza PHI	Reliever	67	0	L			0.301	0.297	0.303	20.6	5.5	2.7	0.290	false
84445	Negro League Star SP Laymon Yokely BBS 1928	Starter	67	5	R			0.301	0.302	0.3	20.1	6.0	2.5	0.290	false
83874	Historical All-Star SP Whit Wyatt BRO 1939	Starter	68	5	R			0.301	0.301	0.302	22.2	6.4	2.5	0.296	false
84425	Negro League Star SP Roy Welmaker HoSt 1953	Starter	68	5	L			0.301	0.298	0.302	20.1	6.2	2.5	0.288	false
83193	Snapshot SP Jim Weaver CHC 1934	Starter	69	5	R			0.301	0.299	0.303	25.1	7.5	3.0	0.287	false
84429	Negro League Star SP Ted Trent CAG 1936	Starter	69	5	R			0.301	0.301	0.3	18.7	5.2	2.5	0.288	false
83876	Historical All-Star SP Jose Rijo CIN 1994	Starter	69	5	R			0.301	0.297	0.305	23.4	6.4	2.5	0.298	false
83174	Snapshot SP Ben McDonald BAL 1993	Starter	68	5	R			0.301	0.294	0.31	22.3	7.3	2.8	0.282	false
84664	Opening Day Heroes - Snapshot SP Rick Mahler ATL 1982	Starter	69	5	R			0.301	0.287	0.317	20.1	5.8	2.3	0.294	false
83158	Snapshot SP Whitey Ford NYY 1962	Starter	67	5	L			0.301	0.299	0.303	19.4	5.6	2.6	0.288	false
83145	Snapshot SP Jesse Duryea WAS 1892	Starter	64	5	R			0.301	0.303	0.298	18.3	6.7	3.0	0.267	false
85794	Limited Edition/107 SP Steve Trout CHC 1985	Starter	68	0	L			0.302	0.299	0.303	18.3	5.9	1.7	0.302	false
81886	MLB 2026 Live RP JoJo Romero STL	Reliever	69	0	L			0.302	0.293	0.307	22.5	6.4	2.7	0.292	false
83196	Snapshot RP Eric Plunk CLE 1995	Reliever	69	0	R			0.302	0.303	0.301	24.7	7.8	2.9	0.288	false
81757	MLB 2026 Live RP Wandy Peralta SD	Reliever	62	0	L			0.302	0.297	0.305	20.0	7.1	2.4	0.286	false
84924	MLB 2026 Live RP Jovani Moran BOS	Reliever	64	0	L			0.302	0.294	0.307	23.5	7.6	2.8	0.288	false
85032	FLF 14 &amp; Co. - Future Legend SP Tanner McDougal CWS 2026	Starter	66	0	R			0.302	0.307	0.295	25.5	9.0	2.5	0.294	false
84720	Clubhouse - April Fools&#39; Day CL Mike Marshall MON 1973	Reliever	57	0	R			0.302	0.294	0.313	22.2	7.6	2.1	0.299	false
82100	MLB 2026 Live RP John King MIA	Reliever	66	0	L			0.302	0.298	0.304	17.5	4.8	2.5	0.289	false
83189	Snapshot RP Jim Todd ATH 1975	Reliever	68	5	R			0.302	0.308	0.294	14.8	5.5	2.3	0.279	false
83182	Veteran Presence RP Elmer Singleton CHC 1959	Reliever	67	5	R			0.302	0.31	0.292	18.6	5.3	2.2	0.296	false
83104	Snapshot SP Dupee Shaw PRO 1885	Starter	62	5	L			0.302	0.306	0.3	20.9	7.0	2.5	0.287	false
83162	Snapshot RP Joel Payamps MIL 2023	Reliever	65	5	R			0.302	0.307	0.296	20.8	4.9	3.0	0.289	false
84247	Rookie Sensation RP Al Osuna HOU 1991	Reliever	60	5	L			0.302	0.308	0.298	22.1	9.3	2.9	0.269	false
83138	Snapshot RP Cal McLish CLE 1957	Reliever	63	5	R			0.302	0.291	0.315	21.1	7.6	2.6	0.282	false
84266	Rookie Sensation RP Aaron Loup TOR 2013	Reliever	68	5	L			0.302	0.307	0.299	16.8	3.1	2.4	0.296	false
84420	Negro League Star SP Connie Johnson KCM 1946	Starter	65	5	R			0.302	0.295	0.31	24.0	7.7	2.5	0.296	false
83169	Snapshot SP Al Hollingsworth CIN 1936	Starter	69	5	L			0.302	0.299	0.303	21.2	6.4	2.3	0.297	false
84434	Negro League Star SP Darltie Cooper HaGi 1926	Starter	68	5	R			0.302	0.302	0.302	17.8	4.6	2.5	0.290	false
83171	Snapshot RP Vinnie Chulk SF 2007	Reliever	66	5	R			0.302	0.309	0.293	19.0	5.2	2.3	0.296	false
85646	June Gems - Baseball Reference 3 SP Milo Candini WS1 1943	Starter	67	5	R			0.302	0.314	0.288	17.0	7.2	1.9	0.287	false
81790	MLB 2026 Live RP Blake Treinen LAD	Reliever	69	0	R			0.303	0.307	0.299	23.2	6.5	2.7	0.296	false
82412	MLB 2026 Live RP Dylan Smith SF	Reliever	65	0	R			0.303	0.305	0.301	21.7	6.8	2.6	0.292	false
81915	MLB 2026 Live RP Dennis Santana PIT	Reliever	67	0	R			0.303	0.303	0.303	20.6	6.7	2.6	0.286	false
85827	T4 Ep. 3 - Negro League Star SP Bob Romby BEG 1948	Starter	58	0	L			0.303	0.294	0.308	20.1	9.0	2.6	0.272	false
84946	MLB 2026 Live RP Hoby Milner CHC	Reliever	66	0	L			0.303	0.303	0.303	18.3	5.4	2.5	0.290	false
85829	Clubhouse - Rookie Sensation SP Joe Krakauskas WS1 1938	Starter	57	0	L			0.303	0.307	0.3	27.7	13.1	2.1	0.283	false
82447	MLB 2026 Live RP Tim Herrin CLE	Reliever	59	0	L			0.303	0.298	0.306	22.6	8.2	2.5	0.288	false
81939	MLB 2026 Live RP DL Hall MIL	Reliever	69	0	L			0.303	0.302	0.304	22.6	8.9	2.5	0.286	false
84945	MLB 2026 Live RP Danny Coulombe BOS	Reliever	67	0	L			0.303	0.302	0.303	20.3	7.1	2.4	0.288	false
83148	Snapshot SP Hal Woodeshick HOU 1962	Starter	66	5	L			0.303	0.277	0.318	19.9	6.8	1.2	0.315	false
85308	Baseball Reference 2 CL Heathcliff Slocumb PHI 1995	Reliever	64	5	R			0.303	0.302	0.305	25.7	11.2	1.6	0.303	false
85875	Heart Attack - Snapshot SP Greg Maddux CHC 1989	Starter	62	5	R			0.303	0.317	0.285	19.1	6.4	2.3	0.290	false
85717	SwitchKnucklers - Snapshot SP Mickey Haefner WS1 1944	Starter	64	5	L			0.303	0.298	0.305	18.6	6.4	2.1	0.293	false
84821	Baseball Reference 1 RP John Gant STL 2019	Reliever	62	5	R			0.303	0.321	0.28	16.9	9.8	2.2	0.267	false
84040	All-Time Legend SP Steve Barber BAL Peak	Starter	69	5	L			0.303	0.311	0.299	19.7	6.7	2.4	0.289	false
84031	All-Time Legend SP Tyler Anderson COL Peak	Starter	66	5	L			0.303	0.29	0.311	17.1	4.6	2.5	0.289	false
86092	Limited Edition/73 SP Travis Wood CHC 2013	Starter	63	0	L			0.304	0.29	0.313	17.3	7.3	2.9	0.268	true
82212	MLB 2026 Live RP Josh Sborz TEX	Reliever	65	0	R			0.304	0.306	0.302	21.6	6.8	2.6	0.293	false
82381	MLB 2026 Live RP Daniel Lynch IV KC	Reliever	68	0	L			0.304	0.303	0.305	18.5	5.9	2.6	0.287	false
86106	Obscure All-Stars - Baseball Reference 5 CL Bill Henry CIN 1960	Reliever	69	0	L			0.304	0.315	0.298	27.8	5.5	3.6	0.299	true
86193	Limited Edition/73 CL Shigetoshi Hasegawa SEA 2003	Reliever	65	0	R			0.304	0.31	0.297	9.9	4.6	2.0	0.277	true
81971	MLB 2026 Live RP Caleb Ferguson CIN	Reliever	65	0	L			0.304	0.305	0.304	20.3	6.6	2.5	0.292	false
82672	Hardware Heroes CL Roy Face PIT 1958	Reliever	66	0	R			0.304	0.298	0.312	18.3	4.8	2.6	0.291	false
82386	MLB 2026 Live CL Carlos Estevez KC	Reliever	67	0	R			0.304	0.308	0.299	18.7	6.1	2.5	0.286	false
85877	T4 Ep. 3 - Snapshot SP Jim Deshaies HOU 1989	Starter	67	0	L			0.304	0.315	0.297	19.0	8.1	2.3	0.282	false
84971	MLB 2026 Live RP Justin Bruihl STL	Reliever	62	0	L			0.304	0.298	0.307	21.5	6.6	2.5	0.296	false
82036	MLB 2026 Live RP Clayton Beeter WSH	Reliever	69	0	R			0.304	0.307	0.301	24.3	9.3	2.6	0.287	false
84033	All-Time Legend SP Tanner Roark WAS Peak	Starter	68	5	R			0.304	0.297	0.313	17.8	5.9	2.5	0.285	false
83871	Historical All-Star CL Jose Mesa CLE 1996	Reliever	63	5	R			0.304	0.307	0.301	22.4	6.7	2.4	0.300	false
82658	Hardware Heroes SP Carl Lundgren CHC 1903	Starter	64	5	R			0.304	0.304	0.303	18.3	6.1	2.4	0.289	false
83154	Snapshot CL Danny Graves CIN 2002	Reliever	63	5	R			0.304	0.302	0.306	15.8	3.7	2.4	0.292	false
84032	All-Time Legend SP Jon Garland CWS Peak	Starter	68	5	R			0.304	0.298	0.312	16.3	4.5	2.7	0.284	false
82817	Unsung Heroes SP Ed Doheny PIT 1901	Starter	67	5	L			0.304	0.29	0.312	22.2	6.3	2.9	0.291	false
83157	Snapshot RP Clay Carroll CIN 1975	Reliever	65	5	R			0.304	0.309	0.299	15.1	5.3	1.9	0.294	false
83165	Snapshot SP Britt Burns CWS 1983	Starter	67	5	L			0.304	0.307	0.301	21.2	6.5	2.8	0.288	false
83166	Snapshot SP Chris Bosio SEA 1993	Starter	68	5	R			0.304	0.32	0.285	20.9	7.0	2.9	0.281	false
82380	MLB 2026 Live RP Alex Lange KC	Reliever	62	0	R			0.305	0.307	0.304	23.5	9.2	2.4	0.293	false
82259	MLB 2026 Live RP Tyler Ferguson CHC	Reliever	59	0	R			0.305	0.307	0.302	21.4	7.3	2.6	0.289	false
82119	MLB 2026 Live RP Calvin Faucher MIA	Reliever	64	0	R			0.305	0.303	0.308	22.4	8.2	2.4	0.294	false
84271	Rookie Sensation RP Adam Cimber SD 2018	Reliever	69	0	R			0.305	0.328	0.277	20.0	8.7	1.6	0.300	false
81969	MLB 2026 Live RP Brock Burke CIN	Reliever	61	0	L			0.305	0.304	0.305	21.0	7.1	2.6	0.288	false
82217	MLB 2026 Live RP Ryan Brasier TEX	Reliever	68	0	R			0.305	0.311	0.297	18.5	5.5	2.6	0.288	false
85895	FLF 14 &amp; Co. - Unsung Heroes SP Earl Wilson BOS 1962	Starter	55	5	R			0.305	0.319	0.289	21.8	9.9	2.9	0.269	false
84436	Negro League Star SP Tom Williams CAG 1920	Starter	68	5	R			0.305	0.304	0.307	14.8	4.4	2.5	0.285	false
85767	Family Connections - Hall of Fame RP Billy Wagner HOU 1996	Reliever	58	5	L			0.305	0.288	0.314	28.7	11.5	3.6	0.264	false
84028	All-Time Legend SP Edinson Volquez CIN Peak	Starter	64	5	R			0.305	0.306	0.303	21.7	7.7	2.5	0.291	false
83161	Snapshot SP Tully Sparks PHI 1907	Starter	68	5	R			0.305	0.313	0.296	16.3	5.0	2.7	0.281	false
85331	T4 Ep. 1 - Rookie Sensation RP Curt Schilling BAL 1990	Reliever	65	5	R			0.305	0.337	0.266	17.5	8.4	1.5	0.295	false
82661	Veteran Presence CL Mark Melancon SD 2021	Reliever	59	5	R			0.305	0.302	0.31	17.9	7.0	2.1	0.290	false
84428	Negro League Star SP Henry McHenry NeBr 1932	Starter	66	5	R			0.305	0.304	0.305	17.9	5.5	2.5	0.289	false
84819	Baseball Reference 1 SP Carlos Martinez STL 2016	Starter	64	5	R			0.305	0.309	0.3	18.7	6.7	2.4	0.287	false
83200	Snapshot SP Dutch Leonard WS1 1938	Starter	69	5	R			0.305	0.288	0.325	15.1	4.5	2.5	0.284	false
83074	Snapshot RP Ken Lehman BAL 1958	Reliever	57	5	L			0.305	0.3	0.307	19.8	4.9	2.5	0.299	false
84240	Rookie Sensation SP Tim Keefe TRN 1880	Starter	58	5	R			0.305	0.303	0.308	22.6	7.7	2.7	0.289	false
83127	Snapshot SP Pink Hawley STL 1893	Starter	65	5	R			0.305	0.312	0.295	23.9	6.8	2.7	0.298	false
85057	HOF 1 - Baseball Reference SP Rich Gossage CWS 1976	Starter	65	5	R			0.305	0.319	0.288	21.3	7.3	2.6	0.289	false
83129	Snapshot SP Anthony DeSclafani SF 2021	Starter	66	5	R			0.305	0.308	0.301	17.3	5.3	2.7	0.284	false
83095	Snapshot RP Danny Coulombe ATH 2016	Reliever	60	5	L			0.305	0.301	0.308	23.0	6.7	3.2	0.286	false
83133	Snapshot RP Cris Carpenter FLO 1993	Reliever	64	5	R			0.305	0.32	0.288	21.1	6.5	2.8	0.290	false
83146	Snapshot RP Juan Berenguer MIN 1987	Reliever	64	5	R			0.305	0.32	0.286	25.0	7.0	3.0	0.296	false
81789	MLB 2026 Live RP Brock Stewart LAD	Reliever	69	0	R			0.306	0.31	0.301	23.1	7.0	3.0	0.290	false
85031	FLF 9 - Future Legend RP Winston Santos TEX 2026	Reliever	65	0	R			0.306	0.313	0.297	23.7	7.9	3.1	0.284	false
83180	Snapshot RP Ken Sanders NYM 1975	Reliever	68	0	R			0.306	0.307	0.304	8.9	4.4	2.6	0.265	false
81786	MLB 2026 Live RP Keynan Middleton LAD	Reliever	66	0	R			0.306	0.308	0.303	21.2	6.6	2.7	0.291	false
86135	Obscure All-Stars - Baseball Reference 5 SP Gil Meche KC 2007	Starter	60	0	R			0.306	0.301	0.311	19.4	6.0	2.5	0.292	true
81894	MLB 2026 Live RP Isaac Mattson PIT	Reliever	58	0	R			0.306	0.306	0.305	20.7	7.7	2.5	0.288	false
84272	Rookie Sensation RP Dick Lines WS2 1966	Reliever	69	0	L			0.306	0.307	0.305	17.2	6.1	2.6	0.282	false
82282	MLB 2026 Live RP Mark Leiter Jr. ATH	Reliever	67	0	R			0.306	0.305	0.307	23.4	6.7	2.6	0.304	false
82551	MLB 2026 Live RP Tim Hill NYY	Reliever	64	0	L			0.306	0.301	0.308	15.8	4.9	2.5	0.287	false
81866	MLB 2026 Live RP Ryan Fernandez STL	Reliever	61	0	R			0.306	0.306	0.306	23.2	7.4	2.7	0.295	false
82662	Hardware Heroes RP Tom Vickery ML3 1891	Reliever	65	5	R			0.306	0.309	0.303	22.0	6.6	3.0	0.288	false
83081	Snapshot RP Paul Shuey CLE 1998	Reliever	57	5	R			0.306	0.311	0.3	26.2	7.3	3.3	0.292	false
84261	Rookie Sensation RP Ed Olwine ATL 1986	Reliever	63	5	L			0.306	0.297	0.311	23.0	5.1	3.7	0.283	false
83172	Snapshot RP Dale Murray TOR 1982	Reliever	66	5	R			0.306	0.328	0.28	16.6	5.9	1.8	0.300	false
84257	Rookie Sensation SP Bobby Miller LAD 2023	Starter	67	5	R			0.306	0.305	0.307	18.7	5.9	2.6	0.289	false
84209	Rookie Sensation SP Kenta Maeda LAD 2016	Starter	69	5	R			0.306	0.322	0.288	20.4	6.2	2.9	0.288	false
85509	60s Theme Week - Unsung Heroes SP Jack Kralick MIN 1961	Starter	64	5	L			0.306	0.282	0.319	20.7	4.5	2.5	0.306	false
84421	Negro League Star SP Jesse Houston CAG 1938	Starter	67	5	R			0.306	0.307	0.305	17.4	5.2	2.5	0.291	false
84268	Rookie Sensation SP Ed Heusser STL 1935	Starter	68	5	R			0.306	0.299	0.315	15.4	4.8	2.5	0.285	false
83106	Snapshot SP Claude Hendrix PIT 1913	Starter	62	5	R			0.306	0.313	0.299	23.6	7.0	2.7	0.301	false
85347	Played Where? - Snapshot RP Aroldis Chapman PIT 2024	Reliever	68	5	L			0.306	0.317	0.3	30.9	12.4	2.2	0.307	false
85344	Played Where? - Snapshot SP Frank Viola BOS 1992	Starter	69	0	L			0.307	0.302	0.31	14.4	6.8	2.3	0.279	false
82330	MLB 2026 Live RP Eric Orze MIN	Reliever	62	0	R			0.307	0.307	0.306	21.7	7.3	2.4	0.299	false
82347	MLB 2026 Live RP Julian Merryweather MIN	Reliever	59	0	R			0.307	0.308	0.306	23.2	7.5	2.8	0.293	false
82448	MLB 2026 Live RP Hunter Gaddis CLE	Reliever	67	0	R			0.307	0.311	0.304	21.2	5.9	2.9	0.293	false
82494	MLB 2026 Live RP Braydon Fisher TOR	Reliever	63	0	R			0.307	0.309	0.304	23.9	8.0	3.1	0.285	false
81909	MLB 2026 Live SP Bubba Chandler PIT	Starter	67	0	R			0.307	0.306	0.307	21.2	7.7	2.7	0.287	false
81726	MLB 2026 Live RP Jose Butto SF	Reliever	67	0	R			0.307	0.307	0.306	20.1	7.1	2.5	0.291	false
81725	MLB 2026 Live RP Tristan Beck SF	Reliever	67	0	R			0.307	0.306	0.309	17.5	5.5	2.5	0.290	false
85869	T4 Ep. 3 - Historical All-Star SP Johnny Antonelli NY1 1954	Starter	67	0	L			0.307	0.338	0.289	23.6	7.5	3.7	0.272	false
83093	Snapshot SP Lefty Tyler BSN 1913	Starter	61	5	L			0.307	0.315	0.302	21.4	7.2	2.6	0.294	false
84250	Rookie Sensation SP George McConnell NYY 1912	Starter	63	5	R			0.307	0.295	0.321	21.7	5.8	3.0	0.293	false
85277	May Names 1 - Rookie Sensation SP Trevor May MIN 2015	Starter	69	5	R			0.307	0.306	0.308	24.3	6.1	2.5	0.314	false
83092	Veteran Presence SP Sam Jones WS1 1928	Starter	62	5	R			0.307	0.305	0.309	15.9	6.8	2.5	0.279	false
84825	Baseball Reference 1 RP Reed Garrett NYM 2024	Reliever	49	5	R			0.307	0.305	0.31	26.6	9.4	2.3	0.309	false
84431	Negro League Star SP Rube Foster CLG 1910	Starter	67	5	R			0.307	0.308	0.305	16.6	5.3	2.5	0.288	false
83139	Snapshot SP Jesse Flores PHA 1944	Starter	66	5	R			0.307	0.294	0.322	17.4	5.6	3.0	0.279	false
85338	T4 Ep. 1 - Historical All-Star SP Chuck Finley CLE 2000	Starter	60	5	L			0.307	0.292	0.316	23.6	9.1	2.4	0.297	false
83121	Snapshot RP Adrian Devine ATL 1976	Reliever	62	5	R			0.307	0.307	0.307	21.7	5.8	2.7	0.301	false
83049	Snapshot SP Ice Box Chamberlain CIN 1893	Starter	58	5	R			0.307	0.311	0.303	19.4	7.0	2.7	0.285	false
83082	Snapshot RP Hector Carrasco MIN 1999	Reliever	59	5	R			0.307	0.307	0.306	19.4	6.5	2.2	0.298	false
83868	Historical All-Star SP Wilson Alvarez CWS 1994	Starter	59	5	L			0.307	0.299	0.312	18.7	7.0	2.7	0.282	false
82445	MLB 2026 Live RP Andrew Walters CLE	Reliever	60	0	R			0.308	0.313	0.301	24.0	8.2	3.0	0.289	false
85669	June Gems - Baseball Reference 3 CL Dan Spillner CLE 1982	Reliever	64	0	R			0.308	0.32	0.294	20.0	6.5	2.6	0.294	false
81756	MLB 2026 Live RP Yuki Matsui SD	Reliever	67	0	L			0.308	0.304	0.31	23.8	7.6	3.3	0.285	false
84986	MLB 2026 Live RP Will Klein LAD	Reliever	64	0	R			0.308	0.312	0.302	23.9	8.6	2.5	0.299	false
82452	MLB 2026 Live RP Carlos Hernandez CLE	Reliever	68	0	R			0.308	0.31	0.304	21.1	7.0	2.7	0.293	false
83136	Snapshot RP Fred Green PIT 1960	Reliever	62	0	L			0.308	0.304	0.309	21.0	7.9	2.5	0.292	false
84955	MLB 2026 Live RP Enmanuel De Jesus DET	Reliever	67	0	L			0.308	0.308	0.309	19.5	6.6	2.5	0.295	false
