# CAPPROJ key=earlygold__20260314 role=pit label=Early Gold type=Daily variantMode=all_cards projval=40-89 vlvl0=1467 vlvl5=751 recordsTotal=2218 rows=2218
CID	Name	Role	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	Kpct	BBpct	HRpct	BABIP	ProjectedNewCard
82687	Hardware Heroes SP Old Hoss Radbourn PRO 1884	Starter	89	0	R			0.305	0.306	0.305	9.1	5.8	0.9	0.278	false
85695	June Gems - Baseball Reference 3 SP Steve Ontiveros ATH 1994	Starter	82	5	R			0.305	0.294	0.315	6.3	4.8	0.7	0.278	false
86280	T4 Ep. 4 - Historical All-Star SP Randy Jones SD 1976	Starter	83	0	L			0.306	0.299	0.31	4.6	4.2	0.6	0.278	true
82686	Limited Edition/42 CL Mariano Rivera NYY 2009	Reliever	89	0	R			0.307	0.305	0.308	10.6	5.3	0.6	0.292	false
85457	May Birthdays - Unsung Heroes RP Tony Watson PIT 2015	Reliever	87	5	L			0.307	0.307	0.308	8.9	5.8	0.4	0.289	false
84289	Rookie Sensation CL Roberto Hernandez CWS 1992	Reliever	84	5	R			0.307	0.31	0.304	10.7	6.7	0.6	0.286	false
85915	FLF 14 &amp; Co. - Snapshot SP Mark Buehrle CWS 2001	Starter	84	0	L			0.308	0.304	0.31	6.9	4.5	0.7	0.284	false
84267	July Jewels - Baseball Reference 4 SP Mark Fidrych DET 1976	Starter	84	0	R			0.309	0.314	0.305	6.2	4.6	0.5	0.287	false
84822	Baseball Reference 1 SP Tom Cheney WS2 1963	Starter	78	0	R			0.309	0.307	0.312	8.8	5.1	1.0	0.282	false
84799	Baseball Reference 1 CL Jim Brewer LAD 1970	Reliever	78	0	L			0.309	0.308	0.31	10.4	5.9	0.7	0.289	false
83290	Snapshot RP Nate Jones CWS 2016	Reliever	85	5	R			0.309	0.316	0.302	10.1	5.0	0.7	0.292	false
85428	Baseball Reference 2 SP Tiny Bonham NYY 1942	Starter	82	5	R			0.309	0.311	0.308	7.6	3.4	0.7	0.292	false
85948	July Jewels - Baseball Reference 4 CL Al Worthington MIN 1964	Reliever	86	0	R			0.310	0.319	0.3	10.2	6.7	0.5	0.290	false
85510	Clubhouse - 60s Week - Veteran Presence SP Warren Spahn ML1 1961	Starter	84	0	L			0.310	0.317	0.306	6.0	5.2	0.5	0.283	false
82154	MLB 2026 Live RP Dylan Lee ATL	Reliever	89	0	L			0.310	0.308	0.31	10.6	5.4	0.6	0.296	false
83180	Snapshot RP Ken Sanders NYM 1975	Reliever	68	5	R			0.310	0.311	0.31	3.9	4.9	0.5	0.279	false
84287	Rookie Sensation RP Hideki Okajima BOS 2007	Reliever	81	5	L			0.310	0.315	0.307	9.6	5.9	0.5	0.291	false
84253	Rookie Sensation SP Wally Bunker BAL 1964	Starter	82	5	R			0.310	0.288	0.332	5.6	7.0	0.5	0.275	false
85871	T4 Ep. 3 - Historical All-Star SP Mario Soto CIN 1983	Starter	83	0	R			0.311	0.314	0.309	11.1	6.6	1.0	0.284	false
85762	SwitchKnucklers - Rookie Sensation RP Pat Neshek MIN 2006	Reliever	85	0	R			0.311	0.326	0.295	11.4	5.4	1.1	0.288	false
85151	Clubhouse - Y&amp;O 1 - Veteran Presence RP Don McMahon CWS 1967	Reliever	75	0	R			0.311	0.317	0.305	9.1	7.3	0.7	0.280	false
84621	World Baseball Classic SP Julio Teheran COL 2017	Starter	79	5	R			0.311	0.311	0.31	6.9	5.6	0.5	0.285	false
85911	Blue Jays 50th Anniversary SP Dave Stieb TOR 1990	Starter	89	5	R			0.311	0.316	0.306	9.9	5.6	0.5	0.296	false
83230	Snapshot RP Robert Stephenson TB 2023	Reliever	73	5	R			0.311	0.315	0.307	10.7	6.5	1.0	0.283	false
85285	May Names 1 - Veteran Presence SP Rudy May NYY 1980	Starter	82	5	L			0.311	0.332	0.3	10.4	5.8	0.7	0.292	false
83283	Snapshot RP Tom House ATL 1974	Reliever	81	5	L			0.311	0.321	0.306	9.2	5.4	0.6	0.293	false
86251	All-Star Week - Historical All-Star CL Brad Hand SD 2017	Reliever	76	5	L			0.311	0.301	0.315	11.5	6.2	0.7	0.293	true
85489	60s Theme Week - Veteran Presence CL Luis Arroyo NYY 1961	Reliever	84	5	L			0.311	0.311	0.31	10.6	8.0	0.5	0.286	false
83209	Snapshot SP Cristian Javier HOU 2022	Starter	73	5	R			0.312	0.315	0.31	9.9	8.2	0.8	0.279	false
82685	Hardware Heroes CL Jason Isringhausen STL 2004	Reliever	85	5	R			0.312	0.309	0.316	9.8	6.4	0.5	0.292	false
85846	Heart Attack - Snapshot CL Bill Caudill SEA 1982	Reliever	81	5	R			0.312	0.314	0.309	11.5	7.6	0.7	0.287	false
84660	Opening Day Heroes - Snapshot SP Madison Bumgarner SF 2017	Starter	88	5	L			0.312	0.315	0.311	10.0	4.8	0.5	0.301	false
85145	Electric No-Hitter SP Dock Ellis PIT 1970	Starter	85	0	R			0.313	0.311	0.315	8.3	7.3	0.5	0.285	false
84631	Future Legend SP Brandon Sproat MIL 2026	Starter	88	5	R			0.313	0.315	0.311	10.1	6.1	0.5	0.295	false
83309	Snapshot SP Teddy Higuera ML4 1988	Starter	89	5	L			0.313	0.309	0.315	10.4	6.3	0.5	0.295	false
85688	June Gems - Baseball Reference 3 SP Austin Gomber COL 2021	Starter	76	5	L			0.313	0.307	0.317	8.5	5.3	0.5	0.294	false
82156	MLB 2026 Live RP Robert Suarez ATL	Reliever	89	0	R			0.314	0.312	0.315	9.7	5.8	0.5	0.296	false
85695	June Gems - Baseball Reference 3 SP Steve Ontiveros ATH 1994	Starter	82	0	R			0.314	0.303	0.324	5.7	5.1	0.8	0.282	false
86236	Limited Edition/70 RP Brett Cecil TOR 2013	Reliever	89	0	L			0.314	0.302	0.321	10.9	7.3	0.5	0.294	true
86175	Limited Edition/71 SP Trevor Cahill ATH 2010	Starter	71	0	R			0.314	0.314	0.313	6.6	6.4	0.7	0.280	true
83291	Veteran Presence CL Ron Reed PHI 1978	Reliever	85	5	R			0.314	0.305	0.323	10.3	5.0	0.6	0.301	false
85892	Heart Attack - Negro League Star SP Roy Partlow HoGr 1939	Starter	78	5	L			0.314	0.308	0.317	8.4	7.1	0.5	0.286	false
85430	Baseball Reference 2 SP Shelby Miller STL 2013	Starter	77	5	R			0.314	0.319	0.31	10.3	6.1	0.6	0.296	false
83274	Snapshot RP Ramon Hernandez PIT 1973	Reliever	81	5	L			0.314	0.311	0.315	9.5	5.3	0.6	0.297	false
85218	Young &amp; Old 1 - Veteran Presence RP Chris Hammond ATL 2002	Reliever	89	5	L			0.314	0.3	0.321	9.1	7.6	0.4	0.288	false
83320	Snapshot SP Hod Eller CIN 1919	Starter	86	5	R			0.314	0.309	0.318	10.8	5.1	0.5	0.303	false
83311	Snapshot SP Phil Douglas CHC 1917	Starter	74	5	R			0.314	0.305	0.324	9.8	4.7	0.6	0.302	false
84837	Celebrating 42 - Negro League Star SP Satchel Paige ClCu 1931	Starter	87	0	R			0.315	0.319	0.31	10.4	5.6	0.7	0.298	false
86113	Limited Edition/49 CL Sid Monge CLE 1979	Reliever	80	0	L			0.315	0.308	0.319	11.1	8.5	0.6	0.288	true
86235	Limited Edition/80 RP Evan Meek PIT 2010	Reliever	80	0	R			0.315	0.317	0.313	8.9	8.2	0.5	0.284	true
85429	Clubhouse - Historical All-Star CL Brad Boxberger TB 2015	Reliever	77	0	R			0.315	0.295	0.335	11.7	6.8	0.9	0.292	false
83268	Snapshot RP Fernando Abad ATH 2014	Reliever	79	0	L			0.315	0.316	0.314	8.6	7.3	0.8	0.282	false
85703	T4 Ep. 2 - Hardware Heroes SP Carlos Zambrano CHC 2008	Starter	84	5	R			0.315	0.321	0.308	9.8	7.2	0.5	0.291	false
84883	Celebrating 42 - Negro League Star SP Johnny Wright HoGr 1941	Starter	68	5	R			0.315	0.318	0.313	7.4	5.9	0.7	0.287	false
86277	T4 Ep. 4 - Historical All-Star SP Jack McDowell CWS 1991	Starter	85	5	R			0.315	0.313	0.317	10.5	6.7	0.5	0.297	true
85279	May Names 2 - Historical All-Star SP Joe Mays MIN 2001	Starter	64	5	R			0.315	0.313	0.317	5.8	6.2	0.5	0.283	false
83249	Snapshot RP Rich Garces BOS 2000	Reliever	78	5	R			0.315	0.315	0.315	9.8	5.4	0.5	0.300	false
85763	SwitchKnucklers - Snapshot CL Norm Charlton SEA 1995	Reliever	81	5	L			0.315	0.311	0.317	10.9	8.9	0.5	0.287	false
85457	May Birthdays - Unsung Heroes RP Tony Watson PIT 2015	Reliever	87	0	L			0.316	0.316	0.316	8.3	6.4	0.5	0.293	false
85911	Blue Jays 50th Anniversary SP Dave Stieb TOR 1990	Starter	89	0	R			0.316	0.322	0.31	9.5	6.0	0.5	0.298	false
85870	Clubhouse - Historical All-Star CL Dave Righetti NYY 1986	Reliever	85	0	L			0.316	0.336	0.306	10.1	6.0	0.5	0.301	false
83290	Snapshot RP Nate Jones CWS 2016	Reliever	85	0	R			0.316	0.323	0.308	9.7	5.4	0.8	0.295	false
84289	Rookie Sensation CL Roberto Hernandez CWS 1992	Reliever	84	0	R			0.316	0.317	0.314	10.3	7.3	0.7	0.290	false
85370	Played Where? - Veteran Presence CL Tom Henke STL 1995	Reliever	85	5	R			0.316	0.31	0.323	10.4	7.2	0.5	0.296	false
85428	Baseball Reference 2 SP Tiny Bonham NYY 1942	Starter	82	0	R			0.317	0.319	0.316	7.0	3.7	0.9	0.294	false
84584	Unsung Heroes RP Jerry Blevins ATH 2012	Reliever	81	0	L			0.317	0.304	0.324	8.0	8.1	0.6	0.283	false
84091	Rookie Sensation SP George Zettlein CH1 1871	Starter	87	5	R			0.317	0.317	0.317	9.7	3.7	0.9	0.302	false
83237	Snapshot RP Eddie Watt BAL 1967	Reliever	72	5	R			0.317	0.325	0.309	10.0	8.0	0.5	0.290	false
84754	FLF 9 - Future Legend SP Jonah Tong NYM 2026	Starter	77	5	R			0.317	0.32	0.315	11.2	7.4	0.6	0.297	false
82821	Unsung Heroes CL Matt Mantei ARI 2003	Reliever	75	5	R			0.317	0.322	0.313	11.0	7.1	0.8	0.294	false
82684	Hardware Heroes SP Kyle Hendricks CHC 2016	Starter	82	5	R			0.317	0.319	0.316	8.1	6.0	0.5	0.295	false
83235	Snapshot RP Greg Harris TEX 1985	Reliever	76	5	R			0.317	0.316	0.318	11.1	8.2	0.5	0.293	false
83303	Snapshot RP Shawn Armstrong TB 2023	Reliever	88	5	R			0.317	0.321	0.312	8.5	5.4	0.5	0.299	false
85869	T4 Ep. 3 - Historical All-Star SP Johnny Antonelli NY1 1954	Starter	67	5	L			0.317	0.335	0.307	10.1	7.3	0.8	0.288	false
82093	MLB 2026 Live RP Luke Weaver NYM	Reliever	84	0	R			0.318	0.32	0.317	10.3	5.9	0.7	0.300	false
81792	MLB 2026 Live CL Tanner Scott LAD	Reliever	86	0	L			0.318	0.313	0.32	10.4	6.0	0.6	0.301	false
83180	Snapshot RP Ken Sanders NYM 1975	Reliever	68	0	R			0.318	0.318	0.317	3.4	5.2	0.6	0.284	false
84287	Rookie Sensation RP Hideki Okajima BOS 2007	Reliever	81	0	L			0.318	0.322	0.316	9.2	6.4	0.6	0.294	false
85285	May Names 1 - Veteran Presence SP Rudy May NYY 1980	Starter	82	0	L			0.318	0.339	0.308	10.1	6.2	0.8	0.296	false
82541	MLB 2026 Live RP Kevin Kelly TB	Reliever	76	0	R			0.318	0.321	0.315	8.7	5.0	0.7	0.299	false
82685	Hardware Heroes CL Jason Isringhausen STL 2004	Reliever	85	0	R			0.318	0.314	0.322	9.3	6.9	0.5	0.295	false
86251	All-Star Week - Historical All-Star CL Brad Hand SD 2017	Reliever	76	0	L			0.318	0.313	0.321	11.2	6.6	0.8	0.296	true
85489	60s Theme Week - Veteran Presence CL Luis Arroyo NYY 1961	Reliever	84	0	L			0.318	0.318	0.318	10.3	8.6	0.5	0.291	false
86212	Obscure All-Stars - Baseball Reference 5 SP C.J. Wilson TEX 2011	Starter	87	5	L			0.318	0.33	0.312	10.9	6.3	0.5	0.304	true
83277	Snapshot SP Tom Sturdivant NYY 1956	Starter	81	5	R			0.318	0.314	0.321	10.0	6.5	0.6	0.297	false
84068	All-Time Legend RP Mel Rojas MON Peak	Reliever	87	5	R			0.318	0.324	0.311	10.4	6.7	0.5	0.299	false
84826	T4 Ep. 2 - Baseball Reference 1 RP Adam Ottavino COL 2018	Reliever	79	5	R			0.318	0.331	0.306	11.4	9.4	0.5	0.290	false
84061	All-Time Legend SP Mike McCormick SF Peak	Starter	83	5	L			0.318	0.311	0.321	8.6	5.2	0.6	0.297	false
85888	Heart Attack - Negro League Star SP Leroy Matlock PiCr 1935	Starter	86	5	L			0.318	0.314	0.32	8.4	4.6	0.5	0.303	false
84474	Negro League Star SP Ad Lankford PRC 1920	Starter	80	5	R			0.318	0.317	0.319	9.1	6.4	0.5	0.296	false
85114	HOF 1 - Hall of Fame SP Jim Kaat MIN 1967	Starter	87	5	L			0.318	0.314	0.32	10.7	4.3	0.5	0.312	false
85309	Baseball Reference 2 SP Ken Holtzman ATH 1973	Starter	76	5	L			0.318	0.312	0.322	8.3	6.0	0.5	0.296	false
84502	Negro League Star SP Bill Holland NYLG 1930	Starter	87	5	R			0.318	0.317	0.319	9.3	5.7	0.5	0.300	false
82689	Hardware Heroes SP Jesse Barnes NY1 1919	Starter	88	5	R			0.318	0.331	0.305	6.8	4.1	0.5	0.299	false
84621	World Baseball Classic SP Julio Teheran COL 2017	Starter	79	0	R			0.319	0.319	0.318	6.3	6.0	0.5	0.290	false
84631	Future Legend SP Brandon Sproat MIL 2026	Starter	88	0	R			0.319	0.323	0.316	9.6	6.6	0.6	0.297	false
82185	MLB 2026 Live RP Steven Okert HOU	Reliever	74	0	L			0.319	0.314	0.321	10.3	6.6	0.9	0.293	false
82157	MLB 2026 Live CL Raisel Iglesias ATL	Reliever	87	0	R			0.319	0.321	0.316	9.8	5.5	0.5	0.303	false
83320	Snapshot SP Hod Eller CIN 1919	Starter	86	0	R			0.319	0.316	0.323	10.5	5.5	0.6	0.306	false
83289	Snapshot RP Drew Storen WAS 2014	Reliever	81	5	R			0.319	0.323	0.315	7.4	4.9	0.5	0.300	false
83894	Historical All-Star SP Preacher Roe BRO 1949	Starter	85	5	L			0.319	0.307	0.325	9.9	4.6	1.0	0.300	false
85137	FLF 5 - Future Legend SP JR Ritchie ATL 2026	Starter	80	5	R			0.319	0.322	0.315	9.8	7.6	0.6	0.292	false
83893	Historical All-Star SP Phil Niekro ATL 1969	Starter	86	5	R			0.319	0.326	0.311	8.2	4.8	0.6	0.300	false
84288	Rookie Sensation RP Carl Mays BOS 1915	Reliever	81	5	R			0.319	0.328	0.309	8.4	4.5	0.5	0.304	false
83286	Snapshot RP Al Mamaux BRO 1921	Reliever	83	5	R			0.319	0.31	0.329	10.2	6.9	0.5	0.299	false
84272	Rookie Sensation RP Dick Lines WS2 1966	Reliever	69	5	L			0.319	0.316	0.321	7.8	6.1	0.5	0.295	false
82693	Hardware Heroes SP Walter Johnson WS1 1916	Starter	86	5	R			0.319	0.323	0.314	10.3	5.4	0.5	0.306	false
83306	Snapshot RP Steve Hamilton NYY 1965	Reliever	89	5	L			0.319	0.321	0.318	9.9	5.6	0.5	0.304	false
83284	Snapshot SP Ed Halicki SF 1978	Starter	81	5	R			0.319	0.313	0.325	7.3	5.2	0.5	0.297	false
84065	Veteran Presence CL John Franco NYM Peak	Reliever	84	5	L			0.319	0.316	0.32	9.8	6.3	0.5	0.301	false
84069	All-Time Legend SP Ken Forsch HOU Peak	Starter	87	5	R			0.319	0.318	0.32	8.1	5.2	0.5	0.300	false
83212	Snapshot RP Reggie Cleveland TEX 1978	Reliever	72	5	R			0.319	0.327	0.312	9.3	5.9	0.7	0.298	false
85121	FLF 12 - Future Legend RP Jurrangelo Cijntje STL 2026	Reliever	80	5	R			0.319	0.321	0.317	11.2	8.3	0.5	0.295	false
85219	Baseball Reference 2 RP Jonathan Broxton LAD 2006	Reliever	85	5	R			0.319	0.329	0.31	11.4	7.5	0.5	0.301	false
84506	Negro League Star SP Dave Brown CAG 1919	Starter	89	5	L			0.319	0.318	0.319	10.6	6.1	0.5	0.304	false
85698	T4 Ep. 2 - Rookie Sensation SP Jim Bouton NYY 1963	Starter	64	5	R			0.319	0.318	0.321	7.9	7.9	0.6	0.286	false
81791	MLB 2026 Live RP Alex Vesia LAD	Reliever	81	0	L			0.320	0.318	0.321	11.0	8.1	0.6	0.296	false
84697	Clubhouse - April Fools&#39; Day RP Mike Stanton ATL 1991	Reliever	74	0	L			0.320	0.313	0.324	8.2	6.6	0.6	0.294	false
85293	PTCS 3 - Unsung Heroes SP Darrell May KC 2003	Starter	60	0	L			0.320	0.306	0.327	7.6	5.6	1.0	0.287	false
83283	Snapshot RP Tom House ATL 1974	Reliever	81	0	L			0.320	0.325	0.318	8.5	5.8	0.7	0.297	false
85846	Heart Attack - Snapshot CL Bill Caudill SEA 1982	Reliever	81	0	R			0.320	0.324	0.317	11.2	8.1	0.9	0.290	false
85208	Clubhouse - Y&amp;O 1 - Veteran Presence CL Tom Burgmeier BOS 1980	Reliever	83	0	L			0.320	0.303	0.329	8.1	5.1	0.5	0.302	false
84253	Rookie Sensation SP Wally Bunker BAL 1964	Starter	82	0	R			0.320	0.299	0.34	5.0	7.6	0.5	0.280	false
84660	Opening Day Heroes - Snapshot SP Madison Bumgarner SF 2017	Starter	88	0	L			0.320	0.321	0.319	9.6	5.1	0.6	0.304	false
82543	MLB 2026 Live CL Bryan Baker TB	Reliever	78	0	R			0.320	0.32	0.319	10.1	7.0	0.6	0.296	false
85364	Played Where? - Unsung Heroes SP David Wells SD 2004	Starter	77	5	L			0.320	0.32	0.32	6.0	4.1	0.8	0.294	false
83293	Snapshot SP Rube Walberg PHA 1928	Starter	85	5	L			0.320	0.312	0.324	10.3	6.0	0.7	0.302	false
84643	FLF 6 - Future Legend SP River Ryan LAD 2026	Starter	84	5	R			0.320	0.316	0.324	10.8	7.4	0.5	0.300	false
84749	FLF 7 - Future Legend SP Elmer Rodriguez NYY 2026	Starter	89	5	R			0.320	0.322	0.319	10.3	8.0	0.5	0.296	false
84059	All-Time Legend SP Carlos Rodon CWS Peak	Starter	82	5	L			0.320	0.32	0.32	10.1	6.8	0.5	0.300	false
82694	Hardware Heroes SP Robin Roberts PHI 1953	Starter	74	5	R			0.320	0.332	0.309	9.2	4.3	0.7	0.305	false
84665	Opening Day Heroes - Snapshot SP Brad Radke MIN 2001	Starter	82	5	R			0.320	0.323	0.318	6.8	4.2	0.5	0.302	false
84482	Negro League Star SP Robert Poindexter BBB 1925	Starter	82	5	R			0.320	0.321	0.319	9.8	6.5	0.5	0.300	false
84636	FLF 1 - Future Legend SP Rhett Lowder CIN 2026	Starter	87	5	R			0.320	0.322	0.317	9.9	5.2	0.5	0.307	false
85456	May Birthdays - Veteran Presence RP Billy Hoeft CHC 1965	Reliever	75	5	L			0.320	0.322	0.32	9.6	7.2	0.5	0.297	false
85919	4th of July Walk Off HIt SP Max Fried ATL 2021	Starter	74	5	L			0.320	0.327	0.316	8.4	5.6	0.5	0.300	false
83264	Veteran Presence SP Hal Brown HOU 1963	Starter	84	5	R			0.320	0.318	0.321	6.7	4.0	0.5	0.301	false
83280	Snapshot SP Ted Blankenship CWS 1925	Starter	83	5	R			0.320	0.33	0.309	9.1	6.3	0.5	0.299	false
85703	T4 Ep. 2 - Hardware Heroes SP Carlos Zambrano CHC 2008	Starter	84	0	R			0.321	0.329	0.314	9.4	7.7	0.5	0.294	false
83291	Veteran Presence CL Ron Reed PHI 1978	Reliever	85	0	R			0.321	0.314	0.328	9.8	5.4	0.7	0.304	false
86161	Limited Edition/53 SP Jake Odorizzi MIN 2019	Starter	73	0	R			0.321	0.342	0.301	10.6	6.2	0.5	0.306	true
83309	Snapshot SP Teddy Higuera ML4 1988	Starter	89	0	L			0.321	0.317	0.323	9.9	6.9	0.7	0.297	false
83274	Snapshot RP Ramon Hernandez PIT 1973	Reliever	81	0	L			0.321	0.318	0.323	9.0	5.8	0.6	0.301	false
85688	June Gems - Baseball Reference 3 SP Austin Gomber COL 2021	Starter	76	0	L			0.321	0.313	0.325	7.8	5.7	0.6	0.297	false
86085	Limited Edition/57 RP Brad Brach BAL 2016	Reliever	85	0	R			0.321	0.346	0.296	10.8	7.5	0.5	0.300	true
85344	Played Where? - Snapshot SP Frank Viola BOS 1992	Starter	69	5	L			0.321	0.314	0.325	6.5	6.8	0.5	0.291	false
85068	HOF 1 - Veteran Presence SP Don Sutton ATH 1985	Starter	71	5	R			0.321	0.32	0.323	6.8	5.5	0.5	0.296	false
83270	Snapshot SP Urban Shocker SLA 1924	Starter	82	5	R			0.321	0.317	0.325	8.8	5.2	0.6	0.302	false
85031	FLF 9 - Future Legend RP Winston Santos TEX 2026	Reliever	65	5	R			0.321	0.324	0.317	10.4	7.9	0.6	0.296	false
83272	Snapshot RP Alejandro Pena LAD 1988	Reliever	81	5	R			0.321	0.327	0.316	10.1	6.4	0.5	0.304	false
85730	SwitchKnucklers - Veteran Presence SP Johnny Niggeling WS1 1944	Starter	78	5	R			0.321	0.321	0.32	10.7	9.1	0.5	0.292	false
83257	Snapshot SP Frank Miller PIT 1919	Starter	78	5	R			0.321	0.307	0.335	6.5	5.1	0.6	0.297	false
83243	Snapshot SP Collin McHugh HOU 2014	Starter	77	5	R			0.321	0.324	0.318	9.2	6.6	0.6	0.296	false
84490	Negro League Star SP Max Manning NeEa 1939	Starter	87	5	R			0.321	0.325	0.317	9.7	6.4	0.5	0.302	false
84290	Rookie Sensation SP Hod Lisenbee WS1 1927	Starter	88	5	R			0.321	0.316	0.326	9.9	7.0	0.5	0.300	false
85838	T4 Ep. 3 - Historical All-Star CL Gary Lavelle SF 1977	Reliever	82	5	L			0.321	0.316	0.324	10.4	5.7	0.5	0.309	false
83275	Snapshot SP Bob Knepper SF 1978	Starter	83	5	L			0.321	0.321	0.321	8.5	6.5	0.5	0.298	false
84463	Negro League Star SP Willie Gisentaner HaGi 1925	Starter	76	5	L			0.321	0.319	0.322	8.4	6.0	0.5	0.300	false
83179	Snapshot RP Jerry Garvin TOR 1980	Reliever	67	5	L			0.321	0.314	0.324	9.7	6.3	0.7	0.298	false
83240	Snapshot RP Terry Forster ATL 1983	Reliever	76	5	L			0.321	0.326	0.318	9.7	6.9	0.5	0.300	false
84501	Negro League Star SP Bill Force BBS 1924	Starter	85	5	R			0.321	0.32	0.321	9.5	5.9	0.5	0.303	false
84758	FLF 15 &amp; Co. - Future Legend RP Luis De Leon BAL 2026	Reliever	77	5	L			0.321	0.305	0.329	11.6	8.7	0.5	0.297	false
83247	Snapshot SP Stan Coveleski CLE 1919	Starter	78	5	R			0.321	0.312	0.329	9.4	5.6	0.5	0.304	false
84465	Negro League Star SP Andy Cooper DeSt 1923	Starter	76	5	L			0.321	0.319	0.323	7.4	4.7	0.5	0.302	false
84283	Rookie Sensation RP Watty Clark BRO 1927	Reliever	74	5	L			0.321	0.336	0.313	10.3	6.2	0.5	0.304	false
83253	Snapshot SP Larry Christenson PHI 1978	Starter	79	5	R			0.321	0.329	0.312	8.4	5.0	0.6	0.302	false
82677	Hardware Heroes SP Mordecai Brown CHC 1910	Starter	74	5	R			0.321	0.313	0.328	8.7	5.3	0.5	0.303	false
83288	Snapshot RP Rafael Betancourt CLE 2005	Reliever	83	5	R			0.321	0.326	0.316	10.5	6.0	0.5	0.306	false
83287	Snapshot SP Ray Benge PHI 1931	Starter	85	5	R			0.321	0.325	0.318	9.9	5.8	0.6	0.304	false
83245	Snapshot CL Rick Aguilera MIN 1990	Reliever	76	5	R			0.321	0.318	0.323	10.5	5.3	0.7	0.306	false
85866	Clubhouse - Rookie Sensation SP Rynie Wolters NY2 1871	Starter	79	0	R			0.322	0.325	0.319	7.6	6.2	1.0	0.287	false
85486	Clubhouse - 60s Week - Historical All-Star SP Stan Williams LAD 1960	Starter	69	0	R			0.322	0.337	0.306	11.1	8.4	1.5	0.278	false
82387	MLB 2026 Live RP Matt Strahm KC	Reliever	74	0	L			0.322	0.322	0.323	9.2	6.3	0.8	0.296	false
83230	Snapshot RP Robert Stephenson TB 2023	Reliever	73	0	R			0.322	0.325	0.318	10.5	7.3	1.2	0.287	false
84890	Clubhouse - Negro League Star SP Hilton Smith KCM 1946	Starter	88	0	R			0.322	0.325	0.318	3.9	5.0	0.5	0.291	false
85892	Heart Attack - Negro League Star SP Roy Partlow HoGr 1939	Starter	78	0	L			0.322	0.316	0.325	7.8	7.7	0.5	0.291	false
81760	MLB 2026 Live RP Adrian Morejon SD	Reliever	89	0	L			0.322	0.321	0.323	10.0	5.8	0.5	0.307	false
82250	MLB 2026 Live SP Bryce Miller SEA	Starter	84	0	R			0.322	0.326	0.318	8.7	5.8	0.8	0.297	false
86277	T4 Ep. 4 - Historical All-Star SP Jack McDowell CWS 1991	Starter	85	0	R			0.322	0.319	0.324	10.1	7.4	0.5	0.300	true
82002	MLB 2026 Live RP Hunter Harvey CHC	Reliever	89	0	R			0.322	0.323	0.32	9.7	5.7	0.5	0.306	false
85218	Young &amp; Old 1 - Veteran Presence RP Chris Hammond ATL 2002	Reliever	89	0	L			0.322	0.307	0.329	8.5	8.2	0.5	0.292	false
85763	SwitchKnucklers - Snapshot CL Norm Charlton SEA 1995	Reliever	81	0	L			0.322	0.319	0.323	10.5	9.5	0.5	0.290	false
82123	MLB 2026 Live RP Anthony Bender MIA	Reliever	78	0	R			0.322	0.327	0.318	9.6	7.3	0.5	0.299	false
