# CAPPROJ key=silverquick__20260313 role=pit label=Silver Quick type=Quick variantMode=all_cards projval=40-79 vlvl0=1267 vlvl5=627 recordsTotal=1894 rows=1894
CID	Name	Role	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	Kpct	BBpct	HRpct	BABIP	ProjectedNewCard
84265	Rookie Sensation RP Clay Bryant CHC 1936	Reliever	66	5	R			0.301	0.305	0.296	22.6	7.0	2.4	0.304	false
83227	Snapshot CL Jack Aker NYY 1970	Reliever	73	5	R			0.301	0.302	0.3	13.1	4.7	2.2	0.286	false
85120	FLF 15 &amp; Co. - Future Legend SP Travis Sykora WSH 2026	Starter	78	0	R			0.302	0.309	0.294	24.1	7.6	2.7	0.298	false
82092	MLB 2026 Live RP Brooks Raley NYM	Reliever	79	0	L			0.302	0.292	0.306	20.2	6.0	2.6	0.296	false
85730	SwitchKnucklers - Veteran Presence SP Johnny Niggeling WS1 1944	Starter	78	0	R			0.302	0.303	0.3	22.1	9.0	2.6	0.285	false
83251	Snapshot RP Greg McMichael ATL 1996	Reliever	77	0	R			0.302	0.309	0.295	18.6	5.2	2.2	0.306	false
85286	May Names 1 - Snapshot SP Jakie May CIN 1927	Starter	72	0	L			0.302	0.299	0.303	21.6	6.7	2.4	0.302	false
83258	Snapshot RP Jonathan Loaisiga NYY 2021	Reliever	77	0	R			0.302	0.306	0.298	16.4	5.9	1.7	0.304	false
81727	MLB 2026 Live RP Sam Hentges SF	Reliever	77	0	L			0.302	0.294	0.306	19.1	6.5	2.1	0.302	false
86251	All-Star Week - Historical All-Star CL Brad Hand SD 2017	Reliever	76	0	L			0.302	0.311	0.298	24.4	5.6	3.6	0.291	true
82245	MLB 2026 Live RP Jose A. Ferrer SEA	Reliever	77	0	L			0.302	0.3	0.303	19.0	5.1	2.3	0.304	false
82823	Unsung Heroes RP John D&#39;Acquisto SD 1978	Reliever	76	0	R			0.302	0.31	0.294	24.3	11.2	2.1	0.293	false
82581	MLB 2026 Live RP Fernando Cruz NYY	Reliever	75	0	R			0.302	0.304	0.3	24.7	7.7	2.8	0.300	false
83148	Snapshot SP Hal Woodeshick HOU 1962	Starter	66	5	L			0.302	0.279	0.312	16.0	6.3	1.1	0.312	false
85344	Played Where? - Snapshot SP Frank Viola BOS 1992	Starter	69	5	L			0.302	0.297	0.304	14.1	5.9	2.3	0.283	false
84645	Future Legend SP Parker Messick CLE 2026	Starter	76	5	L			0.302	0.303	0.301	17.1	3.8	2.2	0.305	false
83883	Veteran Presence SP Thornton Lee CWS 1945	Starter	79	5	L			0.302	0.31	0.299	20.9	6.0	2.9	0.292	false
85794	Limited Edition/107 SP Steve Trout CHC 1985	Starter	68	0	L			0.303	0.299	0.304	15.7	5.5	1.7	0.303	false
84839	Celebrating 42 - Veteran Presence RP Satchel Paige SLA 1952	Reliever	68	0	R			0.303	0.312	0.294	21.9	7.3	2.4	0.303	false
84715	Clubhouse - April Fools&#39; Day SP Bob Miller LAD 1963	Starter	69	0	R			0.303	0.305	0.301	16.5	6.4	1.8	0.301	false
83248	Snapshot RP Michael King NYY 2022	Reliever	76	0	R			0.303	0.305	0.301	19.9	6.3	2.4	0.301	false
83235	Snapshot RP Greg Harris TEX 1985	Reliever	76	0	R			0.303	0.305	0.301	23.2	7.9	3.1	0.285	false
85554	MLB 2026 Live RP Brandyn Garcia AZ	Reliever	74	0	L			0.303	0.297	0.305	20.2	6.2	2.7	0.294	false
84271	Rookie Sensation RP Adam Cimber SD 2018	Reliever	69	0	R			0.303	0.322	0.282	17.3	7.8	1.6	0.300	false
82822	Unsung Heroes SP Dave Danforth SLA 1923	Starter	73	5	L			0.303	0.314	0.298	21.3	6.7	2.8	0.293	false
83245	Snapshot CL Rick Aguilera MIN 1990	Reliever	76	5	R			0.303	0.295	0.311	22.1	4.4	3.3	0.297	false
82074	MLB 2026 Live RP A.J. Minter NYM	Reliever	77	0	L			0.304	0.302	0.304	20.2	5.3	2.9	0.295	false
82182	MLB 2026 Live RP Bryan King HOU	Reliever	74	0	L			0.304	0.293	0.308	18.9	5.5	2.7	0.295	false
82315	MLB 2026 Live RP Ben Joyce LAA	Reliever	74	0	R			0.304	0.305	0.303	21.2	6.7	2.6	0.299	false
84770	Future Legend SP Didier Fuentes ATL 2026	Starter	79	0	R			0.304	0.306	0.301	22.4	5.1	2.9	0.305	false
83240	Snapshot RP Terry Forster ATL 1983	Reliever	76	0	L			0.304	0.309	0.301	19.0	6.6	2.6	0.292	false
82543	MLB 2026 Live CL Bryan Baker TB	Reliever	78	0	R			0.304	0.305	0.302	21.0	6.1	3.2	0.286	false
83881	Historical All-Star CL Mark Wohlers ATL 1996	Reliever	75	5	R			0.304	0.297	0.31	23.7	4.9	3.1	0.308	false
84448	Negro League Star SP Neck Stanley NYBY 1939	Starter	78	5	L			0.304	0.303	0.304	18.8	5.3	2.9	0.291	false
85669	June Gems - Baseball Reference 3 CL Dan Spillner CLE 1982	Reliever	64	5	R			0.304	0.317	0.291	18.9	5.6	2.7	0.294	false
85308	Baseball Reference 2 CL Heathcliff Slocumb PHI 1995	Reliever	64	5	R			0.304	0.302	0.305	22.6	10.4	1.6	0.305	false
85331	T4 Ep. 1 - Rookie Sensation RP Curt Schilling BAL 1990	Reliever	65	5	R			0.304	0.33	0.275	15.7	7.9	1.4	0.298	false
84282	Rookie Sensation SP Bob Rush CHC 1948	Starter	74	5	R			0.304	0.301	0.308	19.6	4.4	3.0	0.297	false
82918	Veteran Presence CL Fernando Rodney TB 2013	Reliever	63	5	R			0.304	0.304	0.305	22.4	9.5	2.0	0.301	false
83228	Veteran Presence RP Dixie Howell CWS 1955	Reliever	72	5	R			0.304	0.3	0.308	12.5	5.6	1.3	0.300	false
84472	Negro League Star SP Jimmy Hill NeEa 1938	Starter	77	5	L			0.304	0.303	0.305	21.4	6.2	2.8	0.298	false
83192	Snapshot SP Jack Harshman CWS 1954	Starter	69	5	L			0.304	0.289	0.311	22.4	9.1	2.1	0.301	false
85306	Baseball Reference 2 CL Jason Grilli PIT 2013	Reliever	77	5	R			0.304	0.324	0.281	25.7	6.4	3.0	0.308	false
83247	Snapshot SP Stan Coveleski CLE 1919	Starter	78	5	R			0.304	0.296	0.312	19.6	4.7	3.0	0.295	false
85646	June Gems - Baseball Reference 3 SP Milo Candini WS1 1943	Starter	67	5	R			0.304	0.315	0.293	15.2	6.9	1.9	0.293	false
83181	Snapshot CL Marshall Bridges NYY 1962	Reliever	65	5	L			0.304	0.306	0.303	22.9	10.1	2.6	0.285	false
85869	T4 Ep. 3 - Historical All-Star SP Johnny Antonelli NY1 1954	Starter	67	5	L			0.304	0.331	0.293	21.4	6.3	3.6	0.280	false
83233	Snapshot RP George Sherrill SEA 2006	Reliever	72	0	L			0.305	0.299	0.308	18.4	8.7	1.5	0.303	false
82512	MLB 2026 Live RP Tyler Rogers TOR	Reliever	73	0	R			0.305	0.319	0.289	13.6	5.0	2.1	0.292	false
83226	Veteran Presence RP Johnny Klippstein PHI 1963	Reliever	72	0	R			0.305	0.298	0.312	18.3	8.4	2.0	0.294	false
82088	MLB 2026 Live RP Huascar Brazoban NYM	Reliever	69	0	R			0.305	0.308	0.302	19.0	6.9	2.7	0.289	false
83869	Historical All-Star SP Dave Stieb TOR 1981	Starter	65	5	R			0.305	0.292	0.319	18.1	6.0	2.9	0.285	false
82694	Hardware Heroes SP Robin Roberts PHI 1953	Starter	74	5	R			0.305	0.324	0.285	19.1	2.3	3.4	0.296	false
83880	Historical All-Star SP Juan Pizarro CWS 1963	Starter	77	5	L			0.305	0.293	0.31	19.0	6.1	2.7	0.293	false
83209	Snapshot SP Cristian Javier HOU 2022	Starter	73	5	R			0.305	0.305	0.305	20.9	7.3	3.5	0.273	false
83224	Snapshot SP Tommy Hanson ATL 2010	Starter	74	5	R			0.305	0.3	0.311	17.7	5.4	2.6	0.294	false
84281	Rookie Sensation SP Bob Grim NYY 1954	Starter	73	5	R			0.305	0.307	0.303	19.4	6.8	2.6	0.294	false
84463	Negro League Star SP Willie Gisentaner HaGi 1925	Starter	76	5	L			0.305	0.302	0.306	17.4	5.1	2.9	0.290	false
82672	Hardware Heroes CL Roy Face PIT 1958	Reliever	66	5	R			0.305	0.299	0.311	17.2	4.1	2.8	0.294	false
83212	Snapshot RP Reggie Cleveland TEX 1978	Reliever	72	5	R			0.305	0.317	0.293	19.3	5.0	3.3	0.288	false
82670	Hardware Heroes CL Bill Campbell MIN 1976	Reliever	64	5	R			0.305	0.304	0.305	20.9	5.9	3.1	0.292	false
83239	Snapshot SP Charlie Buffinton BS2 1891	Starter	76	5	R			0.305	0.306	0.303	19.1	5.5	2.9	0.292	false
84458	Negro League Star SP George Britt BBS 1924	Starter	77	5	R			0.305	0.307	0.303	20.1	5.6	2.9	0.295	false
84044	Clubhouse - Snapshot CL Mitch Williams PHI 1991	Reliever	64	0	L			0.306	0.298	0.31	23.3	13.0	2.2	0.279	false
82418	MLB 2026 Live RP Will Vest DET	Reliever	77	0	R			0.306	0.309	0.303	19.9	5.6	2.6	0.302	false
84697	Clubhouse - April Fools&#39; Day RP Mike Stanton ATL 1991	Reliever	74	0	L			0.306	0.278	0.318	16.8	5.7	2.9	0.285	false
85892	Heart Attack - Negro League Star SP Roy Partlow HoGr 1939	Starter	78	0	L			0.306	0.298	0.31	16.1	6.8	2.6	0.283	false
84720	Clubhouse - April Fools&#39; Day CL Mike Marshall MON 1973	Reliever	57	0	R			0.306	0.298	0.313	19.7	7.3	2.2	0.303	false
82541	MLB 2026 Live RP Kevin Kelly TB	Reliever	76	0	R			0.306	0.31	0.301	18.0	3.9	3.3	0.289	false
82215	MLB 2026 Live CL Robert Garcia TEX	Reliever	77	0	L			0.306	0.304	0.307	20.3	6.4	2.7	0.297	false
82246	MLB 2026 Live RP Eduard Bazardo SEA	Reliever	76	0	R			0.306	0.307	0.305	19.7	5.8	2.7	0.299	false
85764	SwitchKnucklers - Hall of Fame SP Early Wynn CWS 1959	Starter	72	5	R			0.306	0.319	0.291	19.4	8.5	2.4	0.290	false
85364	Played Where? - Unsung Heroes SP David Wells SD 2004	Starter	77	5	L			0.306	0.33	0.296	12.6	1.8	3.1	0.286	false
83182	Veteran Presence RP Elmer Singleton CHC 1959	Reliever	67	5	R			0.306	0.313	0.298	16.2	5.0	2.2	0.301	false
83172	Snapshot RP Dale Murray TOR 1982	Reliever	66	5	R			0.306	0.327	0.282	14.7	5.5	1.8	0.303	false
86135	Obscure All-Stars - Baseball Reference 5 SP Gil Meche KC 2007	Starter	60	5	R			0.306	0.301	0.312	18.0	5.1	2.7	0.296	true
84664	Opening Day Heroes - Snapshot SP Rick Mahler ATL 1982	Starter	69	5	R			0.306	0.291	0.322	17.6	5.6	2.5	0.297	false
83206	Veteran Presence SP Jerry Koosman PHI 1984	Starter	75	5	L			0.306	0.27	0.321	15.4	5.3	2.1	0.299	false
83136	Snapshot RP Fred Green PIT 1960	Reliever	62	5	L			0.306	0.299	0.309	19.7	6.8	2.6	0.295	false
83203	Snapshot RP Chad Green NYY 2018	Reliever	70	5	R			0.306	0.299	0.313	21.0	3.5	3.3	0.301	false
84049	All-Time Legend SP Frank Foreman BL2 Peak	Starter	75	5	R			0.306	0.3	0.312	18.8	5.5	2.9	0.292	false
83190	Snapshot SP Bruce Dal Canton KC 1974	Starter	75	5	R			0.306	0.304	0.309	16.5	8.0	2.3	0.285	false
83256	Snapshot SP Ed Cushman NY4 1885	Starter	78	5	L			0.306	0.307	0.306	21.6	5.4	2.9	0.304	false
83171	Snapshot RP Vinnie Chulk SF 2007	Reliever	66	5	R			0.306	0.313	0.298	16.7	4.9	2.3	0.301	false
82677	Hardware Heroes SP Mordecai Brown CHC 1910	Starter	74	5	R			0.306	0.299	0.314	18.0	4.4	3.0	0.295	false
84276	Rookie Sensation SP Lou Brissie PHA 1948	Starter	71	5	L			0.306	0.309	0.305	22.0	7.1	2.5	0.305	false
84040	All-Time Legend SP Steve Barber BAL Peak	Starter	69	5	L			0.306	0.313	0.303	17.4	6.5	2.5	0.291	false
85608	MLB 2026 Live RP Kirby Yates LAA	Reliever	69	0	R			0.307	0.309	0.305	22.1	7.1	3.1	0.293	false
84754	FLF 9 - Future Legend SP Jonah Tong NYM 2026	Starter	77	0	R			0.307	0.312	0.302	23.5	7.1	3.5	0.289	false
83236	Snapshot RP Dave Tomlin SD 1977	Reliever	74	0	L			0.307	0.275	0.321	14.4	6.0	1.7	0.303	false
85245	MLB 2026 Live RP Evan Sisk PIT	Reliever	68	0	L			0.307	0.298	0.31	20.7	6.7	2.6	0.302	false
85011	MLB 2026 Live RP Bradgley Rodriguez SD	Reliever	72	0	R			0.307	0.309	0.304	20.2	6.5	2.7	0.300	false
84753	FLF 3 - Future Legend SP George Klassen LAA 2026	Starter	79	0	R			0.307	0.306	0.307	21.9	6.9	2.7	0.302	false
85456	May Birthdays - Veteran Presence RP Billy Hoeft CHC 1965	Reliever	75	0	L			0.307	0.302	0.309	18.6	6.9	2.8	0.289	false
86193	Limited Edition/73 CL Shigetoshi Hasegawa SEA 2003	Reliever	65	0	R			0.307	0.31	0.305	8.9	4.3	2.0	0.285	true
83249	Snapshot RP Rich Garces BOS 2000	Reliever	78	0	R			0.307	0.302	0.313	19.3	5.0	3.1	0.295	false
85919	4th of July Walk Off HIt SP Max Fried ATL 2021	Starter	74	0	L			0.307	0.317	0.303	16.0	5.2	2.6	0.291	false
83219	Snapshot RP Duane Ward TOR 1992	Reliever	72	5	R			0.307	0.326	0.287	23.5	7.7	3.2	0.293	false
83189	Snapshot RP Jim Todd ATH 1975	Reliever	68	5	R			0.307	0.313	0.299	12.6	5.2	2.3	0.286	false
84457	Negro League Star SP Joe Strong HoGr 1933	Starter	77	5	R			0.307	0.31	0.303	21.1	5.6	3.0	0.298	false
83230	Snapshot RP Robert Stephenson TB 2023	Reliever	73	5	R			0.307	0.312	0.302	22.9	5.6	4.3	0.276	false
84473	Negro League Star SP Harry Salmon BBB 1928	Starter	78	5	R			0.307	0.31	0.303	17.0	3.8	2.9	0.296	false
85827	T4 Ep. 3 - Negro League Star SP Bob Romby BEG 1948	Starter	58	5	L			0.307	0.299	0.31	19.0	8.0	2.8	0.283	false
84258	Rookie Sensation RP Juan Padilla NYM 2005	Reliever	76	5	R			0.307	0.318	0.295	12.2	8.9	1.8	0.276	false
83243	Snapshot SP Collin McHugh HOU 2014	Starter	77	5	R			0.307	0.31	0.304	19.0	5.7	3.2	0.286	false
85875	Heart Attack - Snapshot SP Greg Maddux CHC 1989	Starter	62	5	R			0.307	0.315	0.299	16.9	6.0	2.5	0.292	false
85124	FLF 8 - Future Legend SP Trey Gibson BAL 2026	Starter	67	5	R			0.307	0.3	0.315	20.7	6.6	2.8	0.297	false
85139	National Pretzel Day SP Pretzels Getzien DTN 1888	Starter	64	5	R			0.307	0.306	0.308	19.6	3.6	3.0	0.304	false
83179	Snapshot RP Jerry Garvin TOR 1980	Reliever	67	5	L			0.307	0.291	0.314	20.1	5.4	3.4	0.288	false
83220	Snapshot SP Storm Davis BAL 1984	Starter	77	5	R			0.307	0.302	0.313	13.6	6.2	2.1	0.290	false
85347	Played Where? - Snapshot RP Aroldis Chapman PIT 2024	Reliever	68	5	L			0.307	0.316	0.303	26.9	11.3	2.3	0.306	false
83157	Snapshot RP Clay Carroll CIN 1975	Reliever	65	5	R			0.307	0.31	0.303	13.0	5.1	1.9	0.298	false
85698	T4 Ep. 2 - Rookie Sensation SP Jim Bouton NYY 1963	Starter	64	5	R			0.307	0.315	0.298	16.3	7.0	2.8	0.279	false
84779	FLF 11 - Future Legend SP Jake Bloss TOR 2026	Starter	67	5	R			0.307	0.313	0.301	20.1	5.1	2.9	0.302	false
83237	Snapshot RP Eddie Watt BAL 1967	Reliever	72	0	R			0.308	0.317	0.299	20.1	7.9	3.0	0.284	false
81914	MLB 2026 Live CL Gregory Soto PIT	Reliever	70	0	L			0.308	0.305	0.309	21.4	7.0	2.8	0.299	false
85372	T4 Ep. 1 - Unsung Heroes CL Joakim Soria CWS 2018	Reliever	73	0	R			0.308	0.324	0.289	19.5	5.4	2.2	0.313	false
82198	MLB 2026 Live CL Jake Latz TEX	Reliever	70	0	L			0.308	0.304	0.309	20.1	6.6	3.2	0.286	false
