# CAP key=latebronze__20260313 role=hit label=Late Bronze type=Daily env=current variants=all_cards obsval=41-69 minIP=null minPA=30 dates=2026-07-05..2026-07-19 recordsTotal=252 rows=252
Name	POS	VAL	VLvl	Hand	PA	AVG	OBP	SLG	wOBA	BBpct	SOpct	HR600	BABIP	XBHpct	3B/XBH	wSB600	UBR600	WAR600
Glenn Wilson	CF	69	0	R	288	0.2846715328467153	0.3066202090592334	0.4635036496350365	0.3359238480567979	3.1	9.1	22.9	0.278	30.8	12.5	-1.04	-0.83	2.708
Garret Anderson	LF	64	0	L	284	0.2794117647058824	0.2918149466192171	0.4007352941176471	0.3025056756274386	2.1	7	8.5	0.286	31.6	4.17	0	-0.85	1.479
J.T. Realmuto	C	57	0	R	283	0.2293233082706767	0.254416961130742	0.3270676691729323	0.2566205997748278	3.9	16.5	8.5	0.254	23	28.57	0	0.64	0.424
Justyn-Henry Malloy	RF	69	0	R	281	0.2388663967611336	0.3214285714285715	0.3360323886639676	0.2967775504441446	11	13	10.7	0.255	23.7	0	0	1.92	0.427
Gene Richards	LF	65	0	L	276	0.256	0.3022388059701492	0.36	0.2955168263761296	5.8	11.2	0	0.287	26.6	52.94	1.74	3.26	-0.217
Bill Buckner	LF	64	5	L	276	0.2727272727272727	0.3007246376811594	0.3863636363636364	0.3046622391397326	4	4.9	6.5	0.277	30.6	9.09	-1.09	1.96	1.304
Evan Longoria	3B	69	0	R	266	0.2416666666666667	0.2900763358778626	0.3291666666666667	0.2788959241473629	6.4	17.5	6.8	0.276	25.9	0	-1.13	-0.68	1.128
Dave Concepcion	SS	60	5	R	262	0.2893617021276595	0.3461538461538461	0.4212765957446808	0.3392526758896965	8.4	11.5	9.2	0.309	27.9	21.05	0.46	3.21	2.748
Ray Schalk	C	68	0	R	258	0.2435897435897436	0.28	0.3376068376068376	0.2742521030466248	4.7	16.7	4.7	0.281	31.6	0	0	-0.23	1.163
Brent Mayne	C	67	5	L	246	0.2488888888888889	0.3089430894308943	0.3155555555555555	0.2839010280886614	8.1	15.6	2.4	0.289	23.2	0	0	0	1.951
Jimmy Crooks	C	68	0	L	235	0.2864077669902912	0.3605150214592275	0.354368932038835	0.3269112575233277	10.2	16	5.1	0.329	16.9	0	0	-3.32	4.085
Joe DiMaggio	CF	64	0	R	235	0.2264150943396226	0.2936170212765957	0.3443396226415094	0.2883067236719239	8.1	13.2	12.8	0.238	27.1	15.38	0	-1.02	1.021
Ken Berry	LF	55	0	R	233	0.2394366197183098	0.3047210300429185	0.3380281690140845	0.2924892948936468	8.6	11.3	10.3	0.254	23.5	8.33	-1.29	5.67	2.06
Jose Hernandez	2B	66	0	R	231	0.215962441314554	0.2683982683982684	0.3145539906103286	0.2592300180431243	6.1	19.2	5.2	0.256	32.6	13.33	1.3	0.52	-1.299
Don Kessinger	SS	69	0	S	231	0.187192118226601	0.2432432432432433	0.2758620689655172	0.2354303801948106	6.5	6.4	2.6	0.193	31.6	33.33	-1.3	1.56	-1.039
Nolan Jones	RF	69	0	L	221	0.2538071065989848	0.3087557603686636	0.4263959390862944	0.3239336035990411	7.7	17.8	21.7	0.268	34	5.88	-0.81	2.71	0.814
Ryan Lavarnway	C	64	0	R	220	0.255	0.3133640552995391	0.355	0.30229762922927	7.3	17	5.5	0.299	29.4	6.67	0	-1.36	2.727
Andy Seminick	C	66	1	R	219	0.2524271844660194	0.2876712328767123	0.4029126213592233	0.3050243874503158	4.6	17.5	21.9	0.268	28.8	0	-1.37	-2.19	2.466
Evan Longoria	3B	69	5	R	216	0.2311557788944724	0.2916666666666667	0.3417085427135678	0.2868503712828638	7.9	12.1	11.1	0.246	30.4	0	0	0	1.389
Giancarlo Stanton	RF	65	0	R	210	0.1907216494845361	0.2344497607655502	0.3711340206185567	0.2657440046807829	5.7	18.6	25.7	0.184	45.9	0	0	-0.29	-1.143
Pinky Higgins	3B	65	0	R	210	0.2974358974358974	0.3285714285714286	0.4871794871794872	0.3549608637652912	4.8	11.8	25.7	0.293	32.8	0	0	1.43	3.429
Jim Fregosi	SS	69	0	R	204	0.2472527472527473	0.3186274509803921	0.4175824175824176	0.3271864613108927	9.8	13.2	20.6	0.248	37.8	0	0	-3.53	2.647
Milton Lewis	2B	67	0	L	204	0.2210526315789474	0.2561576354679803	0.3263157894736842	0.2592156574757248	4.4	11.6	8.8	0.232	31	7.69	0	-2.06	-1.176
Matt Davidson	1B	56	5	R	199	0.1896551724137931	0.2777777777777778	0.3218390804597701	0.2714743129335742	10.6	14.4	12.1	0.197	45.5	0	0	-4.82	-1.809
Ed Delahanty	1B	68	0	R	195	0.2159090909090909	0.2760416666666667	0.3181818181818182	0.2686879744808769	6.2	12.5	3.1	0.24	28.9	45.45	-1.54	-1.85	-1.846
Tommy Davis	3B	67	0	R	193	0.2637362637362637	0.2953367875647668	0.445054945054945	0.3234958016268106	4.1	8.2	21.8	0.253	35.4	11.76	0	0	1.554
Dave Brain	3B	68	5	R	193	0.2032967032967033	0.2176165803108808	0.3571428571428572	0.2473053323801388	2.6	16.5	18.7	0.204	37.8	14.29	0.62	-0.31	-0.311
Andy Etchebarren	C	63	5	R	188	0.2685714285714286	0.3085106382978723	0.4971428571428572	0.3502368491968157	5.9	18.9	35.1	0.271	38.3	0	0	0	5.745
Matt McLain	2B	69	0	R	183	0.2138364779874214	0.2824858757062147	0.2955974842767295	0.2652667217155878	8.2	19.5	6.6	0.25	26.5	0	0.66	-1.97	0
Bill North	CF	69	0	S	182	0.2025316455696203	0.2983425414364641	0.2531645569620253	0.261267752667484	11.5	19	0	0.248	18.8	33.33	0.99	3.63	0.659
Dexter Fowler	CF	53	5	S	182	0.2705882352941176	0.3076923076923077	0.3705882352941177	0.3010136533016969	4.9	13.5	0	0.309	26.1	41.67	-3.63	5.93	0.989
Max Carey	LF	60	5	S	179	0.2531645569620253	0.3163841807909605	0.3607594936708861	0.3044695148201225	8.4	7	10.1	0.252	25	10	-2.01	2.01	1.341
Ichiro Suzuki	RF	61	0	L	179	0.1882352941176471	0.2090395480225989	0.2470588235294118	0.2042739592364606	2.8	14.1	3.4	0.211	21.9	14.29	0	2.01	-3.687
Keon Broxton	CF	65	0	R	178	0.30625	0.3728813559322034	0.51875	0.3901093491190016	9	16.2	13.5	0.346	40.8	30	-0.67	-0.34	5.056
Moises Ballesteros	C	61	0	L	176	0.1776315789473684	0.2455089820359281	0.2368421052631579	0.2253331598043287	7.4	15.8	3.4	0.203	22.2	16.67	0	-2.39	-1.705
Bill Salkeld	C	61	0	L	171	0.2468354430379747	0.2982456140350877	0.3860759493670886	0.3052423327520729	7	17.1	21.1	0.262	23.1	11.11	0	1.05	2.807
Bobby Byrne	3B	69	5	R	170	0.2229299363057325	0.2662721893491125	0.286624203821656	0.2475297127960581	5.9	7.6	0	0.238	22.9	25	0	0.35	-0.706
TJ Rumfield	1B	69	0	L	170	0.2452830188679245	0.288235294117647	0.3710691823899371	0.2940570214476696	4.7	13.8	10.6	0.267	35.9	0	1.06	-5.29	-0.706
Terry Steinbach	C	60	5	R	169	0.2993197278911565	0.3712574850299401	0.3741496598639456	0.3385930881848543	9.5	9.5	3.6	0.321	18.2	12.5	0	0.71	4.26
Rick Ferrell	C	67	0	R	169	0.2551724137931035	0.3452380952380952	0.3172413793103449	0.3064105981212607	12.4	9.7	0	0.278	21.6	12.5	0	2.49	2.485
Chris Cannizzaro	C	65	5	R	168	0.2797202797202797	0.3636363636363636	0.3636363636363636	0.3305773299805734	11.9	9.1	0	0.303	22.5	33.33	0	-2.86	3.214
Mickey Mantle	1B	68	5	S	164	0.2684563758389262	0.3353658536585366	0.3959731543624161	0.3272021050718971	8.5	18.1	14.6	0.305	27.5	0	0	-4.76	0.366
Eddie Robinson	1B	67	0	L	164	0.136986301369863	0.225609756097561	0.1780821917808219	0.1941095075141988	10.4	13.7	7.3	0.144	10	0	0	-4.76	-5.122
Beauty McGowan	RF	68	5	L	159	0.2777777777777778	0.3354430379746836	0.4236111111111111	0.3374112063191249	7.5	6.9	11.3	0.28	35	7.14	0	1.51	2.264
Frank Thomas	LF	63	0	R	159	0.2450331125827815	0.2767295597484277	0.4172185430463576	0.3043733973787054	3.8	16.6	18.9	0.262	40.5	6.67	0	-0.38	0.377
Phil Garner	2B	63	5	R	159	0.2585034013605442	0.2838709677419355	0.3809523809523809	0.2924320998369968	3.8	13.6	7.5	0.283	31.6	16.67	0	3.02	1.132
Hyun-soo Kim	LF	68	5	L	157	0.2937062937062937	0.3525641025641026	0.4055944055944056	0.3378956415525992	8.3	18.9	3.8	0.357	31	7.69	-1.91	-3.44	1.911
Vinny Castilla	3B	63	0	R	155	0.1849315068493151	0.2258064516129032	0.3835616438356164	0.2670051705631978	5.2	18.5	31	0.17	48.1	0	0	-0.39	-0.387
Gary Matthews	LF	69	0	R	154	0.2551724137931035	0.2987012987012987	0.4620689655172414	0.3323597073453065	5.8	16.6	19.5	0.276	43.2	25	0	2.73	0.39
Brayan Rocchio	SS	64	0	S	150	0.2836879432624114	0.3154362416107382	0.4042553191489361	0.3184463569060618	4.7	9.9	8	0.302	27.5	18.18	1.2	0.8	3.2
Jim Landis	CF	66	0	R	149	0.2391304347826087	0.2905405405405405	0.3115942028985507	0.2740889118681137	6	13.8	4	0.271	18.2	33.33	0	2.82	-1.208
Ken Caminiti	3B	66	5	S	148	0.2611940298507462	0.3175675675675675	0.3805970149253731	0.3032433813806248	8.1	10.4	8.1	0.275	28.6	20	0.81	-0.81	1.622
Jim Norman	3B	61	5	R	147	0.2408759124087591	0.2789115646258503	0.4014598540145985	0.298788815388367	4.8	8.8	16.3	0.236	39.4	7.69	-4.08	-0.82	3.265
Byron Buxton	CF	64	5	R	146	0.3380281690140845	0.3424657534246575	0.5070422535211268	0.3697315827026927	1.4	14.1	16.4	0.367	33.3	0	0.82	0.41	5.342
Jackie Hayes	CF	66	5	S	145	0.2357142857142857	0.2551724137931035	0.3857142857142857	0.2789179750572073	2.8	12.1	4.1	0.26	45.5	26.67	0	-2.07	0
Leo Cardenas	SS	68	5	R	145	0.2619047619047619	0.3472222222222222	0.4285714285714285	0.3442697182879483	11	14.3	4.1	0.296	42.4	35.71	0	-0.83	4.552
Connie Ryan	2B	69	0	R	143	0.3070866141732284	0.3407407407407407	0.5275590551181102	0.3754917125340757	4.9	11	16.8	0.318	35.9	42.86	1.26	0	5.035
Ian Desmond	CF	64	0	R	141	0.1893939393939394	0.2411347517730496	0.2424242424242424	0.2241376724094265	6.4	19.7	8.5	0.221	12	0	-2.13	-1.7	-2.553
Carlos Ruiz	C	68	5	R	139	0.2131147540983606	0.2898550724637681	0.3360655737704918	0.2833885157126373	9.4	7.4	8.6	0.212	42.3	0	0	0.43	0
Hal Chase	1B	61	1	R	138	0.2519685039370079	0.2857142857142857	0.4094488188976378	0.3068659022048649	3.6	10.2	17.4	0.255	31.2	20	2.17	2.61	0.87
Don Baylor	1B	64	5	R	137	0.2113821138211382	0.291970802919708	0.2601626016260163	0.256862894107663	10.2	9.8	8.8	0.22	7.7	0	-2.63	1.75	-1.314
Bryson Stott	2B	65	0	L	136	0.2695652173913043	0.3609022556390977	0.4086956521739131	0.345016228967405	11	13.9	0	0.31	38.7	33.33	0	-0.88	2.647
Hal Chase	1B	61	5	R	132	0.2295081967213115	0.2713178294573643	0.3278688524590164	0.2688909668809644	5.3	8.2	4.5	0.243	28.6	25	0	-6.82	-1.818
Jack Harshman	P	69	0	L	131	0.2	0.265625	0.3391304347826087	0.270811470628683	8.4	24.3	18.3	0.224	26.1	33.33	0	3.21	-1.374
John Mayberry	1B	68	0	L	131	0.2741935483870968	0.3053435114503817	0.3548387096774194	0.2957113676211774	3.8	8.9	9.2	0.286	14.7	20	0	-0.92	0
Ketel Marte	SS	68	5	S	130	0.2631578947368421	0.3230769230769231	0.3245614035087719	0.2926567396454257	9.2	10.5	0	0.283	16.7	40	0	4.62	0.923
Levi Meyerle	3B	67	5	R	128	0.2672413793103448	0.3125	0.3448275862068966	0.2937103619616829	6.2	7.8	0	0.282	19.4	50	0	6.09	2.344
Jose Hernandez	2B	66	5	R	126	0.319327731092437	0.352	0.4873949579831933	0.3699659195957291	4	20.2	14.3	0.38	36.8	0	2.86	-0.48	4.762
Niko Goodrum	2B	64	5	S	125	0.1794871794871795	0.224	0.3333333333333333	0.2474554145032476	4.8	11.1	24	0.16	33.3	14.29	1.44	-0.48	0
Akil Baddoo	LF	69	0	L	123	0.1651376146788991	0.2601626016260163	0.2385321100917431	0.2366925256451096	11.4	13.8	4.9	0.183	27.8	20	0	0	-2.927
Ramon Laureano	LF	63	0	R	120	0.2232142857142857	0.275	0.4285714285714285	0.309294717151139	6.7	17	25	0.227	48	8.33	0	0	0.5
Ed Delahanty	1B	68	5	R	119	0.2454545454545455	0.2941176470588235	0.3818181818181818	0.2984985542609979	6.7	13.6	5	0.274	29.6	62.5	-1.01	-5.04	-1.513
Bob Bescher	LF	69	0	S	119	0.2035398230088496	0.2372881355932203	0.2743362831858407	0.2312603049474947	4.2	9.7	5	0.218	21.7	20	1.01	-0.5	-3.025
Sandy Alomar Sr.	2B	65	0	S	119	0.2545454545454545	0.2966101694915254	0.3090909090909091	0.2751727005747983	5.9	8.2	5	0.267	14.3	0	5.55	3.53	3.025
Roldy Brito	CF	69	5	S	118	0.2692307692307692	0.3559322033898305	0.4038461538461539	0.3363109824040433	11.9	12.5	10.2	0.292	28.6	25	0	8.14	4.576
