# CAP key=bronzequick__20260313 role=pit label=Bronze Quick type=Quick env=current variants=all_cards obsval=40-69 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=357 rows=357
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Travis Wood	63	0	L	114.3	0.046	1.06	5.04	4.8	0.3424676944683266	7.09	3.15	1.57	0.29
Jerry Garvin	67	0	L	112	0	1.02	3.86	3.38	0.3040236387991271	6.91	2.25	0.8	0.301
Tommy John	66	5	L	112	0.462	4.31	5.38	5.22	0.3536119213801727	4.02	1.77	1.61	0.286
Tim Crews	66	5	R	111.7	0	1.31	3.95	3.55	0.3123054041966187	7.74	1.93	1.13	0.295
Connelly Early	69	0	L	110	0.864	5	5.56	5.48	0.3712824614215355	8.67	2.86	1.72	0.337
Pedro Martinez	51	0	L	108	0	0.99	2.42	2.33	0.2734040514009241	8.33	3.5	1	0.225
Jim Todd	68	5	R	107.7	0	1.44	3.93	3.26	0.3149100635329373	6.18	2.01	0.5	0.33
Luis Severino	66	0	R	106.3	0.282	2.73	4.4	3.73	0.3285496052069352	6.52	2.46	1.19	0.306
Aaron Loup	68	0	L	105.7	0	1.19	3.66	2.98	0.3119504089976132	5.96	1.28	0.77	0.317
Dan Spillner	64	5	R	103.7	0.032	1.65	4.69	4.34	0.2995118027581863	6.86	2.34	0.87	0.277
Chris Bosio	68	5	R	103.3	0.625	4.3	5.92	5.84	0.3605578180435761	7.23	4.01	1.83	0.275
Frank Smith	64	5	R	100.7	1	5.92	4.56	4.02	0.3098174870351496	9.12	3.22	0.98	0.3
Dicky Lovelady	58	0	L	99.7	0	1.22	3.61	3.52	0.2952685959224414	6.5	2.44	0.63	0.283
Mark Clark	68	0	R	99.7	1	5.25	7.4	6.68	0.3870238644540199	6.05	1.17	1.81	0.352
Dale Murray	66	0	R	98.3	0	1.26	5.4	4.94	0.3467612258833944	4.94	2.75	0.92	0.325
Bobby Miller	67	0	R	97.7	0.205	2.22	3.04	3.04	0.3173368051942815	6.17	1.84	0.92	0.296
Trey Gibson	67	0	R	97.3	0.136	2.21	4.07	3.42	0.3219931203232209	9.43	3.51	0.83	0.338
Roy Face	66	5	R	96	0	1.37	4.03	3.56	0.3425270651220845	7.22	2.16	0.94	0.331
Art Nehf	64	0	L	91.3	0.321	3.26	3.65	3.45	0.300598432821884	5.03	1.97	1.48	0.229
Fernando Rodney	63	5	R	91	0	1.02	3.66	3.26	0.2844303728140892	7.32	3.96	0.59	0.259
Al Hollingsworth	69	0	L	91	0.355	2.94	4.55	4.35	0.3438610136474128	6.73	3.36	0.99	0.322
Matt Harrison	68	0	L	90.7	0	1.62	3.97	3.77	0.3377475656177335	5.85	2.98	0.89	0.315
Anthony DeSclafani	66	0	R	88	0.02	1.8	5.22	5.01	0.3440598367100875	4.7	1.84	1.64	0.281
Aroldis Chapman	68	5	L	88	0	1.21	2.35	2.15	0.2732971558388737	10.12	3.89	0.61	0.273
Chris Bassitt	65	0	R	82.7	0.929	5.91	3.59	3.26	0.2848083496182852	6.96	1.63	0.98	0.272
Fred Green	62	5	L	81.7	0	1.49	2.97	2.75	0.3013929215230001	7.82	2.53	0.99	0.283
Mickey Haefner	64	5	L	80	1	6.15	4.5	4.5	0.3081276798137794	5.29	1.46	1.12	0.28
Will Klein	64	0	R	79.7	0	1.17	4.18	4.18	0.3267856106348032	8.58	3.84	1.36	0.294
Al Osuna	60	5	L	79	0	1.39	3.3	3.08	0.3159899735666	8.32	3.87	0.68	0.34
Whit Wyatt	68	5	R	78	0.122	1.9	2.54	2.08	0.2626336586626742	8.88	2.19	0.35	0.298
Ed Holley	69	5	R	76.3	0.733	5.09	5.66	5.19	0.3645019291894934	5.78	1.42	2.12	0.298
Toad Ramsey	67	0	L	76.3	1	4.77	4.84	4.72	0.3309871742871351	10.38	4.01	0.47	0.389
Alek Manoah	69	0	R	73.7	0.143	2.11	3.3	3.18	0.3045387074265852	6.72	2.93	0.85	0.279
Ed Doheny	67	0	L	72.7	0.333	3.03	4.46	4.09	0.3215947697590532	6.93	3.22	0.99	0.299
Bob Kuzava	68	2	L	72	1	6	3.12	3.12	0.2861645437021615	8.38	3.38	1.12	0.259
Kenley Jansen	60	0	R	71	0	1.34	3.8	3.8	0.2948925787945846	7.1	2.92	1.39	0.226
Rich Gossage	65	0	R	69.3	0.077	1.78	4.68	3.38	0.3323334611642376	5.84	2.86	1.04	0.307
Seth Lugo	65	0	R	68.7	1	5.73	6.16	6.03	0.3618216197205866	8.25	1.18	1.97	0.327
Max Scherzer	64	0	R	67.7	0.55	3.39	5.18	4.92	0.3752638565458187	7.18	3.32	1.6	0.336
Bo Belinsky	66	0	L	64.3	0.6	4.29	4.2	4.2	0.2984586072461534	9.1	4.9	0.28	0.315
Dave Roberts	68	5	L	62.7	1	5.23	4.45	3.73	0.3093685510329713	7.89	1.87	1	0.295
Vinnie Chulk	66	5	R	62	0	1.11	4.5	4.21	0.3162743510330112	6.82	2.47	0.44	0.34
Jesse Houston	67	5	R	62	1	6.2	4.35	3.92	0.3038511586815339	6.97	2.03	0.73	0.295
Jovani Moran	64	0	L	62	0	0.75	2.76	2.32	0.2688890209489465	8.13	2.18	0.58	0.301
Jose Butto	67	0	R	61.3	0	1.33	3.82	3.52	0.3067962234871431	7.05	3.52	0.88	0.293
Bubba Chandler	67	0	R	60.7	0.438	3.79	5.19	4.89	0.3284197622242282	7.12	2.97	0.74	0.311
Jerry Garvin	67	5	L	59.7	0	1.61	3.02	3.02	0.2962250444471639	8.29	3.32	1.21	0.279
Bob Romby	58	5	L	59.7	1	4.98	3.77	3.47	0.2799328390961944	7.84	3.17	0.6	0.273
Erik Sabrowski	58	0	L	57.7	0	1.34	2.5	2.5	0.291708685833224	8.58	3.9	0.31	0.305
Trevor May	69	5	R	57.7	0	1.28	4.37	4.21	0.3084725420409428	9.2	2.96	0.94	0.294
Caleb Ferguson	65	0	L	57.3	0	1.33	1.26	1.26	0.2476327980555879	7.38	2.36	0.16	0.274
Elmer Singleton	67	5	R	57	0	1.16	2.37	2.37	0.2989444478005486	5.21	1.42	0.63	0.295
Tim Mayza	67	0	L	55.7	0	1.05	4.69	4.2	0.308388409683912	7.43	1.29	1.62	0.28
Al Osuna	60	0	L	55.3	0	1.35	3.91	3.25	0.253123161225174	9.11	3.42	0.49	0.245
Jerry Staley	66	0	R	54.7	1	4.97	6.42	5.92	0.3911959803627807	3.78	2.47	1.65	0.325
Martin Perez	65	0	L	51.7	1	4.7	5.22	4.87	0.3216169961277551	5.05	2.79	0.52	0.312
Carlos Hernandez	68	0	R	51.3	0	1.9	7.54	7.02	0.4064223351152889	6.84	3.68	2.63	0.312
Earl Whitehill	62	5	L	51.3	0	2.7	2.81	2.63	0.2821804540140629	6.84	1.93	0.35	0.291
Bobby Miller	67	5	R	51.3	0	1.65	3.68	3.68	0.3339007477394286	6.49	3.51	1.23	0.296
Pretzels Getzien	64	0	R	51	0.357	3.64	3.53	3.35	0.2679842596916855	8.12	1.06	0.71	0.29
Darren O&#39;Day	62	5	R	50.7	0	1.64	2.13	2.13	0.2783933411184714	7.1	0.89	0.71	0.291
Carl Fischer	64	0	L	49.3	1	5.48	5.11	5.11	0.3492837065284748	8.22	3.65	1.46	0.314
