# CAP key=diamondheart__20260331 role=pit label=Diamond Heart type=Daily env=current variants=all_cards obsval=48-99 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=158 rows=158
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Dutch Leonard	97	5	R	670.7	1	7.45	3.66	3.35	0.2825929420714945	5.61	1.74	0.74	0.268
Howie Pollet	91	0	L	572	0.071	1.94	4.22	3.57	0.3100149826359426	5.51	2.39	0.88	0.297
Bill Holland	87	0	R	507	0.331	3.57	4.19	3.59	0.3097759117714073	5.29	2.82	1.01	0.281
Sonny Siebert	97	5	R	496	0.842	6.53	4.34	3.79	0.3129209561370169	6.28	2.23	1.09	0.29
Warren Spahn	84	0	L	489.7	0.744	5.69	5.31	4.63	0.3348146030218366	3.44	1.97	1.36	0.279
Steve Hamilton	89	0	L	477.7	0	1.23	4.43	3.66	0.3143991270646539	5.56	3.35	0.77	0.304
Satchel Paige	87	0	R	448	0.344	3.42	4.94	4.46	0.3335786599745919	6.27	2.53	1.65	0.285
Spud Chandler	95	5	R	429.7	1	7.81	4.25	3.85	0.3068659016124497	5.61	2.64	1.07	0.27
Max Manning	87	0	R	425.3	0.6	4.73	4.99	4.42	0.3195225694498017	4.99	3.07	1.12	0.282
Hoyt Wilhelm	92	5	R	398	0.065	2	4.23	3.69	0.3193893844760098	5.29	3.08	1.15	0.276
Bill Hallahan	92	5	L	365.7	0.667	5.54	3.84	3.37	0.2896913988988035	6.55	3.84	0.79	0.256
Howie Pollet	91	5	L	358.7	0.402	3.9	4.17	3.69	0.2978697171891629	5.82	2.13	1.08	0.267
Ken Forsch	87	0	R	346.3	0.236	2.47	4.94	4.47	0.3285536724319565	3.92	2.42	1.22	0.287
Gary Peters	92	5	L	342	0.327	3.49	3.37	3.16	0.2827474259072218	5.34	2.61	0.84	0.259
Jack Kramer	89	0	R	332.3	0.314	3.26	5.82	5.09	0.3532149474287677	5.61	3.41	1.27	0.318
Ray Brown	85	5	R	319.3	0.614	5.6	3.86	3.33	0.2991075191706961	3.95	1.83	0.99	0.259
Luke Hamlin	84	0	R	317.7	0.804	6.23	4.79	4.31	0.3301713344481977	5.95	1.87	1.7	0.279
Mario Soto	83	0	R	301.7	0.955	6.86	6.15	5.49	0.3481315155031733	7.46	3.43	1.97	0.289
Tiny Bonham	82	0	R	271.3	0.518	4.84	5.31	5.04	0.3396132743557448	4.01	1.79	1.69	0.277
Bob Miller	69	0	R	271	1	6.95	4.52	3.62	0.3005059824606205	4.12	2.92	0.56	0.28
Luis Arroyo	84	0	L	250.3	0	1.31	3.56	2.91	0.2989815919755924	4.93	3.06	0.5	0.291
Phil Niekro	86	0	R	230	0.307	3.07	5.79	4.97	0.3544653044977863	4.54	2.35	1.41	0.316
Tiny Bonham	82	5	R	227.7	0.684	5.99	4.31	3.68	0.3024725975936465	4.55	1.34	1.42	0.247
Luis Tiant	93	5	L	206	0.686	5.89	3.84	3.5	0.304210991657817	6.38	2.4	0.92	0.286
Al Worthington	86	0	R	204.3	0.015	1.55	4.93	4.27	0.3387681458172805	5.46	3.26	1.37	0.303
Dave Righetti	85	0	L	193.7	0	1.4	4.09	3.53	0.3130105519524731	5.67	2.04	0.79	0.309
Ray Brown	85	0	R	192.3	0.175	3.05	3.65	3.28	0.2890718202169809	3.79	1.68	0.98	0.261
Preacher Roe	85	0	L	164.7	0.304	3.58	5.14	4.64	0.3330206087668096	5.19	1.86	1.64	0.276
Sonny Siebert	97	2	R	164	1	6.31	6.91	5.98	0.3710577899073156	6.37	3.51	1.76	0.324
Luke Hamlin	84	5	R	162.7	1	7.4	3.93	3.76	0.308987687704556	6.25	1.16	1.55	0.275
Ray Benge	85	0	R	160.7	0.724	5.54	4.93	4.65	0.3246647816154388	5.77	2.74	1.12	0.302
Tug McGraw	85	0	L	139.7	0	1.41	5.99	5.03	0.3349008373187886	5.03	3.03	1.16	0.302
Sandy Koufax	93	5	L	138.3	0.405	3.74	4.56	4.1	0.3259661339182169	5.73	3.38	0.98	0.299
Jim McDonald	86	0	R	136	0.769	5.23	4.7	4.63	0.2984787182463319	2.85	3.38	0.86	0.241
Al Hrabosky	88	0	L	129.3	0	1.45	2.44	2.37	0.2606135979775135	6.13	2.85	0.7	0.233
Mark Eichhorn	98	5	R	128	0	1.36	5.62	4.99	0.3526974968723664	5.91	3.38	1.27	0.322
Sandy Consuegra	85	0	R	126.3	0.152	2.75	5.49	5.06	0.3553240434088247	2.64	2.07	1	0.313
Seth Morehead	78	0	L	105.3	0	1.35	3.85	3.08	0.3124409036609725	6.07	3.42	0.94	0.275
Tommy Byrne	90	5	L	102.7	0.154	2.63	3.94	3.59	0.3034452688443689	7.01	4.82	0.7	0.277
Barney Schultz	85	0	R	102	0.049	2.49	3.53	3.35	0.2899694982952137	4.94	3.44	0.62	0.257
Jim Brewer	78	0	L	98.3	0	1.49	3.3	3.02	0.2965397327357402	6.41	2.2	1.37	0.262
John D&#39;Acquisto	76	0	R	97.7	0	1.4	5.07	4.51	0.340592378960638	6.63	6.63	1.01	0.276
Tug McGraw	85	5	L	91.3	0	1.5	2.46	2.17	0.2618354416333727	5.13	1.77	0.39	0.266
Bob Knepper	83	0	L	88	0.688	5.5	5.11	4.81	0.3217844862043869	5.32	2.56	1.02	0.296
Ron Reed	85	0	R	85	0	1.47	4.13	3.81	0.313157661031861	5.72	2.44	0.95	0.294
Rudy May	82	0	L	80	0.667	5.33	5.85	5.4	0.3512514138442944	5.74	3.15	1.35	0.307
Steve Rogers	85	0	R	77.3	0.75	6.44	4.54	4.31	0.3107737609383134	4.42	3.38	0.93	0.271
Boom-Boom Beck	82	0	R	75.7	0	1.89	2.02	2.02	0.2536574372362187	3.8	2.02	0.36	0.237
Seth Morehead	78	5	L	73.3	0	1.26	2.82	2.7	0.2606045430808612	4.91	2.09	0.74	0.228
Jeff Montgomery	94	5	R	68.3	0	1.18	3.82	3.56	0.2904155004600046	5.14	3.03	0.79	0.257
Gary Lucas	86	0	L	66	0	1.53	5.05	4.5	0.3316398753720233	5.86	1.91	1.5	0.301
Leroy Matlock	86	0	L	66	0.25	3.3	5.59	4.36	0.3442337427028274	5.59	2.73	1.5	0.303
Wally Bunker	82	0	R	56	0.053	2.95	2.73	2.09	0.2577378329570619	2.73	2.09	0.64	0.228
Tom Sturdivant	81	0	R	52.7	0	2.93	2.73	2.39	0.2594920383815781	4.95	1.71	1.37	0.203
Bob Knepper	83	5	L	52.3	0.029	1.54	2.93	2.58	0.2706139464643695	4.47	2.07	1.03	0.226
Mario Soto	83	5	R	52	0.033	1.73	5.71	5.19	0.3229929832426761	5.37	2.08	2.25	0.222
Gary Lucas	86	1	L	50.7	0	1.54	5.5	4.08	0.3237385939188804	4.44	1.24	0.71	0.337
Johnny Niggeling	78	0	R	49.7	0	1.42	5.98	4.71	0.3480680034581346	6.16	3.62	1.27	0.304
Tom House	81	0	L	48	0	1.41	5.06	3.94	0.3446428380547707	4.5	2.81	1.88	0.256
Dave LaRoche	94	5	L	47.3	0	1.24	4.95	3.81	0.352989376239127	6.28	4.57	0.57	0.342
Bob Miller	69	0	L	45.7	0	1.27	3.54	2.76	0.3302235317668451	3.54	3.54	0.59	0.299
Dan Quisenberry	84	0	R	45.3	0	1.42	2.58	2.38	0.2853844305442859	2.78	3.38	0.6	0.244
Tom Cheney	78	5	R	43.3	1	7.22	4.36	3.95	0.3154654516279737	4.78	2.29	0.62	0.298
Ryne Duren	94	1	R	42.7	0	0.99	5.9	5.27	0.3754669369105805	7.38	7.8	1.26	0.312
Sandy Consuegra	85	5	R	42.3	0	1.41	5.53	4.89	0.3450416974146621	1.91	2.55	0.85	0.307
Connie Johnson	85	0	R	41.3	0	1.25	6.97	5.88	0.3972871569212782	6.97	3.27	2.62	0.308
Luis Tiant	73	0	R	41	1	6.83	6.8	6.15	0.392526055256511	6.8	4.39	2.63	0.296
Luis Arroyo	84	5	L	40.7	0	1.31	4.42	4.2	0.322036441218165	4.64	3.98	0.66	0.313
Bill Caudill	81	0	R	40.7	0	2.91	4.64	3.98	0.2837042638582803	6.19	3.1	0.66	0.277
Mark Fidrych	84	5	R	39	1	7.8	5.31	5.31	0.3433279652058266	1.85	2.08	1.38	0.278
Jim O&#39;Toole	87	0	L	38.7	0.222	4.3	4.65	4.42	0.3284417292279694	5.35	3.72	0.93	0.311
Jim Brewer	78	5	L	37.7	0	1.3	3.82	2.86	0.3496395390562873	7.16	3.1	1.19	0.328
Hal Brown	84	0	R	37	0.188	2.31	8.76	7.78	0.4011418452976236	4.14	1.95	1.95	0.366
Thornton Lee	79	0	L	36.7	1	7.34	4.9	4.66	0.3425794535870926	4.41	4.41	0.98	0.309
Steve Hamilton	89	5	L	36	0	1.2	3.5	3	0.3192320828997185	5.25	1.25	0.75	0.322
Andy Porter	84	0	R	36	0.154	2.77	4.5	4.25	0.3602966346460152	4.25	2.75	1	0.331
Rocky Ellis	80	0	R	35	0	1.94	5.4	4.11	0.3283068075879899	4.89	1.8	1.29	0.303
Alejandro Pena	81	0	R	33.3	0	1.15	2.7	2.43	0.277228721262532	6.22	1.89	1.08	0.265
Bobby Shantz	79	0	L	33	0.077	2.54	5.18	4.91	0.344514680044633	4.09	2.18	1.91	0.269
Pete Vuckovich	81	0	R	30.7	0.333	3.41	5.57	5.28	0.328498002546566	5.86	2.05	2.35	0.231
Kent Tekulve	99	5	R	30.7	0	1.4	9.67	6.74	0.4085876926858055	6.16	3.81	1.47	0.382
Rick Reuschel	83	0	R	30	0.077	2.31	5.4	4.8	0.3702097031989995	4.5	3.6	1.2	0.333
Terris McDuffie	80	0	R	30	0	1.36	8.4	8.4	0.4249438325570373	5.4	3	1.8	0.385
Rudy May	74	0	L	29.7	0	2.7	3.94	3.03	0.2960116194179117	6.36	1.21	1.21	0.29
Ryne Duren	94	5	R	28.7	0	1.1	4.39	4.39	0.3770355759323201	6.59	6.59	0.94	0.358
Billy Pierce	80	0	L	27.3	1	6.82	5.93	5.93	0.381436957091661	6.26	3.3	1.32	0.372
Robin Roberts	74	0	R	27	0.6	5.4	5	4.67	0.3626295455459904	3.67	1.33	2.33	0.283
Ramon Hernandez	81	0	L	26.3	0	1.2	6.16	4.11	0.3309518767464021	5.13	1.71	1.37	0.282
Joe Sambito	98	5	L	22.3	0	1.31	4.04	3.63	0.3116571563131209	4.04	4.84	0.4	0.286
Mike McCormick	83	0	L	22	1	7.33	5.32	4.91	0.3412812589171544	4.5	1.64	1.64	0.27
Dan Bankhead	74	0	R	21.7	1	7.23	7.05	6.64	0.3761327063112815	3.73	3.73	1.24	0.321
Frank Bradley	82	0	R	21.3	0.333	3.55	3.38	1.27	0.2985578402024174	3.8	3.38	0.42	0.288
William Bell	78	0	R	20.7	0	2.07	5.65	4.35	0.3147477575478823	4.78	1.74	0.87	0.306
Bill Holland	87	5	R	20.7	1	6.9	8.26	8.26	0.3798787097043823	5.22	3.48	1.74	0.324
Storm Davis	77	0	R	19.7	1	6.57	6.4	3.65	0.3508652765129274	2.74	4.11	1.37	0.254
Gary Lucas	86	5	L	19.3	0	1.75	4.66	4.2	0.3156697927695695	4.2	3.26	0.93	0.319
Tom Niedenfuer	88	0	R	18	0	1.12	7.5	4	0.3358408015033845	4.5	6	2	0.228
Teddy Higuera	89	5	L	17.3	0	1.33	5.2	4.68	0.3225887809869042	7.8	2.6	1.56	0.321
Steve Barber	69	0	L	17.3	1	5.77	6.76	5.72	0.3912785357424525	3.12	5.72	1.04	0.302
Jim Palmer	74	0	R	15.3	1	5.1	10	10	0.416493501811674	4.71	3.53	2.94	0.288
Jim Weaver	69	0	R	15	1	7.5	3	3	0.2914508947773399	7.8	4.2	0	0.31
Ray Benge	85	5	R	14.3	0.5	3.58	8.81	6.29	0.3856918871281182	4.41	3.15	1.26	0.34
Al Hrabosky	88	5	L	14.3	0	1.59	3.15	3.15	0.3036173890405943	4.41	3.15	0.63	0.292
Jim LaMarque	72	0	L	14.3	1	7.15	5.66	5.66	0.3325165083177719	4.41	0.63	1.26	0.32
Gene Schott	71	0	R	14	1	7	3.86	3.86	0.3050597509327558	3.86	3.86	0.64	0.283
Ken Sanders	68	0	R	13.7	0	1.52	3.28	3.28	0.2399111722272543	1.97	1.97	1.97	0.116
Tom Burgmeier	83	0	L	13.7	0	1.14	3.28	3.28	0.3116448557043736	3.94	2.63	0.66	0.283
Dutch Leonard	69	0	R	13	0.25	3.25	1.38	1.38	0.2145431033055669	4.85	2.08	0	0.231
Walt Masterson	82	0	R	12.7	0	1.59	9.21	7.09	0.4081759064090639	4.96	7.09	2.13	0.326
Ken Forsch	87	5	R	12.7	0	2.54	7.8	7.09	0.4578514242408629	3.54	0.71	4.96	0.267
Jim Kaat	87	5	L	12.7	0	1.41	0.71	0.71	0.1571020959275	3.54	0.71	0	0.158
Sid Monge	80	0	L	12	0	1.2	4.5	4.5	0.3792545714844043	4.5	2.25	2.25	0.326
Ted Trent	69	0	R	10.7	1	5.35	11.78	11.78	0.4833684713293491	3.36	1.68	3.36	0.349
Jim McDonald	86	5	R	10	0.5	5	4.5	3.6	0.2906109964061376	0.9	2.7	0	0.237
Johnny Lindell	79	5	R	10	0	1.43	2.7	2.7	0.2899317820746896	4.5	2.7	0.9	0.25
