# CAP key=latebronze__20260313 role=pit label=Late Bronze type=Daily env=current variants=all_cards obsval=51-69 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=200 rows=200
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Al Grabowski	69	0	L	113	0.833	6.28	5.18	4.86	0.35021407952125	4.22	3.27	0.88	0.306
Ken Sanders	68	0	R	111.7	0	1.67	3.71	3.46	0.3050147088232217	2.09	1.53	0.97	0.261
Stan Williams	69	0	R	111.7	1	6.21	4.43	4.11	0.3124934719680847	6.2	3.71	1.29	0.241
Kenta Maeda	69	0	R	110.7	0.85	5.54	6.91	6.26	0.3880564708174985	4.07	3.09	1.14	0.337
Blake Treinen	69	0	R	110	0.041	1.51	3.52	3.52	0.3176575597624912	5.73	2.45	0.65	0.305
Milo Candini	67	0	R	107.7	0.583	4.49	3.68	2.84	0.2762072306385959	4.09	3.01	0.17	0.257
Joe Niekro	66	0	R	106	1	7.07	4.08	3.91	0.3404984753141998	3.65	2.55	0.85	0.303
Clay Bryant	66	0	R	98.7	0	1.83	4.92	4.56	0.329539846819127	5.84	2.46	0.91	0.3
Burleigh Grimes	69	0	R	96.7	0.522	4.2	5.96	5.77	0.3470862472218698	4.47	2.42	1.02	0.306
Dick Lines	69	5	L	96	0	1.32	2.72	2.34	0.2724644654834119	4.69	2.34	0.66	0.251
Darltie Cooper	68	0	R	92	1	5.75	5.77	5.18	0.3475491849826416	4.01	2.93	0.98	0.308
Chuck Stobbs	67	0	L	90.7	0.5	4.54	3.37	2.78	0.3046376058736457	3.67	2.88	0.1	0.295
Darrell May	60	0	L	90.3	0.024	2.2	3.99	3.29	0.3087140987269165	4.49	1.5	1.5	0.247
Aroldis Chapman	68	0	L	88.7	0	1.71	5.38	4.57	0.3253099465540408	6.7	5.28	0.61	0.299
Jim Todd	68	0	R	85.7	0	1.65	3.47	3.15	0.3228046809011321	2.31	1.68	0.53	0.29
Ed Holley	69	0	R	83.7	0.75	5.23	5.91	5.27	0.359725036138511	4.41	2.04	1.4	0.317
Johnny Antonelli	67	5	L	81.3	1	7.39	3.54	3.21	0.2949321646666139	4.87	3.43	0.66	0.258
Henderson Alvarez III	60	0	R	81.3	1	8.13	3.21	2.77	0.2604873068096601	3.21	1.11	0.55	0.233
Jose Rijo	69	0	R	81	1	6.75	5.56	4.89	0.3434026676331483	4.78	3	0.78	0.31
Brock Stewart	69	0	R	79.7	0	1.9	4.86	4.4	0.3243995229133987	5.19	2.37	0.45	0.324
Chris Bosio	68	0	R	79.7	1	6.13	4.52	3.95	0.3144179716248918	5.87	3.5	0.68	0.283
Dizzy Trout	55	0	R	79	1	7.18	3.99	3.87	0.3262442156383659	4.44	3.19	0.91	0.273
Dave Boswell	67	0	R	78	1	6.5	4.5	4.38	0.323724098551579	5.42	2.77	1.27	0.266
Adam Cimber	69	5	R	77.7	0	1.3	3.94	3.47	0.3257936730696571	5.44	3.94	0.23	0.326
Clayton Beeter	69	0	R	76	0.31	2.62	5.21	4.86	0.3447995474981151	6.28	2.96	0.59	0.336
Chris Short	65	0	L	73.7	1	6.14	4.4	4.27	0.3117737731420026	4.52	3.3	0.73	0.281
JoJo Romero	69	0	L	71.7	0	1.94	3.26	2.89	0.3066065668234101	4.9	1.88	0.38	0.32
Dutch Leonard	69	0	R	70	0.75	5.83	5.53	4.63	0.3815549442191015	3.6	2.44	1.16	0.349
Jack Kralick	64	0	L	68.7	1	6.87	4.45	4.06	0.3195140083821061	4.72	2.1	0.79	0.305
Jose Lima	69	0	R	67	1	6.7	5.1	5.1	0.3392430748148722	3.9	1.61	0.81	0.312
Roy Welmaker	68	5	L	65.7	0.375	4.11	2.6	2.6	0.2607197371608522	5.48	2.05	0.68	0.221
Eric Milton	69	0	L	63.7	0.438	3.98	4.8	4.8	0.3220663388702501	3.96	2.4	1.13	0.259
Eric Milton	69	5	L	63.7	1	7.08	3.39	2.83	0.2829030741789558	5.93	2.12	0.57	0.282
Ian Seymour	69	0	L	62.7	0.556	3.48	4.16	3.88	0.2929641314884434	4.45	1	1	0.26
Britt Burns	67	0	L	61	0.889	6.78	2.21	1.92	0.2583063524256171	4.57	2.66	0.3	0.228
Kirby Yates	69	0	R	60.3	0	1.4	5.52	4.33	0.3543973110742265	5.52	2.69	1.34	0.309
Harry Brecheen	67	5	L	59.7	1	8.53	3.32	2.86	0.2851879282179307	3.92	1.96	0.9	0.236
Greg Maddux	62	0	R	59.3	0.889	6.59	4.1	4.1	0.332585861911229	3.79	2.43	0.91	0.29
Jesse Duryea	64	5	R	58	0.667	6.44	2.95	2.95	0.2558888517946634	4.03	2.02	0.47	0.227
Emerson Hancock	69	0	R	55	1	6.88	5.4	5.07	0.3484717631052126	3.76	1.96	1.64	0.283
Luis Severino	66	0	R	54.3	0.455	4.94	5.97	4.97	0.3482690669860462	3.98	1.33	0.66	0.328
Joey Wentz	69	0	L	54	1	6	5	4	0.3104586439715393	5	3.17	1	0.253
Alek Manoah	69	0	R	53.7	0.045	2.44	4.53	4.19	0.357746362712567	3.02	2.35	1.34	0.307
Ben McDonald	68	5	R	53.3	1	6.66	3.38	2.7	0.2594788361653761	4.73	2.53	0.34	0.242
Jim Deshaies	67	5	L	52.7	1	6.59	2.05	1.88	0.2309620916550158	5.64	2.05	0.34	0.209
Marshall Bridges	65	5	L	52	0	1.24	2.42	1.9	0.278351434297431	6.75	4.15	0.35	0.258
Ken Sanders	68	5	R	51	0	1.7	1.94	1.76	0.2224648759899933	2.29	1.41	0.88	0.16
Ryan Brasier	68	0	R	50.7	0	1.49	3.02	2.49	0.2793129902741688	5.86	1.95	0.36	0.28
Tanner Roark	68	2	R	48.7	1	6.96	3.7	3.33	0.2779932160087324	5.36	2.4	0.18	0.29
Kenta Maeda	69	5	R	47.7	1	5.96	4.53	3.4	0.3129654387411012	5.85	2.83	0.75	0.297
Clay Bryant	66	5	R	47.7	0	1.99	2.26	2.26	0.2907672849515044	7.17	3.21	0.19	0.293
Jake Bloss	67	0	R	47.7	0.889	5.3	6.6	5.47	0.3878545793932232	4.53	1.89	1.7	0.318
Al Hollingsworth	69	5	L	46.3	1	7.72	4.28	3.89	0.284353119005017	6.03	2.33	0.58	0.274
Wandy Peralta	62	0	L	46	0	1.44	5.28	3.52	0.3076834099472917	6.46	2.74	0.98	0.271
Laymon Yokely	67	0	R	43.3	0.75	5.41	5.82	5.61	0.3353752382685728	3.33	2.91	0.42	0.304
Toad Ramsey	67	5	L	42.3	0.042	1.76	4.68	4.47	0.3407069535009756	4.68	3.19	1.28	0.277
Clay Carroll	65	0	R	41.7	0	1.67	3.24	3.02	0.3054363615553782	3.67	3.45	0.22	0.285
Hal Woodeshick	66	0	L	41.3	0.333	2.29	5.88	5.01	0.360499695269957	3.49	3.49	0.65	0.333
Joe Mays	64	5	R	40.7	1	6.78	5.75	4.2	0.3368246670831622	2.43	2.21	0.88	0.304
Evan Sisk	68	0	L	40	0	1.67	2.7	2.25	0.3010026510958151	6.53	2.02	0.9	0.296
Mickey Haefner	64	0	L	39.7	1	5.67	4.31	4.31	0.3038416172149169	5.44	2.49	0.91	0.254
Elmer Dessens	65	5	R	39.3	0	2.81	4.12	3.21	0.3075698558737375	2.98	1.83	0.69	0.28
Josh Collmenter	66	0	R	38.7	1	7.74	3.72	3.49	0.2569374929099594	2.79	1.63	0.47	0.235
Larry Corcoran	68	5	R	38.7	1	7.74	3.26	3.02	0.2722414661176177	7.91	2.56	0.7	0.257
Whitey Ford	67	0	L	37.7	0	2.36	3.1	2.86	0.3069577324819874	3.82	2.86	0.24	0.295
Roberto H. Hernandez	67	0	R	37.3	1	6.22	1.93	1.45	0.2333657328470552	4.1	2.9	0.24	0.205
Tim Herrin	59	0	L	36.7	0	1.67	2.94	2.94	0.3221993426776738	3.68	0.98	0.49	0.328
Elmer Singleton	67	0	R	35	0	1.67	3.34	3.09	0.3018873115811577	2.57	2.83	0	0.293
Tristan Beck	67	0	R	34.7	0	1.74	5.45	4.15	0.3247463104446823	3.11	2.07	0.52	0.291
Chris Martin	69	0	R	34	0	1.36	2.91	2.65	0.2825846343378782	5.56	1.59	0.26	0.314
Carl Lundgren	64	5	R	33.7	1	6.74	4.01	3.47	0.2855949123986136	4.27	1.87	0.27	0.292
Stephen Kolek	69	0	R	33.7	1	4.81	5.07	5.07	0.3654687295093259	3.2	3.47	1.6	0.261
Ed Doheny	67	0	L	32.7	1	8.18	4.13	3.3	0.2714466652155739	5.23	2.2	0.28	0.269
Mark Clark	68	0	R	32.3	1	6.46	5.29	5.02	0.3317462495286511	3.34	1.95	0.56	0.288
Yuki Matsui	67	0	L	31.3	0	1.16	4.03	4.03	0.3371957801666802	4.03	4.03	0.86	0.292
Jake Bird	66	0	R	31	0	1.55	2.61	2.61	0.2692616843114766	5.23	2.03	0.87	0.242
Fernando Rodney	63	5	R	30.7	0	1.62	2.05	2.05	0.2906138245902359	7.04	4.1	0.59	0.25
Roy Face	66	0	R	30.3	0	1.89	3.56	3.27	0.3204422686870784	5.05	2.08	0.89	0.289
Dave Roberts	68	0	L	30.3	1	7.58	3.86	3.86	0.3128946564107433	4.16	1.49	0	0.315
Whitey Ford	67	5	L	29.3	1	7.32	6.76	5.53	0.3626283452021241	3.99	1.54	1.23	0.33
Larry Corcoran	68	0	R	29.3	0.571	4.19	4.91	4.61	0.3711671031851089	5.84	2.76	1.54	0.327
Tom Williams	68	5	R	28.7	1	7.18	3.76	3.76	0.2835877907702905	2.82	1.57	0.63	0.245
Carl Lundgren	64	0	R	28.3	0.571	4.04	7.95	6.68	0.3714392215557286	6.36	4.13	0.32	0.366
Bobby Miller	67	0	R	28.3	1	5.66	5.41	5.09	0.3688204124969487	5.41	1.59	0.32	0.389
Ben McDonald	68	0	R	27.7	0.6	5.54	5.52	4.87	0.3675083556030204	4.22	2.92	1.95	0.269
Trevor May	69	0	R	27.7	0	1.46	1.62	1.3	0.279763432871097	4.55	2.27	0.32	0.284
Aroldis Chapman	68	5	L	27.3	0	1.3	6.59	5.93	0.3689041025796003	3.63	7.58	0.66	0.28
Ken Brett	55	5	L	27	0	2.45	4.67	3.67	0.3059284682631815	1	3.33	0.33	0.269
Fred Green	62	0	L	27	0	1.8	4	4	0.325263378895372	7.67	4	0.67	0.317
Hal Woodeshick	66	5	L	27	1	6.75	4.33	4	0.3225260801311097	2.67	1.67	0.33	0.297
Dietrich Enns	68	0	L	26.7	1	5.34	3.71	2.7	0.2873492663832383	5.39	2.7	1.01	0.225
Martin Perez	65	0	L	26	1	5.2	4.85	3.46	0.3068790586483113	2.77	3.12	1.04	0.239
Dale Murray	66	0	R	24.7	0	1.54	6.19	5.83	0.3639348446631961	5.47	2.91	0	0.391
Joe Ryan	60	0	R	24.7	0	4.94	1.09	0.36	0.1568298902322291	4.37	1.82	0	0.155
Winston Santos	65	5	R	24.7	0	3.09	2.55	2.55	0.2713719373634688	5.1	1.46	0.36	0.282
Wayne Twitchell	60	5	R	24.3	1	6.08	5.93	5.56	0.3518703817166177	6.3	4.07	0.37	0.325
Tommy John	66	0	L	24	0.333	2.67	3.38	3.38	0.3205077241536905	3.38	2.25	0.38	0.319
Mitch Williams	64	0	L	24	0	1.5	1.12	0.38	0.2316534779015369	6	3	0	0.25
Dennis Leonard	67	5	R	23.7	1	7.9	3.42	3.42	0.2573309346640948	4.18	2.66	0.38	0.219
John Gant	62	0	R	23.3	0	2.33	6.95	6.57	0.3365786848927197	3.48	3.09	0.39	0.298
Edgardo Henriquez	67	0	R	22.7	0	1.26	2.78	2.38	0.2907313270595638	5.95	1.19	0.4	0.301
Carlos Martinez	64	0	R	22.7	0.071	1.62	5.95	5.95	0.3574596400712732	6.34	3.96	1.98	0.258
Bill Henry	69	0	L	22.7	0	1.62	1.98	1.98	0.221127040214826	7.93	2.38	0.4	0.226
Alexi Ogando	66	0	R	22	1	7.33	3.68	3.27	0.2956570758552279	2.86	1.64	1.23	0.222
Joel Pineiro	62	0	R	20.7	1	5.18	7.39	7.39	0.3821834093825059	1.74	1.3	1.3	0.313
Aaron Loup	68	5	L	20.7	0	1.88	2.61	2.61	0.2560793808333491	3.91	0	0	0.292
Matt Davidson	56	5	R	20.3	0	0.97	11.53	9.31	0.4367296964972548	5.76	3.99	0.89	0.42
Whit Wyatt	68	0	R	20	0	2.22	3.15	2.25	0.2830144310612434	1.8	2.7	0.45	0.236
Hayden Birdsong	66	0	R	19.3	1	6.43	2.8	2.8	0.2287835332570407	4.2	0.47	0.47	0.222
Tyler Holton	66	0	L	19.3	0	1.48	6.53	6.53	0.3845826418649121	5.13	1.87	0.93	0.371
Jim Todd	68	5	R	19.3	0	2.14	3.26	3.26	0.2745095020260318	2.8	1.4	0.47	0.242
Aaron Loup	68	0	L	19.3	0	1.48	1.87	1.87	0.2785926956520849	4.2	3.26	0.47	0.286
Fernando Rodney	63	0	R	19	0	1.73	4.26	3.79	0.3329373439474571	4.26	4.26	0.47	0.303
Dan Spillner	64	0	R	19	0	2.71	4.74	4.74	0.3361467436679986	2.84	1.42	0.47	0.319
Jerry Staley	66	0	R	18.3	1	6.1	4.92	2.95	0.3303338136683545	2.95	0.49	0	0.364
Erik Miller	60	0	L	18	0	2.25	3.5	2.5	0.2608380897706771	5	2.5	0	0.273
Bryan Hudson	68	0	L	18	0	1.38	5	4.5	0.36297361441941	8	2.5	0	0.429
John King	66	0	L	17.7	0	1.18	3.56	3.05	0.322358708446314	2.54	2.03	1.02	0.266
Rich Gossage	65	0	R	17.3	0.182	1.57	8.32	8.32	0.4095887061412786	6.24	3.12	0.52	0.433
Jesse Houston	67	5	R	17	0.667	5.67	4.76	4.24	0.3371335594787804	3.18	2.12	0.53	0.306
Jim Bouton	64	5	R	17	1	5.67	7.41	7.41	0.3952281713991666	3.71	6.35	1.06	0.298
Al Hollingsworth	69	0	L	16.3	0.5	4.08	3.31	3.31	0.3295956020768973	5.52	4.42	0	0.308
Tommy John	66	5	L	16	1	8	4.5	3.94	0.3077455592257718	2.81	1.12	0.56	0.295
Bobby Miller	67	5	R	16	0.5	4	3.94	2.81	0.2932228989566789	4.5	2.81	0.56	0.273
Alexis Diaz	61	0	R	15.7	0	1.96	3.44	2.87	0.3064010752762162	2.29	4.01	1.15	0.192
Jesse Duryea	64	0	R	15.7	0	1.57	4.01	4.01	0.323156072059053	3.44	3.44	0.57	0.255
Bob Kuzava	68	0	L	15.7	0.667	5.23	2.87	2.87	0.3286968596041545	4.59	1.15	0.57	0.321
Johnny Wright	68	5	R	15.3	1	7.65	1.18	1.18	0.2040095320078506	4.71	3.53	0	0.163
Travis Wood	63	0	L	15.3	1	7.65	2.35	1.18	0.2111048458003766	4.12	1.18	0	0.204
Art Nehf	64	0	L	15	0	1.67	4.2	3.6	0.3373349001707573	3.6	0.6	1.8	0.283
Harry Brecheen	67	0	L	14.7	1	7.35	4.29	4.29	0.2526987586750971	1.22	1.84	0	0.231
Greg Swindell	63	0	L	14.7	0	1.05	4.9	2.45	0.307996210108841	4.29	2.45	1.22	0.261
Bill Wight	61	5	L	14.3	1	7.15	1.26	1.26	0.2137686197261536	5.03	1.26	0.63	0.195
Tyler Phillips	60	0	R	14	1	4.67	5.14	3.21	0.3646142099224108	2.57	1.93	0.64	0.351
Danny Graves	63	5	R	14	0	1.27	2.57	2.57	0.2757429726845413	4.5	1.93	0	0.292
Tom Williams	68	0	R	14	1	7	7.07	6.43	0.3738880392154011	5.79	0.64	0.64	0.389
Brandon Sproat	67	0	R	14	0	1.75	5.79	5.14	0.3725808271936072	5.79	0.64	3.21	0.267
Willie McGill	69	0	L	13.7	1	6.85	5.91	5.26	0.3371390633443859	4.6	4.6	0	0.333
Braydon Fisher	63	0	R	13	0	1.3	2.08	1.38	0.2121612159216791	7.62	2.08	0.69	0.206
Jake Bloss	67	5	R	13	1	6.5	4.85	4.85	0.3141182490120673	4.15	2.77	0.69	0.273
Wayne Twitchell	60	0	R	12.3	1	6.15	3.66	2.93	0.3044643622386877	6.59	1.46	0.73	0.3
Josh Tomlin	63	0	R	12.3	0	1.76	4.39	3.66	0.3528336450605836	2.2	0.73	2.2	0.25
Winston Santos	65	0	R	12.3	0	1.76	4.39	4.39	0.3254220354546124	5.85	3.66	0	0.341
Danny Graves	63	0	R	12	0	1.2	7.5	6	0.3054298492189532	2.25	5.25	0	0.238
Craig Kimbrel	63	0	R	11.7	0	1.95	3.85	3.85	0.3174441348417091	7.69	4.62	1.54	0.265
Kenley Jansen	60	0	R	11.7	0	1.46	1.54	1.54	0.2712497169011522	5.38	1.54	0.77	0.265
Russ Meyer	62	5	R	11.7	0	2.34	2.31	2.31	0.2047734538727257	3.85	0	0.77	0.2
Tim Crews	66	0	R	11.7	0	2.34	2.31	2.31	0.3082004694882277	1.54	1.54	0	0.283
Shigetoshi Hasegawa	65	0	R	11.7	0	1.3	4.62	4.62	0.2860750648107682	3.08	0	0.77	0.256
Alex Lange	62	0	R	11.3	0	1.41	1.59	0.8	0.2991987243615773	6.37	3.98	0	0.294
Whit Wyatt	68	5	R	11.3	0	2.26	2.39	2.39	0.2947603739181167	2.39	3.98	0.8	0.206
Dave Roberts	68	5	L	11.3	1	5.65	6.37	6.37	0.3211467413160433	6.37	3.19	0	0.375
Heathcliff Slocumb	64	0	R	11.3	0	1.41	11.15	7.96	0.4628353789245245	7.96	6.37	1.59	0.439
Adrian Devine	62	0	R	10.7	0	1.34	4.21	2.52	0.2973258766417884	6.73	0.84	0.84	0.324
Bob Miller	69	0	R	10.7	0	2.14	1.68	1.68	0.2522476866544804	3.36	2.52	0	0.257
