# CAP key=bronzequick__20260313 role=hit label=Bronze Quick type=Quick env=current variants=all_cards obsval=40-69 minIP=null minPA=30 dates=2026-07-05..2026-07-19 recordsTotal=440 rows=440
Name	POS	VAL	VLvl	Hand	PA	AVG	OBP	SLG	wOBA	BBpct	SOpct	HR600	BABIP	XBHpct	3B/XBH	wSB600	UBR600	WAR600
Larry Gardner	3B	68	0	L	9798	0.2627620783956244	0.3320708363189682	0.3730628988149499	0.3133979146726125	8.9	10.4	3.2	0.287	29.4	27.43	-0.48	-0.62	2.388
Byron Buxton	CF	64	0	R	9585	0.2531645569620253	0.2920168067226891	0.3915089055673799	0.2997495492414685	4.7	24.1	10.5	0.313	37.1	7.39	1.55	4.56	1.934
Felipe Lopez	SS	68	5	S	9360	0.2553241836251774	0.3173940949935815	0.4180075721722669	0.3227688456608481	7.9	20.6	17.8	0.288	35.3	7.62	-0.03	0.26	2.558
Jonathan Schoop	2B	67	0	R	8729	0.2672297710858122	0.3071191103977989	0.4439955930958502	0.3274461394903636	5.1	21.7	22.8	0.303	35.6	0.51	-0.1	-2.3	3.341
Dustin Pedroia	2B	66	0	R	8706	0.253221010901883	0.2974217311233886	0.3789643211100099	0.2979089533563377	5.7	11.6	8.5	0.271	35.9	4.64	0.11	2.75	2.777
Mark Bellhorn	2B	64	0	S	8649	0.2279567053854277	0.3187131119083439	0.3651003167898627	0.3064233996972615	11.2	34.5	14.7	0.317	32.3	10.41	-0.58	-0.15	1.387
Ed Morgan	RF	66	0	R	7868	0.2593705293276109	0.3335883703136955	0.3951359084406295	0.3223423913098744	9.7	21	6	0.316	35.2	23.98	-0.33	1.72	1.075
Yogi Berra	LF	68	0	L	7327	0.2347362181387078	0.2846605654965169	0.3355068168346176	0.2765663657386024	6.2	10.5	14.8	0.237	19.8	1.27	-0.25	-1.36	1.22
Lance Johnson	CF	67	0	L	6517	0.2872619829284307	0.3238549031663081	0.383946158896914	0.3110451399603262	5	10.1	0.8	0.315	22.9	42.75	0.83	5.05	2.67
Tony Fernandez	2B	65	5	S	6465	0.2872534394165424	0.3224001243587751	0.4241670810542019	0.3267725341051377	4.6	10	13.8	0.297	30.2	0.76	-0.33	2.52	4.371
Julio Franco	2B	69	0	R	6345	0.2516253733965911	0.321186306988484	0.3328061852047092	0.2952769402489628	8.9	20.6	7.2	0.302	21.4	1.31	-0.26	1.95	2.478
Tim Salmon	RF	65	5	R	6316	0.2408236347358997	0.3198733174980206	0.4225604297224709	0.3266227504493551	10.1	26.8	24.7	0.279	35.4	3.99	-0.48	0.84	1.339
Dave Harris	LF	67	5	R	6204	0.2555050045495905	0.3327950912320362	0.4585987261146497	0.3444054633921792	9.9	22.9	23	0.289	41	11.3	-0.32	-0.59	2.282
Joe Carter	RF	64	0	R	6153	0.2454592631032693	0.2823223288339567	0.4430029406677046	0.3149756596379976	4.2	24.2	24.5	0.279	43.3	4.23	0.05	2.17	1.98
Rickey Henderson	LF	68	0	R	6114	0.2417026064129008	0.3335515548281506	0.3495218451153197	0.3085040308469718	11.8	28	10.3	0.314	28.2	0.55	0.26	3.61	0.913
Paul DeJong	SS	68	0	R	5839	0.2275849266753295	0.2800548790944949	0.3701503619825506	0.2875313557398453	6.3	22.9	16.6	0.264	35.2	3.02	-0.57	-0.34	1.716
Dmitri Young	DH	64	0	S	5748	0.2400370713623726	0.2780581172785802	0.3860982391102873	0.2903046035104303	4.7	20.7	18	0.27	32.4	5.97	0	-1.88	-0.042
Wilson Ramos	C	68	0	R	5747	0.2288698955365622	0.2800210674157304	0.3519468186134853	0.2805255335780362	6	22.8	13.9	0.27	30.9	2.69	-0.05	-0.25	2.224
Ketel Marte	SS	68	0	S	5616	0.2711965134706815	0.3374331550802139	0.3530110935023772	0.3091615244600406	8.6	16.4	2.7	0.317	24.8	6.76	-0.93	2.66	2.179
Rick Monday	CF	69	5	L	5468	0.2310498581272801	0.2981684981684982	0.4173084718281314	0.3136099060155891	8.4	29.3	23.8	0.279	38.3	10.98	-0.45	0.57	1.361
Jerry Mumphrey	LF	69	0	S	5161	0.2406665260493567	0.2960807140085371	0.3672221050411306	0.2941579701194636	6.9	19.7	13.3	0.276	30.6	6.59	-0.12	-1.14	-0.558
Duffy Dyer	C	69	0	R	4774	0.2173522139806698	0.2547689699025011	0.3560350640593392	0.2682853695202269	4.4	28.5	12.7	0.278	40	7.24	-0.06	-2.21	2.099
Jim Thome	3B	64	0	L	4751	0.2262443438914027	0.3091828138163437	0.3889021195522743	0.3102294270167746	10.3	31.4	20.8	0.286	35.9	3.52	-0.13	-0.18	1.591
James Loney	1B	64	0	L	4605	0.2664029781293625	0.3059002830394078	0.395067473243369	0.308303809397836	5	14	11.5	0.29	32.5	1.34	0.05	-1.43	1.524
Joe Morgan	2B	65	0	L	4541	0.2207460398569239	0.318712805818823	0.3438937148696985	0.3001130680584164	12.2	15.3	14.1	0.233	30.4	1.9	0.16	0.32	0.912
Eddie Bressoud	SS	68	5	R	4414	0.2653610771113831	0.3057266712297513	0.4200734394124847	0.3171532369621948	5.2	20.6	12.8	0.31	37.5	9.36	-0.34	-1.05	3.575
Paul DeJong	SS	68	5	R	4383	0.2399198597545705	0.3003880392604428	0.4127222639619334	0.3133269982447079	7.8	20.3	19.8	0.265	39	6.95	-0.81	-0.26	3.107
Tim Salmon	RF	65	0	R	4196	0.2169683869224534	0.3026692087702574	0.3744933801675223	0.3022344776647118	10.3	30.3	21	0.267	34.4	4.71	-0.54	1.52	0.129
Ken Berry	LF	55	0	R	4111	0.2621281157866523	0.3146371463714637	0.39292414902171	0.3120479914031007	6.9	16.3	11.1	0.293	32.2	6.67	-0.64	3.34	1.795
Mule Haas	CF	69	5	L	4089	0.2701496455762668	0.3106153468987497	0.4381727487529535	0.3268414581574435	5.2	15.4	18	0.289	35.3	8.54	-0.07	-1.94	1.717
Brent Mayne	C	67	0	L	4041	0.2295126599509937	0.2878448918717375	0.3109175061257827	0.2693517164621117	7.1	23.4	2.2	0.292	31.7	0.75	-0.15	-3.8	0.906
Garret Anderson	LF	64	0	L	3978	0.2486187845303867	0.2703045685279188	0.3325440673506972	0.2659179380618761	2.5	14.3	4.7	0.281	26	4.47	0.26	0.66	0.015
Willson Contreras	C	69	0	R	3554	0.2387878787878788	0.2868806306306306	0.3572727272727273	0.2861744811576319	5.8	26.4	15.5	0.295	26.1	0.49	-0.27	-0.56	0.101
Andy Seminick	C	66	0	R	3523	0.2374078624078624	0.2866477272727272	0.3854422604422604	0.2961154434672389	6.2	26	18.2	0.286	31.4	10.29	0.05	-0.44	2.776
James Loney	1B	64	5	L	3494	0.2762585456805469	0.3202182653647329	0.4030453697949037	0.3182841149739297	5.8	13.8	11.2	0.3	30.6	2.21	0.39	-2.16	1.803
Bobby Byrne	3B	69	0	R	3439	0.2524023062139654	0.3025383707201889	0.3552210121716848	0.2908401429652742	6.3	13.1	3.7	0.282	26.3	34.78	0.89	1.61	1.867
Josh Jung	3B	69	0	R	3438	0.2558286074354127	0.3008462211847097	0.3711405166981727	0.2968206891884038	5.6	21.6	11.2	0.304	28.6	2.59	-0.47	-1.52	0.768
Tommy Davis	3B	67	0	R	3393	0.2521984924623116	0.2884160756501182	0.384108040201005	0.2952302928562585	4.5	14.4	17.2	0.266	25.9	8.65	-0.94	1.18	0.849
Craig Reynolds	SS	68	5	L	2971	0.2765110387260225	0.3113975576662144	0.3803836409699602	0.3039855904785822	4.4	10.5	4.4	0.299	26.3	20.9	-0.04	1.25	3.211
Jason Heyward	RF	57	0	L	2908	0.2460555972952667	0.2980935875216638	0.3531179564237416	0.2895048372491341	6.4	15	8.5	0.274	28.4	9.14	-1.26	3.61	0.867
Mickey Tettleton	C	69	5	S	2857	0.2336601307189543	0.3369527145359019	0.3852124183006536	0.3231382441050708	13.1	27.7	18.3	0.285	33	4.23	0	-3.99	1.428
Gene Richards	LF	65	0	L	2783	0.2486122125297383	0.3011342846688621	0.3394131641554322	0.2854214738656295	6.5	16.8	4.1	0.29	25.8	17.9	2.16	4.44	1.143
Ken Caminiti	3B	66	5	S	2769	0.250603378921963	0.319233550253073	0.3704746580852776	0.3073327163408819	8.8	17.2	11.3	0.282	30.2	3.19	-0.02	-2.99	1.278
Andy Seminick	C	66	5	R	2757	0.2389486260454002	0.2974247370330069	0.4153723616089208	0.3124673360551551	7.1	25	21.3	0.277	37.7	9.29	-0.33	-0.11	3.852
TJ Rumfield	1B	69	0	L	2732	0.2354108773322747	0.286921381337252	0.3541087733227471	0.2849068036682973	6.3	19.3	11.2	0.271	32	3.68	-0.37	-3.54	-0.922
Willson Contreras	C	69	5	R	2679	0.2491909385113269	0.3004852556924226	0.3923948220064725	0.3057947564211215	6.2	25.1	18.1	0.299	31	0.52	-0.34	-1.23	0.761
Tim McCarver	C	68	5	L	2577	0.2770326906957251	0.3224679860302678	0.4295892707460184	0.3278898957877622	6.1	7.4	8.6	0.285	33	33.03	-0.81	-1.09	4.82
Matt Davidson	1B	56	5	R	2406	0.2413308341143393	0.3197335553705246	0.4123711340206185	0.3231381776070402	9.7	24.9	19.7	0.283	40.2	0	0	-3.74	1.272
Leo Cardenas	SS	68	5	R	2293	0.2739593417231365	0.3346456692913386	0.4462729912875121	0.3400724254697121	8.1	20.6	15.7	0.316	33.6	24.21	-0.26	0.44	4.945
Bill North	CF	69	0	S	2272	0.2246123061530765	0.3048081164534627	0.2846423211605803	0.2691362259798707	10	23.3	1.6	0.285	20.5	17.39	1.85	3.41	0.845
Sandy Alomar Sr.	2B	65	0	S	2255	0.232824427480916	0.270197486535009	0.3182251908396946	0.2618938092862678	4.4	13.6	6.7	0.257	25.2	4.88	0.88	2.08	1.729
Hyun-soo Kim	LF	68	5	L	2252	0.2596685082872928	0.3401511783014673	0.3390256152687092	0.3071973952018625	10.3	17.4	1.3	0.31	27.9	2.78	-0.35	-1.28	0.453
Jackie Robinson	3B	68	5	R	2235	0.2228426395939086	0.3061041292639138	0.3319796954314721	0.2883669599913932	10	10.9	11.3	0.23	26.4	12.93	0.3	0.4	1.691
Rickey Henderson	LF	68	5	R	2025	0.2406779661016949	0.3288822947576657	0.3548022598870056	0.3073883255002224	11.3	27.1	10.7	0.308	30.3	0.78	0.09	5.27	0.504
Cy Williams	RF	69	5	L	2007	0.2566225165562914	0.3205383848454636	0.4139072847682119	0.3231453139957183	8.2	17.3	22.1	0.272	27.7	6.2	-0.3	-2.84	1.136
Tommy Davis	3B	67	5	R	1998	0.2861771058315335	0.3279839518555667	0.4379049676025918	0.33485422181292	5.5	12.4	20.7	0.293	25.1	7.52	-0.78	0.39	2.553
Jimmy Crooks	C	68	0	L	1846	0.2037827943868212	0.2882736156351792	0.3093349603416717	0.2726471138889931	10.2	28.8	12	0.261	29.3	1.02	-0.26	-2.86	2.048
Joe DiMaggio	CF	64	0	R	1825	0.235934664246824	0.2947310647639956	0.3569267997580157	0.2889018265618746	7.7	21.8	11.2	0.278	32.3	4.76	-0.49	0.23	1.019
Daulton Varsho	CF	63	0	L	1801	0.2169408897014016	0.2744988864142539	0.3351614868982328	0.270802948784486	7	21.3	9.3	0.256	35.1	10.4	2.23	1.9	-0.5
Bo Bichette	SS	69	0	R	1783	0.2553571428571428	0.2914093206064009	0.3767857142857143	0.2948332195905323	4.2	18.5	12.1	0.292	30.5	0.76	0.2	-0.24	1.582
Brent Mayne	C	67	5	L	1752	0.2378241619228336	0.3010321100917431	0.3206831119544592	0.2795609788740487	7.8	22.9	1.7	0.302	32.2	0	0	-5.14	1.336
Rick Ferrell	C	67	0	R	1746	0.2503328894806924	0.3419391853126793	0.333555259653795	0.3058117609837242	11.9	11.5	2.4	0.275	28.2	4.72	-0.34	0.34	3.299
Lance Johnson	CF	67	5	L	1684	0.2903018625561978	0.3355106888361045	0.3879254977520873	0.3189169041255684	6.1	9.8	1.8	0.316	23.2	35.24	0.46	5.77	3.207
Brett Butler	CF	64	0	L	1680	0.2753919563735515	0.3579952267303103	0.3462849352419904	0.3175226516454175	11.2	14.3	1.1	0.316	18.3	32.43	0.75	3.64	1.536
Don Baylor	1B	64	0	R	1653	0.2309746328437917	0.2988505747126437	0.3925233644859813	0.3067312575639959	8.1	15.7	22.1	0.236	33.5	3.45	4.43	2.14	0.907
Jackie Robinson	1B	58	0	R	1647	0.2405660377358491	0.2964329643296433	0.3652291105121294	0.2928561682711315	7.1	14.9	10.9	0.262	32.8	6.84	-0.04	3.61	0.838
Danny Tartabull	RF	63	0	R	1593	0.2011173184357542	0.2762084118016321	0.3289106145251396	0.2720544582106507	8.7	34	15.1	0.271	32.6	9.57	-0.75	1.51	-0.942
Ryan Mountcastle	1B	69	0	R	1588	0.2584118438761777	0.2982900569981001	0.4010767160161507	0.3071529591740199	4.7	21.7	14.4	0.306	34.9	1.49	0.15	-0.72	0.907
Eddie Robinson	1B	67	0	L	1586	0.1837481698389458	0.2878787878787879	0.3118594436310395	0.2746560190900202	12.4	21.9	20.8	0.191	25.9	0	0	-2.38	-0.946
Johnny Neun	1B	63	5	S	1548	0.2827067669172932	0.375	0.3481203007518797	0.3273330035163614	12.5	17.9	0.4	0.34	20.5	10.39	2.29	2.36	2.442
Evan Longoria	3B	69	5	R	1509	0.2417582417582418	0.3074884029158383	0.3919413919413919	0.3093736938572286	8	20.6	15.5	0.276	38.5	0	-0.2	-0.99	1.63
Vinny Castilla	3B	63	0	R	1469	0.2290748898678414	0.2774369461486026	0.4229074889867842	0.3055169874897	5.9	22.7	25.3	0.25	42.9	4.48	-0.2	-2.41	1.879
Garret Anderson	LF	64	5	L	1464	0.2752360203340595	0.2982698961937716	0.3776325344952796	0.2963053690115168	2.9	12.6	5.3	0.303	28.2	7.48	-0.2	0.61	1.598
J.J. Hardy	SS	64	0	R	1464	0.2467153284671533	0.2852257181942545	0.4291970802919708	0.3105742959924218	4.8	16.4	23.8	0.255	39.3	0.75	0	-1.6	3.074
Jose Hernandez	2B	66	0	R	1449	0.2111613876319759	0.2686980609418282	0.3340874811463047	0.2686271521342538	6.5	32.8	12.8	0.286	35	3.06	0	0.29	-0.455
Roldy Brito	CF	69	0	S	1439	0.2694063926940639	0.3242677824267782	0.3896499238964992	0.3156357056478086	7.3	18.9	6.3	0.32	29.7	21.9	2.63	5.75	2.96
Bill Buckner	LF	64	5	L	1391	0.3061224489795918	0.3321351545650611	0.4618291761148904	0.3451322142980711	3.7	9.4	14.7	0.316	32.3	5.34	1.16	0.65	3.321
Evan Longoria	3B	69	0	R	1389	0.2225730071033938	0.2816799420709631	0.3228097868981847	0.2713903094786787	6.9	22.8	9.1	0.271	29.4	2.41	-0.39	-4.41	0.13
Clete Boyer	3B	66	5	R	1370	0.2059514487079092	0.2507309941520468	0.350822239624119	0.2645561185506148	5.3	15.5	16.2	0.215	38.8	8.82	-0.13	-0.7	-0.657
Jack Harshman	P	69	0	L	1366	0.1563275434243176	0.2426253687315634	0.3134822167080232	0.2518613111420933	9.5	36.1	25	0.183	40.2	0	0	-5.58	-2.723
Matt Davidson	1B	56	0	R	1332	0.2359932088285229	0.3097744360902256	0.4634974533106961	0.3349502809716537	9.5	25.2	29.7	0.255	48.9	0	0	-2.97	2.342
Keon Broxton	CF	65	0	R	1325	0.2393385552654482	0.3307984790874525	0.3925152306353351	0.3222764930842469	11.4	27.5	16.8	0.297	34.9	6.25	0.5	0.32	1.721
Mule Haas	CF	69	0	L	1297	0.2329218106995885	0.2733590733590733	0.3637860082304527	0.2807704149299582	4.6	17.7	13.9	0.258	32.2	8.79	-0.69	-0.32	-0.74
Ketel Marte	SS	68	5	S	1284	0.2739018087855297	0.3367108339828527	0.3703703703703703	0.3156693753653111	8.3	15.6	2.8	0.318	29.6	6.38	-0.79	2.62	1.636
Phil Garner	2B	63	0	R	1262	0.2271929824561404	0.2723543888433142	0.3131578947368421	0.261778774553573	5	15.4	4.8	0.259	26.6	13.04	1	3.42	0.856
Mickey Mantle	1B	68	0	S	1262	0.2433155080213904	0.3225039619651347	0.4010695187165775	0.3218376783822107	10.5	29.5	21.9	0.302	31.1	0	-0.24	0.9	1.759
Chandler Simpson	LF	65	0	L	1253	0.245021645021645	0.2842105263157895	0.2926406926406926	0.2591421081976648	4.9	16.2	1.9	0.286	14.8	11.9	0.72	4.88	-0.958
Mickey Mantle	1B	68	5	S	1241	0.2140896614821592	0.2989524576954069	0.353156450137237	0.2922473290827409	10.6	26.2	18.4	0.251	32.5	0	-0.48	-2.13	-0.387
Dave Brain	3B	68	5	R	1239	0.2512776831345826	0.2841000807102502	0.4522998296422487	0.3178070866640521	4.4	19.2	24.7	0.269	40.3	12.61	0.1	2.23	3.341
Glenn Wilson	CF	69	0	R	1233	0.2457044673539519	0.2776872964169381	0.397766323024055	0.2952575790185617	4	23	18	0.287	33.9	6.19	-0.1	-1.36	0.341
Ian Desmond	CF	64	0	R	1226	0.2284444444444444	0.2843137254901961	0.3688888888888889	0.2898302937361407	7	26	18.6	0.273	30.4	5.13	0.39	3.47	2.055
Jim Thome	3B	64	5	L	1220	0.2221198156682028	0.2950819672131147	0.391705069124424	0.3026855133615673	9.3	29.4	22.1	0.266	38.2	2.17	-0.49	-2.46	-0.246
Dmitri Young	DH	64	5	S	1200	0.2522361359570662	0.2941666666666667	0.4311270125223614	0.3159942422112105	5.5	20.4	23.5	0.275	35.5	6	0	-1.8	2
Eddie Bressoud	SS	68	0	R	1199	0.2312556458897922	0.2712721145745577	0.3658536585365854	0.2797218232546635	4.6	24.4	9.5	0.285	40.6	6.73	0	-0.3	2.002
Ichiro Suzuki	RF	61	0	L	1193	0.2349177330895795	0.2791878172588833	0.3053016453382084	0.260081689767479	5.6	13	0.5	0.265	23.3	25	0.8	2.31	-0.553
Kenny Lofton	CF	65	0	L	1193	0.2413793103448276	0.3049705139005897	0.3345759552656105	0.2873615541965857	7.7	10.4	7.5	0.255	25.5	6.06	1.81	7.04	1.056
Matt Diaz	LF	67	0	R	1184	0.2527075812274368	0.2857142857142857	0.3402527075812274	0.2775936013871738	4	18.5	6.6	0.298	23.2	9.23	-0.46	1.77	-0.203
Gary Matthews	LF	69	0	R	1182	0.2578268876611418	0.3130287648054145	0.3922651933701657	0.3110384314150848	6.7	16.7	14.2	0.285	28.2	13.92	-0.76	-0.2	-0.051
Jack Harshman	P	69	5	L	1181	0.181992337164751	0.2661016949152543	0.3639846743295019	0.280515226697516	9.5	36	28.5	0.215	41.1	0	-0.25	-2.24	-1.372
Alex Bregman	3B	67	0	R	1148	0.2435897435897436	0.3142605633802817	0.3747534516765286	0.3061122258452605	9.1	19	14.1	0.273	29.6	8.22	-0.26	-2.77	1.411
Dale Alexander	1B	69	0	R	1138	0.2430622009569378	0.297273526824978	0.3397129186602871	0.2836816668939758	6.9	16.5	3.7	0.283	33.5	2.35	-0.53	0.42	-0.316
Jerry Mumphrey	LF	69	5	S	1133	0.2716763005780347	0.3300970873786408	0.4258188824662813	0.33286043824235	7.6	20.9	14.8	0.319	35.5	4	-0.53	-0.48	1.483
Justyn-Henry Malloy	RF	69	0	R	1118	0.2006079027355623	0.2782764811490125	0.303951367781155	0.2640745622960956	9.7	26.4	11.8	0.245	29.3	0	0	-1.56	-1.771
Milton Lewis	2B	67	0	L	1097	0.237	0.2879484820607175	0.387	0.2956113238840082	6.3	21.7	16.4	0.271	34.2	11.11	0	-4.76	-0.164
Joe Kuhel	1B	66	0	L	1095	0.2134020618556701	0.2878093492208982	0.2927835051546392	0.263884177158327	8.8	17	2.7	0.248	28	15.52	0.33	1.37	-0.712
Brayan Rocchio	SS	64	0	S	1048	0.2038420490928495	0.2660194174757282	0.2764140875133405	0.2461773690384863	7.3	20	5.2	0.242	24.6	6.38	-0.57	0.74	-0.859
Don Kessinger	SS	69	0	S	1022	0.2404371584699453	0.2955223880597015	0.3300546448087432	0.2790819112110208	6.9	14.9	2.9	0.273	27.7	18.03	-0.06	-3.23	0
Nico Hoerner	2B	48	0	R	985	0.2508178844056707	0.2857142857142857	0.3227917121046892	0.2699302793817692	4.4	15.6	0.6	0.293	24.8	12.28	0.18	-1.34	0.548
Gus Williams	RF	68	5	L	958	0.2397179788484136	0.3079331941544885	0.3971797884841363	0.310230421977416	8.8	20.8	15.7	0.269	34.3	20	0.56	3.26	1.441
Daulton Varsho	CF	63	5	L	931	0.25181598062954	0.3203463203463203	0.3995157384987894	0.3185821589060254	8.7	17.7	15.5	0.276	33.7	5.71	1.22	-1.55	0.644
Pinky Higgins	3B	65	5	R	914	0.2345238095238095	0.2891566265060241	0.4226190476190476	0.3119617966848645	6.9	27.3	25.6	0.273	37.6	8.11	0.2	-0.92	1.247
Bryson Stott	2B	65	0	L	873	0.2587939698492462	0.3179723502304148	0.3894472361809045	0.3140708789366548	7.4	18.6	11	0.3	32.5	7.46	0.82	-0.76	1.856
Eddie Robinson	1B	67	5	L	847	0.1909340659340659	0.2916174734356553	0.342032967032967	0.284917721677463	11.8	21	24.1	0.19	29.5	2.44	0	-5.95	-0.213
J.T. Realmuto	C	57	0	R	845	0.2237851662404092	0.2681764004767581	0.3452685421994885	0.2719750445360057	5.2	21.9	14.2	0.259	30.3	3.77	-1.21	0.99	-0.071
Keon Broxton	CF	65	5	R	839	0.2478632478632479	0.3629807692307692	0.386039886039886	0.3364382747327519	14.2	25.1	12.9	0.306	32.2	8.93	1.07	3.15	2.145
Joe DiMaggio	CF	64	5	R	828	0.2309746328437917	0.2983091787439613	0.3871829105473965	0.3034919026450021	8.5	19.9	15.9	0.259	37.6	12.31	0	1.16	1.957
Hal Chase	1B	61	5	R	818	0.2541507024265645	0.2811735941320294	0.4061302681992337	0.2996589196280094	3.1	18.5	15.4	0.287	34.2	13.24	0.81	1.17	0.733
George Kelly	1B	66	0	R	816	0.2490170380078637	0.2892156862745098	0.3971166448230669	0.3012302911812426	4.8	22.3	20.6	0.283	27.9	7.55	-0.37	-2.21	1.103
Dale Alexander	1B	69	5	R	800	0.2606896551724138	0.32125	0.3986206896551724	0.3165176177656495	8.4	16.6	9.8	0.294	37.6	4.23	0.07	0.22	1.35
Donald Reeves	RF	69	5	L	800	0.2714870395634379	0.32125	0.4447476125511596	0.3336621505592995	6.8	16.1	18.8	0.29	32.7	18.46	-0.52	1.2	2.1
Akil Baddoo	LF	69	0	L	796	0.2444134078212291	0.3097345132743363	0.4078212290502793	0.3161782485723645	8.4	26	18.8	0.294	33.7	13.56	-0.3	0	1.281
Johnny Hayes	C	69	0	L	788	0.2257597684515195	0.3022959183673469	0.3386396526772793	0.2879628609520729	9.8	19.7	12.2	0.254	28.2	4.55	-0.15	-1.29	1.218
Ryan Lavarnway	C	64	0	R	759	0.2286135693215339	0.2998678996036988	0.3480825958702065	0.2901875480408775	8.3	25.4	12.6	0.28	31.6	0	0	-2.53	1.186
Ray Sheppard	3B	68	0	R	756	0.2301255230125523	0.2472972972972973	0.3361227336122734	0.2556532749239484	2	16	11.1	0.255	24.2	20	-0.16	-0.4	0.635
Glenn Wilson	CF	69	5	R	749	0.2549295774647887	0.285140562248996	0.3830985915492958	0.2930642813680398	3.7	20.8	13.6	0.298	30.4	3.64	0	-2.32	0.641
