# CAP key=diamondcapdaily__20260527 role=hit label=Diamond Cap Daily (from 2026-05-27) type=Daily env=current variants=all_cards obsval=40-99 minIP=null minPA=30 dates=2026-07-05..2026-07-19 recordsTotal=525 rows=525
Name	POS	VAL	VLvl	Hand	PA	AVG	OBP	SLG	wOBA	BBpct	SOpct	HR600	BABIP	XBHpct	3B/XBH	wSB600	UBR600	WAR600
Yu Chang	SS	89	5	R	1125	0.2838773491592483	0.3437779767233662	0.4381800197823937	0.3511666407518487	7.5	20.5	17.6	0.326	30	4.65	-0.32	2.13	4.587
Carlos Delgado	1B	98	0	L	1069	0.264804469273743	0.3720712277413308	0.4346368715083799	0.3618271151832769	14.1	21.6	18.5	0.3	35.9	1.18	0	-2.97	2.694
Jason Heyward	RF	57	0	L	996	0.2630992196209587	0.318089430894309	0.3567447045707915	0.3068497470670844	7.2	16.6	6.6	0.301	23.3	12.73	-1.27	2.41	0.783
Fernando Tatis Jr.	SS	95	0	R	996	0.2564389697648376	0.3263052208835341	0.4344904815229563	0.3382481810997942	9.3	23.5	21.7	0.295	37.6	1.16	1.33	2.41	2.771
Yu Chang	SS	89	0	R	984	0.2603351955307263	0.3177189409368635	0.4167597765363129	0.3293394803497842	7.5	19.9	18.9	0.291	31.8	5.41	-0.12	0.12	3.598
Bobby Witt Jr.	SS	83	0	R	982	0.2450980392156863	0.2860061287027579	0.3714596949891067	0.2952511192518111	4.8	18.8	15.3	0.275	26.2	11.86	0.67	3.6	2.016
Willie McGee	CF	79	0	S	980	0.2694805194805195	0.303370786516854	0.4415584415584415	0.3288390242516939	4.3	17.4	14.7	0.302	35.3	26.14	1.04	2.51	2.51
Tony Phillips	LF	88	0	S	978	0.2836710369487485	0.3824130879345603	0.3885578069129916	0.3554847550909133	13.3	19	8.6	0.335	25.2	0	-1.47	2.76	3.926
Earl Webb	RF	72	0	L	972	0.2645011600928074	0.3374741200828157	0.4025522041763341	0.3336736108155804	9.5	21.9	9.3	0.321	36.8	5.95	0	4.51	1.605
Garret Anderson	LF	99	0	L	947	0.2931818181818182	0.3350951374207188	0.4738636363636364	0.3576139817471795	5.6	16	19.6	0.317	35.7	5.43	-2.41	-0.82	3.105
Prince Fielder	1B	87	0	L	944	0.2801875732708089	0.3435843054082715	0.447831184056272	0.3529782184317964	8.4	17.5	21.6	0.304	31.4	0	0	-3.69	2.097
Curtis Granderson	CF	75	0	L	919	0.255729794933655	0.3210010881392819	0.4234016887816647	0.3327015043221791	8.4	21.4	14.4	0.298	35.4	26.67	0.26	3.33	2.546
Travis Bazzana	2B	87	0	L	917	0.2771535580524345	0.3585526315789473	0.4219725343320849	0.3523002932296743	10.7	15.6	13.7	0.304	29.7	12.12	0	3.4	3.73
Ivan Rodriguez	C	76	0	R	854	0.2480417754569191	0.3145539906103286	0.3942558746736293	0.3187117347850247	8.3	20	16.2	0.279	31.6	10	0.14	-1.69	2.81
John Anderson	1B	97	0	S	853	0.2982456140350877	0.3301997649823737	0.531328320802005	0.375606573344852	4.7	11.2	23.9	0.298	39.9	24.21	0.42	3.38	4.22
Bobby Witt Jr.	SS	83	5	R	853	0.2430379746835443	0.2875586854460094	0.389873417721519	0.299877166020606	5.4	14.3	17.6	0.253	30.2	13.79	2.46	1.76	2.181
Rocky Colavito	LF	96	0	R	821	0.2296918767507003	0.3215590742996346	0.3977591036414566	0.3266971379678807	11.9	17.2	23.4	0.233	33.5	1.82	0	-1.53	0.95
Chick Hafey	LF	89	0	R	808	0.2987886944818304	0.3424317617866005	0.5383580080753702	0.3843102588209782	6.4	21.1	27.5	0.332	42.3	10.64	-0.37	3.94	4.455
Tino Martinez	1B	87	5	L	796	0.2706222865412446	0.3555276381909548	0.4500723589001447	0.3588807974804361	11.9	15.2	22.6	0.278	34.2	0	0.3	-3.54	3.015
Al Burch	CF	41	0	L	775	0.2215827338129496	0.2864583333333333	0.2719424460431655	0.2620872389422139	7	21.9	6.2	0.269	12.3	0	0.31	1.08	-1.471
Jimmy Rollins	SS	69	0	S	746	0.2801204819277108	0.3485254691689008	0.4623493975903614	0.358965581274181	9.8	15.7	19.3	0.298	35.5	10.61	0.64	2.17	5.71
Eli Willits	SS	94	5	S	745	0.2774294670846395	0.3781965006729475	0.4326018808777429	0.3683195735247215	13.4	18	14.5	0.314	32.8	8.62	1.29	0.72	5.477
Gregg Jefferies	1B	84	5	S	742	0.3058470764617691	0.3679245283018868	0.4377811094452774	0.3627964618333551	8.5	12	11.3	0.328	25	17.65	-0.73	1.86	3.72
Juan Uribe	SS	66	0	R	726	0.2594752186588921	0.2880886426592798	0.4037900874635568	0.3060154029989157	3.6	19.2	10.7	0.302	32	28.07	-1.07	1.16	3.14
John Beckwith	SS	98	0	R	722	0.2865947611710323	0.3467406380027739	0.4530046224961479	0.3564506621317634	7.9	16	19.1	0.308	31.7	5.08	-0.66	-2.24	3.989
Jackie Bradley Jr.	CF	69	0	L	716	0.250386398763524	0.3090909090909091	0.3709428129829985	0.3068882836351047	7.5	23	10.1	0.303	33.3	0	0.75	0.59	1.844
Sal Stewart	3B	97	5	R	712	0.3295454545454545	0.4078762306610408	0.5178571428571429	0.410137892162045	11.2	17	21.1	0.36	32.5	0	1.77	-1.18	5.562
Garret Anderson	LF	64	0	L	710	0.2439759036144578	0.2857142857142857	0.3253012048192771	0.2744680307540313	4.9	15.1	5.9	0.277	22.8	8.11	0.08	1.61	0.085
Edgardo Alfonzo	2B	79	0	R	706	0.246031746031746	0.3172804532577904	0.3746031746031746	0.311329114776332	9.2	18.9	12.7	0.278	32.3	2	-0.08	-2.04	3.059
Max Clark	CF	98	0	L	705	0.2374798061389338	0.3196022727272727	0.3699515347334411	0.314101338735698	10.2	20.2	8.5	0.279	34.7	21.57	-0.51	-0.09	1.447
Nico Hoerner	2B	48	5	R	693	0.2696629213483146	0.3333333333333333	0.3402889245585875	0.3076036840443293	8.5	16.4	2.6	0.314	20.8	8.57	0.26	-1.56	2.771
Al Kaline	RF	99	5	R	691	0.2843450479233227	0.3439767779390421	0.4440894568690096	0.3530372815398523	7.7	10.4	15.6	0.293	30.3	18.52	-1.22	3.56	3.213
Payton Tolle	P	99	0	L	667	0.1751700680272109	0.239938080495356	0.2908163265306122	0.2436476844511844	7.2	31.1	15.3	0.218	32	3.03	-0.99	-1.44	-3.148
Royce Lewis	3B	91	5	R	653	0.2533333333333334	0.3107692307692307	0.4083333333333333	0.3246449964077083	6.7	21.7	20.2	0.29	31.6	2.08	1.65	3.49	2.665
Buster Posey	C	96	0	R	644	0.2667814113597246	0.3239875389408099	0.3631669535283993	0.311478437767426	8.1	12.9	8.4	0.289	23.9	2.7	0	-2.7	2.609
Willie Wells	SS	91	5	R	642	0.2402135231316726	0.3260530421216848	0.3594306049822064	0.3135026824440655	10.6	17.1	9.3	0.271	30.4	14.63	0.09	1.4	3.271
Ichiro Suzuki	CF	88	0	L	632	0.3144329896907216	0.3549920760697306	0.3986254295532646	0.3401272733162479	6.2	10.7	3.8	0.342	19.1	17.14	3.04	4.18	2.753
JJ Wetherholt	2B	96	5	L	629	0.3030852994555354	0.3859649122807017	0.4754990925589836	0.3857992179790556	11.3	15.6	10.5	0.343	37.1	17.74	1.14	-0.76	5.342
Carson Benge	RF	82	0	L	629	0.2779783393501805	0.3504	0.4241877256317689	0.3480362470110133	9.7	15.2	14.3	0.302	29.2	13.33	0.38	3.72	2.862
Mickey Tettleton	C	92	5	S	629	0.2666666666666667	0.3577106518282989	0.4833333333333333	0.3718071901306187	12.7	23.3	25.8	0.296	38.9	12.5	-0.48	0.48	4.769
Jackie Robinson	SS	93	0	R	625	0.2922535211267606	0.3520900321543408	0.4595070422535211	0.3616641763438374	7.4	19.5	16.3	0.338	34.3	7.02	0.1	1.82	5.952
Jonathan Schoop	2B	67	0	R	607	0.2590673575129533	0.2932454695222405	0.385146804835924	0.3050004571573797	4.6	21.8	18.8	0.302	23.3	0	0	-2.27	1.384
Chase Utley	2B	73	5	L	606	0.2634508348794063	0.3371900826446281	0.3970315398886827	0.3330803303541062	9.1	18.7	15.8	0.296	24.6	14.29	-0.79	1.09	3.366
Honus Wagner	SS	99	5	R	603	0.288354898336414	0.3577371048252912	0.4584103512014787	0.3655682056773965	9.1	10.4	16.9	0.296	31.4	18.37	0.4	-3.58	4.776
Smokey Joe Williams	P	94	0	R	601	0.2220183486238532	0.2838063439065108	0.3559633027522936	0.2904395087766151	7.5	26.2	17	0.267	29.8	8.33	0	-2.8	-1.098
Lance Blankenship	2B	83	0	R	593	0.2222222222222222	0.3276740237691002	0.3095238095238095	0.2990396276894352	13.3	19.2	5.1	0.264	25.9	17.24	0.51	2.33	1.922
Dock Ellis	P	85	0	S	592	0.1337209302325581	0.1570093457943925	0.1531007751937984	0.1446735975244132	2	43.6	0	0.234	14.5	0	0.2	-1.11	-6.081
Trea Turner	SS	98	0	R	581	0.2681564245810056	0.3149741824440619	0.5065176908752328	0.3594094633412929	6.4	20.1	31	0.282	42.4	11.48	-0.72	2.79	4.647
Buster Posey	C	96	5	R	572	0.2695984703632887	0.3234265734265734	0.3594646271510517	0.3099255147057655	7.2	12.8	6.3	0.297	24.1	2.94	-0.31	-0.31	2.413
Hank Aaron	1B	98	0	R	570	0.266	0.3427065026362039	0.454	0.3542409841107226	10.4	18.6	25.3	0.279	33.8	2.22	0	-0.32	3.579
John Donaldson	P	89	0	L	560	0.2470817120622568	0.2773722627737226	0.3988326848249028	0.2975941246004684	4.1	20.8	18.2	0.276	33.1	4.76	0.32	-0.21	0.536
Robin Yount	SS	83	5	R	553	0.2485089463220676	0.3056057866184448	0.4254473161033797	0.3249168441604942	7.6	16.7	15.2	0.27	38.4	27.08	0	3.04	4.123
Bruno Block	C	41	5	R	549	0.192	0.2458715596330275	0.278	0.2336644264235603	5.6	28.4	1.1	0.261	27.1	57.69	0	-4.04	-1.639
Luis Castillo	2B	73	0	S	549	0.2689075630252101	0.3295454545454545	0.3487394957983193	0.3070924535044695	8.4	13.9	4.4	0.301	18	30.43	-1.64	-0.11	1.311
Mark Bellhorn	2B	64	0	S	547	0.2435897435897436	0.347985347985348	0.3931623931623932	0.3373259017881396	13	28	18.6	0.301	29.8	5.88	0	1.65	2.523
Sandy Alomar Jr.	C	91	0	R	546	0.332046332046332	0.3553113553113553	0.6003861003861004	0.4160280988859394	3.8	11.8	34.1	0.326	44.2	1.32	0	0.66	7.692
Ken Henderson	LF	85	0	S	537	0.2281449893390192	0.3127340823970037	0.3411513859275053	0.3015793166506354	10.6	18.8	11.2	0.258	30.8	0	0.78	-0.11	1.006
Bill Buckner	LF	64	0	L	532	0.274703557312253	0.2962264150943396	0.4110671936758893	0.3139444482895005	3.4	10.3	11.3	0.287	33.8	4.26	-0.56	4.29	1.241
Ken Berry	LF	55	0	R	525	0.2254697286012526	0.2769230769230769	0.3235908141962422	0.271461294904177	6.3	20.3	10.3	0.262	25	7.41	0.23	1.14	-0.114
Hank Aaron	1B	98	5	R	522	0.2920353982300885	0.3773946360153257	0.5110619469026548	0.3943036500163584	11.7	16.8	28.7	0.301	35.6	4.26	0	0.23	4.828
John Leary	1B	40	0	R	520	0.2222222222222222	0.2447013487475915	0.2888888888888889	0.2410165017253408	3.1	23.4	4.6	0.277	20.9	8.7	-0.69	-0.69	-2.423
Tino Martinez	1B	87	0	L	520	0.2414529914529915	0.3096153846153846	0.3739316239316239	0.3076285418857048	9.2	14.7	17.3	0.253	27.4	3.23	0.35	-2.31	0.808
Al Kaline	RF	99	0	R	518	0.2963752665245202	0.3527131782945737	0.44136460554371	0.3556032203028595	7.7	14.3	12.7	0.324	30.9	6.98	0	4.4	3.938
Spoony Palm	C	79	0	R	508	0.2662473794549266	0.2964426877470356	0.440251572327044	0.3252125033981569	3.5	19.1	21.3	0.291	34.6	6.82	-0.59	-0.59	3.189
Jo Adell	RF	92	5	R	492	0.2217194570135747	0.2967479674796748	0.3846153846153846	0.3074840461773008	9.1	21	23.2	0.238	33.7	3.03	0	-0.85	0.854
George Harper	RF	97	0	L	488	0.2494226327944573	0.3264887063655031	0.4041570438799076	0.3283579464567816	10.5	19.6	18.4	0.277	32.4	5.71	-0.74	-0.61	0.984
George Hunter	RF	40	0	S	483	0.1832579185520362	0.2505175983436853	0.2420814479638009	0.2315039416430527	7.5	29.2	0	0.258	32.1	0	0	0.12	-2.609
Vic Power	1B	76	5	R	479	0.3066666666666666	0.3382045929018789	0.4888888888888889	0.3627046831460829	4.2	10.2	16.3	0.316	34.1	19.15	-0.63	1.38	4.134
David Ross	C	88	0	R	477	0.255421686746988	0.3487394957983193	0.3855421686746988	0.3342447448499302	12.2	22.4	7.5	0.315	37.7	5	0	-3.27	3.396
Evan Longoria	3B	69	5	R	475	0.2191780821917808	0.2742616033755274	0.3835616438356164	0.2955052786518459	6.7	18.7	17.7	0.238	44.8	2.33	0	0	1.642
Duke Snider	CF	73	0	L	472	0.251207729468599	0.3333333333333333	0.4492753623188406	0.3478236271286731	9.5	21.3	28	0.266	35.6	2.7	0.38	0.89	2.924
Coot Veal	SS	40	0	R	471	0.2206572769953052	0.2737068965517241	0.2769953051643192	0.2514274541173129	6.4	19.7	5.1	0.262	16	6.67	0	-2.04	-1.529
Bryce Eldridge	1B	97	0	L	468	0.25	0.344017094017094	0.4803921568627451	0.3675703602480052	11.8	22.3	30.8	0.265	45.1	0	0	-3.59	3.718
Willy Adames	SS	59	0	R	460	0.1901408450704225	0.2434782608695652	0.323943661971831	0.2575107357939908	5.9	29.3	17	0.234	35.8	6.9	-0.65	1.96	0.13
Jackie Robinson	2B	79	0	R	459	0.2613908872901679	0.3054945054945055	0.3621103117505995	0.3005200889157856	6.3	12	5.2	0.283	25.7	21.43	0.65	4.44	1.961
Ethan Holliday	SS	95	5	L	456	0.2750642673521851	0.3793859649122807	0.4601542416452442	0.3723568815393893	14	24.2	19.7	0.327	38.3	2.44	-0.66	0	5
Wilson Redus	LF	99	5	R	454	0.2621359223300971	0.3259911894273128	0.4733009708737864	0.3489444508687626	7.9	19.4	18.5	0.294	40.7	34.09	0	2.64	2.247
Elston Howard	C	95	5	R	454	0.3099273607748184	0.3612334801762114	0.5423728813559322	0.3946455121378604	7.3	19.4	27.8	0.338	38.3	10.2	0	-3.3	6.211
Brian Dozier	2B	88	5	R	452	0.2432432432432433	0.3075221238938053	0.4643734643734644	0.339801136976404	8.4	18.9	29.2	0.246	43.4	6.98	1.46	2.92	4.115
Yoenis Cespedes	LF	98	0	R	451	0.2494172494172494	0.2793791574279379	0.4242424242424243	0.309381409711518	4	21	16	0.288	33.6	41.67	-0.8	2.39	0.798
Cedric Mullins	CF	96	0	L	449	0.2676767676767677	0.3340807174887893	0.4545454545454545	0.3501428552944881	9.6	16.4	21.4	0.28	34	16.67	0.53	5.35	4.143
Rogers Hornsby	2B	83	0	R	445	0.2906666666666667	0.3832199546485261	0.4346666666666666	0.3701835646317042	12.8	17.1	13.5	0.322	31.2	0	0	-0.67	3.91
Jelly Jackson	SS	47	0	R	442	0.1532663316582915	0.2232346241457859	0.2010050251256282	0.1987543287356237	7.9	21.6	5.4	0.183	14.8	22.22	0	-0.54	-2.308
George Lombard Jr.	SS	86	5	R	434	0.2186666666666667	0.3194444444444444	0.3813333333333334	0.3209160123151936	12.4	28	19.4	0.265	37.8	6.45	0	0.55	3.318
Dan Pasqua	LF	79	0	L	429	0.2442159383033419	0.31002331002331	0.4190231362467866	0.3265358050149488	8.9	29.8	21	0.308	40	0	0	-1.68	0.28
Willie Keeler	RF	77	0	L	422	0.2631578947368421	0.2962085308056872	0.3634085213032581	0.2963109507387952	4	7.5	2.8	0.278	24.8	38.46	0.71	-1.14	0.142
Chick Fulmer	2B	41	0	R	420	0.2271604938271605	0.25	0.2864197530864198	0.2422291306855483	2.9	22.5	1.4	0.289	20.7	15.79	-2	1.14	-1.571
Ron Santo	3B	93	5	R	419	0.2341597796143251	0.3221957040572792	0.4214876033057851	0.3309686174615824	10.7	21.2	27.2	0.242	34.1	3.45	0	-0.72	3.294
Max Clark	CF	98	5	L	418	0.2534059945504087	0.3349282296650718	0.3405994550408719	0.3119613144272378	11.2	19.3	4.3	0.303	24.7	13.04	0.57	0.86	2.01
Bill Robinson	LF	47	0	R	411	0.2114882506527415	0.2536585365853659	0.3394255874673629	0.267103957940245	4.9	29.2	16.1	0.265	29.6	12.5	0.44	1.75	-0.438
Lance Johnson	CF	67	0	L	411	0.273936170212766	0.3292682926829268	0.3484042553191489	0.3084431695406882	6.8	13	1.5	0.311	20.4	23.81	-1.02	3.36	1.898
Braden Montgomery	RF	74	5	S	406	0.2630057803468208	0.3645320197044335	0.4393063583815029	0.3625889945191067	12.1	19.9	17.7	0.295	36.3	12.12	0.74	2.81	3.842
Dick Groat	SS	89	0	R	394	0.275	0.3333333333333333	0.3833333333333334	0.3255849638670278	6.6	10.6	1.5	0.304	32.3	15.62	0.46	5.03	3.807
Ken Boyer	3B	96	0	R	394	0.2543352601156069	0.33248730964467	0.3901734104046243	0.3276148626503915	10.2	21.1	12.2	0.296	29.5	19.23	-1.52	-0.15	3.046
J.J. Hardy	SS	64	0	R	389	0.2427745664739884	0.3098958333333333	0.3439306358381503	0.2977549698078177	9	14.5	10.8	0.264	25	0	0	-1.39	0.925
Riley Greene	LF	99	0	L	387	0.2349570200573066	0.3038961038961039	0.3409742120343839	0.2962017564509697	8	24.6	7.8	0.297	29.3	12.5	0.93	-3.1	0.155
Buster Adams	CF	57	5	R	386	0.2414772727272727	0.2953367875647668	0.3664772727272727	0.293328006606236	7.3	21.9	12.4	0.283	30.6	7.69	-0.78	1.87	0.466
Frankie Pytlak	C	81	0	R	383	0.2478386167146974	0.2984293193717277	0.270893371757925	0.2650576218749407	7	12.7	0	0.277	9.3	0	0.78	2.35	1.097
Tony Scott	CF	41	5	S	380	0.2357954545454546	0.2849604221635884	0.3210227272727273	0.2768542434767534	5.8	22.2	3.2	0.296	26.5	18.18	0.32	2.05	0.632
Sal Stewart	3B	97	0	R	379	0.2366863905325444	0.3156498673740053	0.3905325443786982	0.3206030754450005	9.8	20.1	20.6	0.261	31.2	4	0.47	-1.58	1.583
Red Schoendienst	2B	94	0	S	377	0.3023255813953488	0.3502673796791444	0.4098837209302326	0.3418937689973595	6.9	10.8	6.4	0.327	25	11.54	-0.8	1.11	3.82
Willie Keeler	RF	77	5	L	373	0.2557471264367816	0.289544235924933	0.3591954022988506	0.2888267936007573	4.6	5.5	3.2	0.261	23.6	52.38	0.64	0.32	0
Torii Hunter	CF	73	0	R	365	0.2239263803680982	0.2884615384615384	0.4233128834355828	0.3155277919653212	8.5	24.2	21.4	0.25	49.3	8.33	0.49	1.32	1.808
Masataka Yoshida	LF	94	0	L	364	0.2508038585209003	0.3406593406593407	0.3729903536977492	0.3260910258488387	11.8	13.2	13.2	0.26	24.4	15.79	-0.82	-0.33	0
Don Newcombe	P	95	0	L	363	0.1346153846153846	0.1899109792284867	0.1666666666666667	0.1716919224587863	5.5	37.2	3.3	0.203	14.3	0	0	-1.82	-5.124
Eddie Joost	SS	89	5	R	362	0.2452229299363057	0.3342541436464088	0.3885350318471338	0.3292317937877767	11.6	25.5	16.6	0.294	29.9	8.7	0.33	1.66	3.149
Eddie Mathews	3B	98	0	L	362	0.2698412698412698	0.3535911602209945	0.4603174603174603	0.3620230958801554	11	19.7	23.2	0.292	34.1	10.34	0	1.99	4.144
Morgan Ensberg	3B	95	0	R	360	0.2175324675324675	0.325	0.3798701298701299	0.3228512835943149	13.1	25.3	15	0.26	43.3	10.34	0.5	-2.33	2.833
John Beckwith	SS	98	5	R	354	0.2421383647798742	0.3050847457627119	0.3522012578616352	0.2981770716141219	7.9	18.6	10.2	0.275	28.6	4.55	0	1.69	1.186
Aaron Robinson	C	98	0	L	353	0.2793650793650794	0.3569405099150141	0.4698412698412698	0.369478496337503	10.2	18.4	27.2	0.299	31.8	0	0	-3.23	4.249
Lonny Frey	2B	88	0	L	353	0.2467948717948718	0.3276353276353277	0.3012820512820513	0.2956506614640197	10.2	14.1	3.4	0.281	16.9	0	1.19	4.08	2.72
Mike Easler	1B	87	0	L	350	0.2633228840125392	0.3094555873925501	0.438871473354232	0.3273663574005685	6.6	29.8	24	0.324	31	7.69	0	1.2	1.886
Andy Seminick	C	66	5	R	346	0.2373417721518987	0.2936046511627907	0.3987341772151899	0.3112106618818041	6.9	23.7	22.5	0.27	30.7	8.7	-0.87	1.04	2.254
Jimmy Ryan	CF	99	0	R	337	0.2724358974358974	0.3234421364985163	0.4326923076923077	0.3370995840929075	7.1	19.2	14.2	0.314	35.3	13.33	0.89	0.89	2.315
Giancarlo Stanton	RF	69	0	R	337	0.25	0.2967359050445104	0.391025641025641	0.3067672355640267	6.2	35.6	19.6	0.347	28.2	0	0	-1.78	0.89
Munetaka Murakami	1B	99	5	L	335	0.2627737226277372	0.3843843843843844	0.4963503649635037	0.3930684432369548	16.4	31.4	32.2	0.312	37.5	3.7	-1.61	0	4.657
Royce Lewis	3B	91	0	R	334	0.2402597402597403	0.2994011976047904	0.3668831168831169	0.3009217628049742	6.9	22.4	12.6	0.289	33.8	0	0.54	1.62	1.617
Brent Mayne	C	67	0	L	331	0.2302631578947368	0.2909090909090909	0.3026315789473684	0.275099136312044	7.3	22	1.8	0.292	28.6	0	0	-0.54	0.544
Dave Harris	LF	67	5	R	326	0.2491103202846975	0.343558282208589	0.3879003558718861	0.330528161079034	12.3	26	12.9	0.309	31.4	13.64	-0.92	-0.55	1.472
Eduardo Quintero	CF	88	5	R	325	0.3154121863799283	0.4	0.5197132616487455	0.4045948688835984	12.6	21.9	22.2	0.362	33	13.79	-1.66	0.92	5.723
Chris Cannizzaro	C	65	0	R	318	0.2526690391459075	0.3249211356466877	0.3167259786476868	0.2944103128954006	9.4	19.6	0	0.309	18.3	38.46	0	-3.58	0.943
John Bateman	C	44	0	R	317	0.1872909698996655	0.2302839116719243	0.294314381270903	0.2382379126208694	4.4	22.7	9.5	0.225	28.6	37.5	0	-1.14	-1.136
Josh Donaldson	3B	95	0	R	316	0.2508710801393728	0.3142857142857143	0.4146341463414634	0.3260895042564246	7.9	19.5	24.7	0.269	26.4	10.53	0	-3.23	3.038
Tim McCarver	C	68	0	L	316	0.2756183745583039	0.3291139240506329	0.392226148409894	0.3230513895115005	8.2	13.1	5.7	0.3	25.6	35	0	2.66	3.987
Henry Blanco	C	54	0	R	315	0.2090592334494774	0.2571428571428571	0.2996515679442509	0.2529685645607654	6.3	16	9.5	0.226	20	33.33	0	-0.57	-0.19
Carlos Correa	SS	99	0	R	314	0.2258064516129032	0.2980769230769231	0.4193548387096774	0.3214009086518678	9.2	17.9	28.7	0.221	38.1	0	0	0.38	3.057
Sid Gordon	3B	89	5	R	313	0.2	0.3194888178913738	0.3660377358490566	0.314437503995416	14.4	18.1	21.1	0.203	41.5	0	0	-4.6	-0.383
George Strickland	SS	80	0	R	311	0.1899641577060932	0.2645161290322581	0.2437275985663082	0.2397173438330424	8.7	21.9	5.8	0.23	15.1	12.5	0	1.54	0.193
Zack Cozart	SS	83	0	R	311	0.2666666666666667	0.3536977491961415	0.4185185185185185	0.3495534536067415	10.9	10.4	13.5	0.273	33.3	12.5	-1.54	-1.16	3.666
Mike Hegan	RF	91	0	L	310	0.2689393939393939	0.3709677419354839	0.3712121212121212	0.3430323108029222	12.9	21.2	13.5	0.315	16.9	8.33	-1.16	-2.32	1.742
Mike Easler	1B	87	5	L	306	0.3094339622641509	0.3980263157894737	0.4792452830188679	0.3929542651441992	12.1	29.8	15.7	0.416	32.9	7.41	0.39	-0.59	4.118
Brian Dozier	2B	88	0	R	299	0.2272727272727273	0.302013422818792	0.4204545454545455	0.3238231089784018	8	22.7	28.1	0.237	38.3	0	1.2	2.01	3.01
Gary Sheffield	3B	99	5	R	297	0.2546125461254612	0.3131313131313131	0.4391143911439114	0.3344885970891253	8.1	11.1	24.2	0.247	36.2	4	0	-0.4	3.434
Eddie Collins	2B	98	0	L	294	0.2884615384615384	0.3506944444444444	0.4192307692307692	0.3472774274158446	8.2	13.5	10.2	0.315	26.7	20	0.61	1.02	3.265
Home Run Baker	3B	99	0	L	293	0.3297101449275363	0.3608247422680412	0.5434782608695652	0.3986274474730223	4.4	12.3	22.5	0.345	36.3	12.12	1.23	1.02	5.734
