# CAP key=goldcapdaily__20260314 role=pit label=Gold Cap Daily type=Daily env=current variants=all_cards obsval=40-89 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=547 rows=547
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Old Hoss Radbourn	89	5	R	566	1	6.99	3.64	3.47	0.2892549560554067	8.36	1.84	1.14	0.28
Robby Snelling	81	5	L	523.3	0.989	5.75	3.97	3.63	0.2975243645408408	9.68	2.58	0.81	0.317
Roy Wilkinson	40	0	R	522.3	0.078	1.94	6.74	6.22	0.3899872258284874	4.22	3.27	2.02	0.311
Tim Mayza	44	0	L	521	0.002	0.96	4.53	4.27	0.3299379108304107	10.28	3.18	1.43	0.325
Gene Bearden	40	0	L	520.7	0.029	1.88	5.77	5.5	0.3756367696012528	5.29	4.77	1.11	0.332
Satchel Paige	68	5	R	516.3	0.83	4.87	4.1	3.85	0.3017065994732032	8.91	2.82	0.85	0.303
Darrell May	60	0	L	509	0.86	5.47	4.77	4.49	0.3184952175407204	6.47	2.25	1.54	0.272
Fred Frankhouse	41	0	R	454.3	0	1.35	6.7	6.18	0.3759222737906482	5.01	4.42	1.47	0.318
Julio Teheran	79	0	R	453.3	0.774	5.4	4.47	3.89	0.3157205070192965	4.59	2.24	0.87	0.289
Old Hoss Radbourn	89	0	R	445.3	0.917	6.18	4.12	3.88	0.3107250723920216	7.56	1.88	1.66	0.264
Elmer Rodriguez	89	5	R	444	1	6.08	3.12	2.8	0.2689321143738646	8.31	3.2	0.67	0.257
Mario Soto	83	5	R	415.3	1	7.16	3.29	3.03	0.2870883300464368	10.12	2.12	1.17	0.282
Dave Stieb	65	0	R	402	0.957	5.83	4.7	4.32	0.3187882419468532	6.67	3.18	1.21	0.275
George Klassen	79	5	R	395.3	1	5.73	3.92	3.64	0.2981928233913333	8.99	2.91	0.93	0.3
Reed Garrett	49	5	R	390	0.003	1.27	3.9	3.74	0.2923026720192707	9	3.95	0.53	0.301
Johnny Niggeling	78	5	R	384.7	1	6.2	4.02	3.81	0.308022512754715	9.5	4.16	0.89	0.296
Brad Radke	82	0	R	380.7	1	6.56	3.88	3.57	0.3024511320283563	5.2	1.77	0.73	0.288
Brian Fisher	43	5	R	377.7	0.04	1.68	5.46	4.88	0.3419277496965344	4.62	2.93	1.14	0.298
Tom Cheney	78	0	R	363.3	1	6.16	4.24	4.01	0.3110447395898435	7.88	1.81	1.41	0.287
Jim Kaat	87	0	L	359	1	6.65	3.76	3.46	0.2941771036319854	8.5	1.7	0.95	0.3
Dave Brown	89	5	L	357.3	1	6.87	2.22	2.12	0.251661102811774	9.02	2.12	0.78	0.247
Pretzels Getzien	64	5	R	332.7	1	6.16	4.41	4.17	0.3090405662167531	6.95	2.14	1	0.295
Warren Spahn	84	0	L	330.3	1	6.61	4.2	3.92	0.30102256039046	4.71	2.13	1.17	0.256
Eddie Gamboa	43	0	R	327	0	1.65	4.6	4.32	0.3190624163537084	6.52	4.32	1.18	0.267
Madison Bumgarner	88	5	L	325	1	6.91	3.49	2.91	0.2901678505965913	7.89	1.74	0.94	0.291
Robby Snelling	81	0	L	316.7	1	5.56	2.84	2.59	0.2716255861097594	9.69	3.3	0.63	0.281
Bob Welch	42	0	R	308.3	0.026	1.61	6.01	5.6	0.3750718696122481	3.91	3.04	1.81	0.301
Parker Messick	76	5	L	301.3	1	6.7	3.88	3.7	0.3029703499387263	7.38	1.4	1.05	0.3
Daniel Norris	40	5	L	300.7	0	1.45	4.82	4.4	0.3472601470499471	6.43	3.92	1.14	0.316
Jim Hughey	40	0	R	297	0	1.39	6	5.48	0.3714509265627113	4.76	2.94	1.61	0.318
Jim Maloney	41	0	R	293	0	1.47	5.93	5.62	0.3606930886888825	7.49	5.22	1.72	0.294
Tin Can Kincannon	45	0	R	290.3	0.254	2.55	5.24	4.71	0.3413247178553121	7.69	3.32	1.18	0.326
Chris R. Young	86	0	R	282.7	1	5.89	3.72	3.44	0.2946263736942126	8.98	4.11	0.73	0.286
Teddy Higuera	89	0	L	279.3	1	6.5	3.8	3.58	0.2958076839243625	8.06	3.03	1.26	0.252
Harry Eisenstat	40	0	L	272.7	0	1.47	5.68	5.45	0.3615783936946479	4.85	3.96	1.49	0.301
Jake Odorizzi	73	0	R	258.3	1	5.87	4.63	4.22	0.3058009264500341	8.26	2.61	1.18	0.283
Dean Stone	77	0	L	242.3	1	6.21	3.71	3.12	0.2858076901857209	6.43	2.64	0.67	0.273
Andy Benes	45	0	R	240.3	0.096	1.78	6.03	5.62	0.35547756602514	5.62	4.38	0.97	0.318
Jim Deshaies	67	0	L	239.7	1	5.71	4.47	4.21	0.3196652731180726	7.32	2.93	1.13	0.284
Didier Fuentes	79	5	R	238.3	1	5.81	3.78	3.63	0.2875193197262558	9.33	1.85	0.83	0.307
Satchel Paige	87	0	R	236.7	1	6.4	3.54	3.08	0.2769129440671568	8.02	1.67	1.14	0.262
Adam Cimber	69	0	R	236	0	1.07	4.5	4.16	0.3323611536981191	6.6	3.47	0.69	0.329
Rick Mahler	69	5	R	233.3	1	5.98	4.9	4.67	0.3309330472993877	6.4	2.55	0.93	0.303
Carl Lundgren	64	5	R	230	1	6.57	3.95	3.6	0.3059550806088224	7	2.5	0.94	0.29
Rudy May	82	5	L	228	1	5.7	4.5	4.26	0.3106582881923774	8.57	2.45	1.34	0.289
Vicente Padilla	59	5	R	223.3	0.431	3.85	5	4.55	0.3191901293275406	5.76	2.1	1.29	0.278
Chien-Ming Wang	68	0	R	222.3	0.571	3.97	4.41	4.13	0.3192039681368479	2.31	1.62	0.61	0.295
TJ House	50	0	L	217.7	0.189	2.42	5.58	5.25	0.3307080843946272	7.44	1.98	1.16	0.322
George Hunter	40	5	L	214.7	0	1.53	4.95	4.49	0.3514457894204878	5.91	3.65	1.97	0.274
Charlie Buffinton	76	0	R	214.3	1	6.3	4.49	4.07	0.3110009582527165	7.56	2.9	0.76	0.309
Bob Barr	41	0	R	210.7	0.007	1.42	7.09	6.11	0.3935574146846051	4.74	3.2	2.18	0.318
Shawn Chacon	45	0	R	210.3	0.031	1.63	4.66	4.37	0.3175675735035308	6.55	3.51	0.68	0.299
Dave Brown	89	0	L	210	1	6.36	4.71	4.54	0.3258515859744066	8.23	2.61	1.24	0.311
Bunny Hearn	45	0	L	209	0.075	1.56	5.73	5.21	0.3377848379871695	7.23	4.44	1.42	0.288
Ray Brown	85	0	R	203	1	6.15	4.21	3.9	0.3030834366993371	5.19	2.17	0.71	0.294
Frank Foreman	75	0	R	201	1	6.09	4.7	4.21	0.3205426779687905	7.16	2.82	1.07	0.304
Jung-keun Bong	46	0	L	201	0.009	1.75	6	5.55	0.3552133713482163	2.69	3.94	1.03	0.293
Bob Romby	58	0	L	189	0.976	4.61	6	5.52	0.3620323226922617	7.19	5.14	1.48	0.306
Johnny Niggeling	78	0	R	187	1	5.84	5.01	4.52	0.3302179637638363	7.8	3.99	1.3	0.289
Hod Eller	86	5	R	184.3	1	6.58	3.17	2.88	0.2825547244746763	9.08	2.05	0.98	0.282
Don Schwall	52	0	R	178.7	0.943	5.11	5.99	5.29	0.3534444481675666	5.04	5.14	0.96	0.305
Brad Radke	82	5	R	174	1	6.21	4.29	3.83	0.2933823859324219	5.79	1.45	0.88	0.274
Bill Burwell	41	0	R	173.7	0.115	2	5.54	4.97	0.3682887211602082	4.3	3.42	1.76	0.295
Chris Sale	70	0	L	172.7	0	1.31	4.59	4.27	0.3165197106337213	9.43	3.34	1.2	0.311
Henderson Alvarez III	60	0	R	172.7	0.298	3.03	3.86	3.49	0.2930451911584911	3.49	1.56	0.68	0.267
Joe Krakauskas	57	0	L	169	1	5.45	4.53	4.47	0.29329480922062	9.48	4.95	0.8	0.27
Joe Ryan	60	0	R	168.7	0.969	5.27	6.03	5.92	0.3656932291382567	8.48	1.92	2.08	0.325
Tiny Bonham	82	5	R	168.3	1	7.01	3.53	3.26	0.2789811763578212	5.94	1.02	1.28	0.237
Curt Simmons	74	0	L	168.3	1	5.8	4.12	3.8	0.316068798660306	6.63	2.19	1.07	0.299
Roy Wilkinson	40	5	R	166	0.01	1.68	5.8	5.48	0.3739647811873579	4.55	3.9	1.57	0.317
Frank Lary	67	0	R	164.7	1	6.59	3.55	3.33	0.3109178555916844	6.67	2.02	0.93	0.298
Rich Rodriguez	45	0	L	161.3	0.008	1.34	6.42	6.03	0.3771968685367046	5.13	3.96	2.12	0.287
Mario Soto	83	0	R	160	1	6.67	3.88	3.88	0.3052462084973034	9.51	2.59	1.91	0.242
Bobby Shantz	79	0	L	158.7	1	6.61	3.8	3.35	0.2851401202793516	8.11	2.1	0.74	0.283
Mark Huismann	50	0	R	158	0	1.26	5.53	4.96	0.3606031867589521	4.78	2.39	1.2	0.329
Rich Gossage	48	0	R	154.7	0	1.18	4.25	4.07	0.3315190747255242	7.68	3.55	1.45	0.282
Jim O&#39;Toole	87	5	L	151	1	6.57	2.32	2.21	0.2520952056159514	8.7	1.97	0.54	0.272
Dick Rudolph	74	0	R	150	1	6.82	4.32	4.08	0.3260789409236539	5.7	1.68	1.14	0.296
Jesse Barnes	88	0	R	146.7	1	7.33	4.36	4.05	0.3104524619598484	4.36	1.78	1.29	0.265
Larry Christenson	79	5	R	146.3	1	6.1	3.88	3.57	0.2862328723861582	7.14	1.48	1.05	0.273
River Ryan	84	5	R	145	1	5.18	5.28	4.9	0.3356516959560983	8.26	3.6	0.99	0.322
A.J. Burnett	86	0	R	144	1	6	4.19	3.94	0.2873381695584166	9.56	4.62	0.56	0.274
Silver King	78	0	R	143.7	1	5.75	5.39	4.89	0.3457290137649773	6.76	4.2	0.69	0.334
Ray Brown	85	5	R	143.7	1	6.53	3.82	3.51	0.2862583599599263	6.7	1.69	0.63	0.296
Chris Short	65	0	L	142.3	1	5.93	4.17	4.11	0.3190158028823001	8.66	3.16	1.33	0.293
Samuel Deduno	58	0	R	141.7	0.537	3.46	4.83	4.51	0.3266656132761045	8.51	3.81	0.64	0.342
Joe Strong	77	5	R	140	1	5.83	3.09	3.02	0.2772507081728235	7.91	3.6	0.58	0.264
Randy Johnson	77	0	L	139.7	1	5.37	5.41	5.03	0.3351743378424473	9.47	6.25	1.16	0.306
Jonah Tong	77	5	R	139.7	1	6.07	3.29	3.22	0.3035056618077876	7.8	2.9	1.03	0.28
Hal Newhouser	76	5	L	139	1	6.04	3.63	3.43	0.2819127592322559	8.94	2.33	0.78	0.296
Tommy Bond	77	0	R	136.3	1	6.2	5.08	4.23	0.3177196198832282	7.46	1.85	1.72	0.28
Bob Miller	69	0	L	132.3	0.022	1.45	3.74	3.67	0.3054239723587223	5.37	3.2	0.68	0.299
Sparky Lyle	51	0	L	132.3	0	1.26	5.92	5.78	0.3699465456764443	5.44	3.61	2.38	0.265
Ace Adams	46	0	R	132	0	1.47	4.64	4.36	0.3259499818332351	6	3.61	1.16	0.28
Mark Langston	48	0	L	131	0.175	2.3	4.6	4.47	0.3099242471677683	9.14	5.15	0.89	0.29
Edwin Jackson	58	0	R	130	1	6.5	4.08	3.81	0.2986923943936893	7.75	2.63	1.11	0.275
Frank Viola	69	0	L	129.7	1	5.9	3.96	3.47	0.2976450328219281	5.07	2.71	0.83	0.262
Mark Fidrych	84	5	R	128	1	6.74	4.29	3.87	0.3004092278341501	5.98	1.05	1.05	0.293
Kyle Hendricks	82	0	R	127.7	1	6.08	4.65	4.3	0.3187173724795471	6.84	2.4	1.13	0.291
Didier Fuentes	79	0	R	127.7	1	6.08	4.3	3.88	0.2845198479905809	8.67	2.4	0.63	0.304
Tanner McDougal	66	5	R	127	1	5.29	3.54	3.12	0.2832203704919191	9.07	3.83	0.28	0.296
Vida Blue	47	0	L	125.3	0	1.59	3.81	3.59	0.3124669636735405	7.83	3.95	1.44	0.254
Ed Walsh	87	5	R	124	1	6.2	3.85	3.63	0.3192498174612979	8.64	2.83	0.87	0.323
Jim Brewer	78	0	L	120.7	0	1.37	3.43	3.21	0.2942787684121609	10.22	2.61	1.27	0.293
Jim Bouton	64	0	R	120.7	1	6.04	5.07	4.92	0.3350496334756201	6.49	3.58	1.34	0.279
Don Larsen	49	0	R	118.7	0	1.47	5.46	5.16	0.3367196479445047	6.9	4.02	1.06	0.303
Justin Nicolino	55	5	L	118.3	1	5.63	5.48	4.64	0.3399058356229724	3.2	1.75	1.22	0.296
David Wells	77	0	L	118.3	1	6.57	4.03	3.8	0.305198236181188	4.87	1.9	0.53	0.298
Roy Welmaker	68	0	L	117.7	1	5.88	3.75	2.91	0.2878874948567794	7.8	3.14	0.84	0.271
A.J. Burnett	86	5	R	117.7	1	6.92	2.29	2.22	0.256903097955004	8.64	3.21	0.54	0.253
Pat Mahomes	43	0	R	117	0.154	2.25	8.62	7.46	0.426290485210183	4.38	5	2.92	0.29
Jim Corsi	41	0	R	116.3	0	1.29	5.8	5.26	0.3588119568928393	5.34	3.33	1.78	0.289
Kevin Millwood	52	5	R	116.3	1	5.54	4.18	3.87	0.3346019014341385	6.27	3.71	0.77	0.317
Don Schwall	52	5	R	115	0	1.4	4.7	4.23	0.3228242128494743	5.48	5.24	0.47	0.287
Hilton Smith	88	0	R	114.3	1	6.35	4.33	4.25	0.3197533271204741	3.94	1.42	1.1	0.283
Lou Kretlow	48	0	R	114.3	0.24	2.29	6.85	6.69	0.3699936070472983	7.56	4.65	2.05	0.287
River Ryan	84	0	R	111	1	4.83	3.81	3.81	0.3118564699354454	7.05	2.43	0.65	0.316
Hal Woodeshick	66	0	L	110.7	0.286	3.16	4.8	4.55	0.3678882194195153	5.53	2.76	1.14	0.343
Patricio Scantlebury	56	0	L	110.7	0.382	3.26	4.07	3.58	0.3256468641212749	7.24	4.72	0.57	0.307
Ken Holtzman	76	0	L	110.3	1	6.89	4	3.43	0.33061065737256	5.71	2.53	1.22	0.289
Bartolo Colon	59	0	R	108.3	0.864	4.92	5.07	4.65	0.3308607106931737	9.06	5.57	0.42	0.342
Kyle Gibson	44	0	R	108	0.275	2.7	3.5	3.25	0.3075819677301895	4.5	2.75	1.08	0.256
Larry Corcoran	68	0	R	106.7	1	5.62	5.65	5.57	0.3496402803871082	8.18	4.72	1.43	0.305
Toad Ramsey	67	5	L	104.7	1	6.16	3.78	3.52	0.2994779243435133	10.57	3.52	1.2	0.29
Bunny Hearn	55	0	L	103	0	1.2	4.46	3.84	0.3266756502945188	5.16	3.58	1.05	0.29
Sam Thompson	73	0	R	102.7	1	5.71	4.47	3.86	0.3025242927175305	5.26	1.75	0.96	0.273
Madison Bumgarner	88	0	L	101.3	1	6.75	3.29	2.75	0.275002144896565	7.64	1.78	1.51	0.238
Yu Darvish	83	0	R	101	1	6.31	4.1	4.01	0.2937717911488992	8.02	2.5	1.07	0.279
Joe Nuxhall	55	0	L	100.3	0.643	3.58	6.19	6.01	0.3489664937055586	7.09	3.95	0.99	0.326
Andrew Miller	40	5	L	97.7	0	1.4	3.96	3.78	0.3265778889462554	6.82	4.24	1.01	0.278
Gene Bearden	40	5	L	97	0	1.9	4.73	4.18	0.331642011376705	6.22	3.53	1.02	0.312
Tim Mayza	44	5	L	97	0	1.04	3.53	3.34	0.3000277228605444	10.48	1.95	1.58	0.298
Eppa Rixey	78	0	L	96.3	1	6.02	4.3	3.93	0.3246193595731992	4.95	2.99	0.93	0.299
Preacher Roe	85	5	L	96.3	1	6.88	3.08	2.71	0.2805028907771946	8.69	1.12	1.03	0.303
Bill Holland	87	5	R	95.3	1	6.81	3.31	3.21	0.2878065789079009	7.08	2.08	0.85	0.282
Gage Jump	73	5	L	95.3	1	5.29	3.97	3.68	0.2981238134461267	9.07	2.36	1.13	0.285
Roosevelt Davis	73	0	R	94.3	1	6.29	4.29	3.91	0.3451305976066412	6.2	1.05	1.72	0.31
Floyd Bannister	57	5	L	93.7	1	5.86	5.86	5.67	0.3596419908375202	5.57	1.63	1.92	0.298
Jamie Moyer	40	0	L	93.7	0	1.25	9.32	8.84	0.3988794867619953	6.82	4.13	1.92	0.358
Tin Can Kincannon	45	5	R	92.7	1	6.62	2.33	2.14	0.2624416911994334	8.16	1.65	0.58	0.286
Ken Brett	55	0	L	92.3	0	1.26	4.19	3.8	0.3023263645886487	3.02	2.44	0.49	0.278
Curry Foley	72	0	L	90.7	1	5.67	5.16	4.27	0.3300815042974916	6.75	2.08	1.19	0.301
Vinegar Bend Mizell	57	0	L	90.7	0.184	2.39	5.16	4.86	0.3343766149561801	6.35	3.47	1.29	0.294
Wayne Granger	49	0	R	90.3	0	1.53	5.78	5.18	0.343150286152768	4.98	2.99	1.59	0.273
Elmer Dessens	65	0	R	89.3	1	5.58	5.34	5.24	0.3258846943025265	5.74	2.22	1.11	0.299
Ted Blankenship	83	0	R	89.3	1	5.95	5.24	4.23	0.3333571197443544	9.88	2.62	1.51	0.341
Ed Walsh	87	0	R	88.3	1	5.89	5.81	5.71	0.3586610423771101	9.17	2.96	1.33	0.361
Joe Smith	48	0	R	88	0	1.09	6.14	5.93	0.3543619873144594	5.73	4.4	1.74	0.274
Pete Vuckovich	81	5	R	87.7	0.941	5.16	5.03	4.62	0.3425356739611299	8.31	2.98	0.62	0.385
Phil Cockrell	70	0	R	87.7	1	5.48	5.44	4.82	0.3257030274548799	5.54	2.67	1.13	0.292
Wally Bunker	82	0	R	87.3	1	6.72	3.2	2.47	0.2847097795678849	4.12	2.58	0.52	0.268
Pretzels Getzien	64	0	R	87	0.435	3.78	4.03	3.93	0.2889529008824646	8.79	1.76	0.93	0.307
Kerry Wood	55	0	R	86.7	1	5.42	4.67	4.46	0.3413813274632905	7.79	4.98	1.14	0.291
Al Orth	80	0	R	86.7	1	6.67	4.46	3.32	0.2860133712333904	4.98	2.08	1.04	0.245
George Zettlein	87	5	R	85	1	6.54	5.61	4.66	0.3346129574711473	8.26	1.38	2.12	0.296
Joaquin Andujar	47	0	R	84.7	0.474	4.46	4.46	4.36	0.3399143990220814	4.25	4.04	1.81	0.242
Dave Stieb	89	5	R	84.7	1	6.05	5.31	4.25	0.3044898576261636	7.76	2.55	0.43	0.32
Rolando Arrojo	47	0	R	84.7	0.154	2.17	5.31	5.21	0.378356007424775	6.8	3.61	1.81	0.326
Harry Coveleski	59	5	L	84	1	6.46	4.18	4.07	0.3143397732537832	7.82	3	1.29	0.288
Rudy May	74	0	L	83.7	0.128	1.78	5.7	5.16	0.3380450343890435	9.25	3.01	1.08	0.343
Carlos Rodon	82	0	L	83.3	1	5.95	4.11	3.89	0.3164001681016291	7.56	3.03	1.08	0.293
Lew Burdette	60	0	R	82.7	0.321	2.95	4.68	3.92	0.3259905622059471	4.03	1.52	1.09	0.29
Joe Boehling	42	0	L	82.7	0.042	1.72	5.77	5.01	0.3539607528670242	5.44	3.7	1.41	0.287
Salomon Torres	56	0	R	82	0	1.46	4.39	4.17	0.3255226658384591	4.17	3.4	0.88	0.279
JR Ritchie	80	5	R	81.3	1	5.08	3.54	3.54	0.2780751174427002	8.97	2.77	0.89	0.274
Austin Gomber	76	0	L	81.3	1	6.77	3.32	2.99	0.2785495653346342	7.86	1.33	1.11	0.254
Alex Reyes	53	0	R	81.3	0	1.03	3.32	2.99	0.3294644207134129	9.63	4.87	0.77	0.342
Kyle Hendricks	82	5	R	81	1	6.23	3.33	3.22	0.299593616932225	7.89	2.33	0.67	0.315
Joe Haynes	45	0	R	81	1	5.79	7.22	5.44	0.3527706923702712	4.22	2.56	1.44	0.292
Teddy Higuera	89	5	L	80.3	1	6.69	3.47	3.14	0.2622329907320462	7.4	2.24	1.12	0.218
Harry Salmon	78	0	R	80	1	5.71	6.08	5.62	0.3472891593020049	7.31	1.8	1.57	0.325
Ben McDonald	68	3	R	79.7	1	5.69	6.32	5.87	0.3502769436036204	7.23	4.18	1.47	0.311
Trevor Rosenthal	53	0	R	79.7	0	1.25	3.84	3.39	0.3154523042609862	9.03	5.19	0.56	0.312
Glen Perkins	56	0	L	78.7	0	1.12	5.72	5.26	0.3561925490163485	8.81	2.63	1.94	0.333
Robin Roberts	74	0	R	78.3	0.769	6.02	2.87	2.76	0.2655693280133402	7.82	1.49	1.03	0.249
Kid Nichols	79	0	R	78	1	5.57	4.96	4.96	0.3343224001983192	7.85	3.69	0.92	0.326
Bob Miller	69	0	R	77.7	0	1.23	4.4	4.29	0.3435069356261396	6.49	4.52	0.46	0.354
Jim Deshaies	67	5	L	77.7	1	5.98	4.4	4.29	0.3193512403176929	6.49	2.2	0.81	0.31
Jesse Duryea	64	5	R	77.3	1	6.44	4.77	4.54	0.3112738181952682	5.82	2.1	0.93	0.29
Whitey Ford	67	5	L	76.3	0	1.53	5.07	4.84	0.3259253190394503	6.25	2.36	1.53	0.281
Eddie Smith	67	5	L	76.3	1	5.87	5.31	5.19	0.3398987946651767	8.61	2.95	1.06	0.352
Shawn Armstrong	88	5	R	73.3	0.093	1.36	5.89	5.65	0.3366018454730451	6.02	3.68	0.49	0.333
Rube Foster	67	0	R	73	1	6.08	4.93	4.68	0.346622083394268	5.79	2.47	1.36	0.303
Jung-keun Bong	46	5	L	72.3	0	1.9	3.98	3.86	0.3321445041497688	2.37	3.49	0.87	0.274
Tony Watson	87	0	L	71.7	0.085	1.22	5.02	5.02	0.3392154355689267	6.78	3.14	1	0.317
Phenomenal Smith	50	5	L	71.3	1	5.94	4.42	3.91	0.3321948823087134	8.33	3.91	1.39	0.287
William Bell	78	0	R	71	1	5.92	6.97	6.21	0.3481491270031837	6.72	2.66	1.01	0.339
Fred Frankhouse	41	5	R	70.3	0	1.35	4.99	4.61	0.3473116165753258	6.4	3.58	1.41	0.307
Trevor Cahill	71	0	R	70.3	1	5.86	3.58	3.33	0.2973462798778848	6.02	2.43	0.77	0.283
Jack Meyer	69	0	R	70	0	1.56	2.96	2.31	0.2591991257420864	10.41	2.7	0.77	0.271
Jon Garland	68	5	R	69.7	1	5.36	6.46	5.81	0.3668021111464683	4.26	2.71	0.77	0.346
Joe Boehling	42	5	L	69.3	0	1.57	4.29	3.77	0.3127108671055004	6.49	2.99	1.04	0.28
Daniel Castano	47	0	L	69.3	0	1.03	5.84	5.06	0.3812140824795007	5.84	3.64	1.69	0.328
Urbano Lugo	46	0	R	69.3	1	5.33	7.66	7.27	0.3939009362751547	5.84	3.12	1.69	0.361
Ted Lyons	55	0	R	69	0.6	4.6	4.57	3.91	0.3470699557556856	4.83	2.22	1.83	0.27
Bryce Florie	52	0	R	68.7	0	1.4	4.85	4.72	0.3263724348411799	4.06	2.49	1.18	0.293
Jon Coutlangus	49	5	L	67.7	0	1.19	4.79	4.52	0.3104915943888414	8.64	5.05	0.66	0.305
John Candelaria	60	0	L	67.3	0.857	4.81	4.95	4.81	0.3468077225602357	4.41	2.41	1.74	0.257
Jim O&#39;Toole	87	0	L	65.7	1	5.48	6.58	6.03	0.3407583295917193	8.63	3.7	0.27	0.375
Neck Stanley	78	5	L	65.3	1	6.53	3.31	2.89	0.2886398578129155	7.58	2.07	0.83	0.27
Curt Schilling	65	0	R	65.3	0.018	1.15	6.2	6.2	0.3523465926429243	6.2	5.51	0.55	0.328
Dizzy Trout	55	5	R	64.7	1	4.98	7.79	7.65	0.40784036746738	6.68	4.59	2.92	0.288
Roy Mahaffey	55	0	R	63.7	1	5.31	6.5	6.08	0.3891825528388387	8.62	4.38	1.7	0.358
Billy Wagner	58	0	L	63.7	0.016	1.03	1.98	1.98	0.2614040431245442	9.32	4.1	0.99	0.214
Ed Halicki	81	5	R	63	1	7	2.86	2.57	0.2637400450953351	4.71	1.29	0.57	0.246
Ad Lankford	80	0	R	63	1	6.3	4.71	3.57	0.3028781767777384	9	2.71	0.57	0.341
Earl Francis	53	0	R	63	0.625	3.94	5.14	4.71	0.3488657426078698	5.43	5.29	0.86	0.3
Aaron Crow	51	0	R	63	0	1.12	5	5	0.3522652123716676	9.29	5.14	0.71	0.371
