# CAP key=diamondquick__20260313 role=hit label=Diamond Quick type=Quick env=current variants=all_cards obsval=55-99 minIP=null minPA=30 dates=2026-07-05..2026-07-19 recordsTotal=177 rows=177
Name	POS	VAL	VLvl	Hand	PA	AVG	OBP	SLG	wOBA	BBpct	SOpct	HR600	BABIP	XBHpct	3B/XBH	wSB600	UBR600	WAR600
Felipe Alou	1B	92	5	R	407	0.3228346456692913	0.3562653562653563	0.5616797900262467	0.3890901620727085	4.2	12.6	28	0.327	39	10.42	-0.74	-1.77	5.307
Munetaka Murakami	1B	99	0	L	396	0.2186588921282799	0.3113924050632911	0.3702623906705539	0.3012315788246433	11.6	31.5	22.7	0.268	29.3	0	0	-2.12	1.515
Aaron Robinson	C	98	0	L	394	0.226158038147139	0.2715736040609137	0.3405994550408719	0.267047089256543	5.8	26.7	10.7	0.287	28.9	16.67	0	-3.05	-0.457
Jim Brown	C	96	0	S	383	0.2536023054755043	0.3076923076923077	0.3746397694524496	0.2979100968628461	6.8	20.5	9.4	0.301	30.7	11.11	-0.31	-1.1	3.133
Nap Lajoie	2B	99	5	R	377	0.2435530085959886	0.2864721485411141	0.3667621776504298	0.2830795361512601	5.8	12	9.5	0.258	35.3	3.33	-1.27	-3.18	1.273
Larry Doby	2B	98	5	L	360	0.2360248447204969	0.3083333333333333	0.360248447204969	0.2935512112451869	8.3	24.2	8.3	0.293	30.3	30.43	-1.67	-1.5	1.5
Alejandro Oms	CF	99	0	L	353	0.2249240121580547	0.264957264957265	0.3100303951367781	0.2514581724621497	4.8	21	3.4	0.276	24.3	33.33	-0.85	0.68	-2.38
Chuck Knoblauch	2B	95	0	R	353	0.1850649350649351	0.2784090909090909	0.2824675324675325	0.254343806658744	10.2	19.5	10.2	0.208	26.3	20	1.53	3.4	0.68
Tom Young	C	91	5	L	316	0.2457912457912458	0.2738853503184713	0.3703703703703703	0.27635855381444	3.2	18.2	11.4	0.278	31.5	8.7	-0.19	3.61	1.709
Roy Sievers	1B	94	5	R	314	0.2685512367491166	0.3248407643312102	0.431095406360424	0.324383644626744	8	22.3	17.2	0.31	35.5	3.7	0	-4.97	0.764
Alex Rodriguez	SS	98	0	R	303	0.2427536231884058	0.3003300330033004	0.4818840579710145	0.3336666889902937	7.9	19.9	33.7	0.242	47.8	0	-1.58	1.19	2.772
Rocky Colavito	LF	96	5	R	302	0.2105263157894737	0.2980132450331126	0.3984962406015037	0.3035350079124149	9.9	19.2	25.8	0.211	42.9	0	0	-3.97	-0.397
Chick Hafey	LF	89	0	R	298	0.2659574468085106	0.3053691275167785	0.4113475177304964	0.3103543717495427	5	19.9	14.1	0.311	33.3	8	-1.21	4.03	1.611
Larry Doby	2B	98	0	L	293	0.2173913043478261	0.2627986348122867	0.3514492753623188	0.2666591357659328	5.1	23.6	8.2	0.271	35	38.1	0	-5.12	-0.41
Norm Siebern	1B	99	0	L	287	0.2170542635658915	0.2961672473867596	0.3255813953488372	0.2781474591272118	9.1	27.1	14.6	0.271	23.2	7.69	0	0.42	-0.209
Tony Fernandez	SS	96	0	S	286	0.2150943396226415	0.2701754385964912	0.290566037735849	0.2492342772539002	6.3	14	2.1	0.247	24.6	28.57	1.47	1.68	1.259
Ryan Waldschmidt	CF	94	0	R	259	0.1964285714285714	0.28515625	0.2901785714285715	0.2594197493965263	10.8	35.3	9.3	0.278	27.3	8.33	0.93	0	-1.158
Sal Stewart	3B	97	5	R	247	0.2266666666666667	0.2793522267206478	0.3911111111111111	0.2898086486944327	6.1	23.6	21.9	0.251	37.3	0	0	-5.59	-0.243
Nelson Cruz	RF	93	0	R	246	0.206140350877193	0.2560975609756098	0.3157894736842105	0.2517469102622987	6.1	28.5	17.1	0.253	21.3	10	0	1.71	-1.463
Wilson Redus	LF	99	0	R	246	0.2060085836909871	0.2357723577235772	0.3390557939914163	0.246079655561822	3.3	19.7	7.3	0.241	35.4	47.06	-1.22	-3.66	-2.683
Gary Sheffield	3B	99	5	R	245	0.2489082969432314	0.2938775510204082	0.4235807860262009	0.3088560541809444	5.3	14.4	17.1	0.263	40.4	13.04	0	3.43	3.673
Felipe Alou	1B	92	0	R	242	0.3114035087719298	0.3264462809917356	0.4868421052631579	0.3438705170856066	2.9	17.5	17.4	0.342	35.2	4	-1.49	0.25	2.975
Hank Aaron	1B	98	5	R	237	0.2735849056603774	0.3248945147679325	0.4481132075471698	0.3304443370166005	8	22.2	25.3	0.298	27.6	6.25	0	1.52	3.038
Aramis Ramirez	3B	98	5	R	230	0.1981132075471698	0.2456140350877193	0.3254716981132075	0.2495820589285506	5.2	20.8	13	0.224	40.5	0	0.78	-0.52	0.522
Eddie Collins	2B	98	0	L	227	0.2285714285714286	0.2624434389140272	0.3238095238095238	0.25536817811778	3.5	12.4	5.3	0.251	25	33.33	-0.26	-2.38	-1.057
Tony Conigliaro	RF	95	0	R	222	0.2388059701492537	0.3018018018018018	0.3582089552238806	0.2897921372951373	8.1	23.9	13.5	0.287	27.1	7.69	0	1.08	0.27
Lennie Pearson	LF	93	5	R	213	0.2041884816753927	0.2723004694835681	0.3455497382198953	0.2702788381847412	8.9	29.8	14.1	0.258	41	6.25	1.41	-0.28	-0.282
Newt Joseph	3B	94	5	R	201	0.2596685082872928	0.3061224489795918	0.4033149171270718	0.3063472237681293	5.5	26	11.9	0.326	31.9	20	2.09	-1.79	3.881
Keith Hernandez	1B	94	0	L	201	0.2176470588235294	0.318407960199005	0.3352941176470588	0.2919462003085864	12.4	24.7	14.9	0.252	27	0	0.9	-2.99	0
Elston Howard	C	95	5	R	198	0.2634408602150538	0.303030303030303	0.3602150537634409	0.2905905390764524	4	24.2	12.1	0.326	20.4	0	0	-7.27	0.606
Bryce Eldridge	1B	97	5	L	195	0.2386363636363636	0.3092783505154639	0.4431818181818182	0.3244388260391426	8.2	21.6	27.7	0.256	42.9	0	0	-1.54	2.462
Al Kaline	RF	99	5	R	193	0.2912087912087912	0.3212435233160622	0.478021978021978	0.3403967336111414	4.1	16.5	15.5	0.322	41.5	9.09	0.93	4.04	4.041
JJ Wetherholt	2B	96	5	L	186	0.3103448275862069	0.3548387096774194	0.5172413793103449	0.3726107850667407	5.9	13.2	12.9	0.34	48.1	7.69	1.61	2.9	5.484
Tyler O&#39;Neill	LF	98	5	R	182	0.1954022988505747	0.2252747252747253	0.3160919540229885	0.2349659590026916	3.3	28.2	16.5	0.24	26.5	22.22	0	2.64	-2.637
Aaron Robinson	C	98	5	L	179	0.2682926829268293	0.3184357541899441	0.4207317073170732	0.3172646202083487	7.3	23.2	16.8	0.317	34.1	0	0.67	-3.69	2.346
Jeff Bagwell	1B	99	5	R	178	0.2763157894736842	0.3426966292134832	0.4144736842105263	0.3253756854126572	10.1	20.4	13.5	0.306	31	0	0	-4.72	1.685
Elston Howard	C	95	0	R	178	0.2130177514792899	0.2359550561797753	0.3017751479289941	0.2332936088354573	2.8	25.4	13.5	0.256	16.7	16.67	0	-5.39	-1.011
Piper Davis	2B	97	0	R	177	0.2121212121212121	0.2598870056497175	0.3151515151515151	0.2525273706622526	5.1	26.1	10.2	0.267	22.9	37.5	-1.69	4.41	-0.678
Willie Wells	SS	91	0	R	170	0.2628205128205128	0.3076923076923077	0.4294871794871795	0.3176124422497512	5.3	21.2	21.2	0.294	34.1	0	1.76	3.53	4.588
Freddie Freeman	1B	99	0	L	159	0.2	0.2893081761006289	0.3071428571428572	0.2633214310860786	8.8	23.6	11.3	0.238	28.6	12.5	-1.89	0.38	-1.887
Garrett Atkins	3B	94	0	R	158	0.2464788732394366	0.3164556962025317	0.4014084507042254	0.3134298691286567	8.9	14.1	19	0.254	34.3	0	0.76	-2.66	1.899
Joe Adcock	1B	95	5	R	158	0.2214765100671141	0.2594936708860759	0.3959731543624161	0.2827355852857196	4.4	26.8	26.6	0.252	36.4	0	0	-3.8	1.139
Colt Emerson	SS	98	5	L	158	0.25	0.3291139240506329	0.3142857142857143	0.2861839753727936	9.5	25	0	0.33	22.9	12.5	0	-3.8	0.759
Munetaka Murakami	1B	99	5	L	156	0.25	0.3225806451612903	0.4071428571428571	0.3192505570860102	9	37.9	19.2	0.366	31.4	9.09	0	-11.54	1.154
Wilson Redus	LF	99	5	R	155	0.2885906040268457	0.3096774193548387	0.4429530201342282	0.3220122847397385	3.2	16.1	15.5	0.32	27.9	25	0	-3.48	0.387
Jerry Lynch	LF	94	0	L	155	0.2836879432624114	0.3290322580645161	0.4184397163120567	0.32265035684544	5.8	22.7	15.5	0.333	27.5	0	0	1.55	1.548
Aramis Ramirez	3B	98	0	R	153	0.2567567567567567	0.2745098039215687	0.3918918918918919	0.28647243332994	2.6	23.6	15.7	0.309	31.6	0	0	0.78	1.961
Jason Kendall	C	91	5	R	150	0.2340425531914894	0.28	0.2765957446808511	0.248434167574099	6	16.3	0	0.28	18.2	0	0.4	2.8	1.2
Carson Williams	SS	87	5	R	144	0.2615384615384616	0.3146853146853147	0.4384615384615385	0.3243154560195646	6.9	33.1	25	0.337	32.4	0	-0.83	2.92	4.583
Danny Tartabull	RF	87	5	R	144	0.2076923076923077	0.2777777777777778	0.3923076923076923	0.2913278699361586	8.3	36.2	25	0.269	40.7	9.09	0	-1.67	0
Chase DeLauter	RF	99	5	L	140	0.288	0.3357142857142857	0.448	0.3347128823305582	7.1	20	17.1	0.32	33.3	0	0	-6.43	1.286
Sam Jethroe	CF	94	0	S	131	0.2166666666666667	0.2824427480916031	0.35	0.2792843151432972	7.6	29.2	18.3	0.272	30.8	0	-3.66	1.37	-0.458
Ethan Holliday	SS	95	5	L	119	0.3018867924528302	0.3697478991596639	0.4433962264150944	0.3507892072273086	9.2	21.7	15.1	0.358	28.1	0	-2.52	1.01	4.538
Yu Chang	SS	89	0	R	117	0.2450980392156863	0.3217391304347826	0.4215686274509804	0.3235963077562166	9.4	28.4	25.6	0.29	32	0	0	1.03	3.59
Mike Trout	CF	98	0	R	116	0.1538461538461539	0.2260869565217391	0.2692307692307692	0.2223651520411364	7.8	31.7	15.5	0.188	37.5	0	0	-3.62	-4.655
Charlie Hollocher	SS	96	0	L	116	0.2818181818181818	0.3043478260869565	0.3818181818181818	0.2960514697729166	2.6	14.5	5.2	0.319	22.6	28.57	0	6.21	0.517
Nellie Fox	2B	96	5	L	112	0.2178217821782178	0.2429906542056075	0.2475247524752475	0.2159445161265754	3.6	4	0	0.222	13.6	0	0	0	-1.071
Tom Young	C	91	0	L	112	0.297029702970297	0.3394495412844037	0.4158415841584158	0.3279862181774687	3.6	20.8	10.7	0.354	23.3	14.29	2.14	-8.57	2.679
Masataka Yoshida	LF	94	0	L	111	0.2038834951456311	0.2612612612612613	0.2621359223300971	0.2355860155342274	5.4	22.3	0	0.262	28.6	0	0	-1.62	-2.703
Kevin Youkilis	1B	94	0	R	105	0.2365591397849462	0.3047619047619048	0.4301075268817204	0.3155982032668243	9.5	25.8	22.9	0.269	45.5	0	1.14	-1.14	3.429
Buster Posey	C	96	5	R	102	0.2872340425531915	0.3137254901960784	0.4361702127659575	0.3189791165113174	4.9	13.8	17.6	0.296	29.6	0	0	-1.76	4.706
Bryce Harper	1B	99	0	L	101	0.2087912087912088	0.2871287128712871	0.3516483516483517	0.2826352296814523	9.9	24.2	17.8	0.242	36.8	0	-2.97	5.94	-0.594
Jim Brown	C	96	5	S	97	0.264367816091954	0.3298969072164948	0.3333333333333333	0.2899648328906665	9.3	24.1	0	0.343	26.1	0	1.86	3.09	3.711
Oscar Gamble	DH	95	0	L	95	0.2441860465116279	0.3052631578947368	0.2558139534883721	0.2545518673806612	8.4	26.7	0	0.328	4.8	0	0	-6.32	-3.158
Randy Arozarena	LF	91	0	R	94	0.2560975609756098	0.351063829787234	0.4024390243902439	0.332015611124661	12.8	26.8	12.8	0.328	38.1	0	0	3.83	2.553
Roy Sievers	1B	94	0	R	93	0.2278481012658228	0.3440860215053764	0.379746835443038	0.3190269442041999	12.9	17.7	19.4	0.242	27.8	20	0	0.65	1.935
Mickey Tettleton	C	92	5	S	92	0.2962962962962963	0.3695652173913043	0.5802469135802469	0.3978194210254848	8.7	32.1	32.6	0.373	50	8.33	0	0	7.174
Jayson Werth	RF	96	0	R	89	0.2948717948717949	0.3636363636363636	0.358974358974359	0.3204146451599676	10.1	34.6	6.7	0.431	13	0	4.72	1.35	1.348
Carson Williams	SS	87	0	R	88	0.08974358974358974	0.1839080459770115	0.1538461538461539	0.1631006753964439	9.1	48.7	6.8	0.154	28.6	50	0	3.41	-3.409
Byron Buxton	CF	94	0	R	87	0.2380952380952381	0.2441860465116279	0.3571428571428572	0.2571151532796984	1.1	31	13.8	0.316	30	0	-3.45	4.83	-2.069
Johnny Evers	2B	93	0	L	87	0.2405063291139241	0.2988505747126437	0.2405063291139241	0.245669975962264	8	22.8	0	0.306	0		0	-5.52	0.69
Joe Adcock	1B	95	0	R	87	0.1975308641975309	0.2183908045977012	0.2469135802469136	0.1962816930698352	3.4	33.3	0	0.281	25	0	0	6.9	-3.448
Eli Willits	SS	94	0	S	86	0.2266666666666667	0.3255813953488372	0.28	0.2778063070640137	11.6	26.7	0	0.309	23.5	0	-4.88	-3.49	0
Yandy Diaz	1B	99	0	R	81	0.273972602739726	0.345679012345679	0.3561643835616438	0.3120245041146817	9.9	26	7.4	0.358	20	0	0	-5.19	0.741
Elly De La Cruz	SS	92	0	S	80	0.2465753424657534	0.275	0.5205479452054794	0.330683363191615	5	26	45	0.235	44.4	0	0	3	3
Bobby Byrne	3B	69	0	R	80	0.2465753424657534	0.3037974683544304	0.3287671232876712	0.2792474732650802	6.2	17.8	0	0.3	22.2	50	1.5	-11.25	-1.5
Riley Greene	LF	99	0	L	79	0.1971830985915493	0.2784810126582278	0.3802816901408451	0.2899964835390302	6.3	23.9	22.8	0.216	50	0	0	0.76	0.759
Joe Morgan	2B	97	5	L	78	0.217948717948718	0.217948717948718	0.2948717948717949	0.2195166954653185	0	23.1	0	0.283	29.4	20	0	0	-2.308
Brent Rooker	RF	86	0	R	77	0.3333333333333333	0.3766233766233766	0.4583333333333333	0.3624173216229652	6.5	20.8	15.6	0.4	16.7	25	0	0.78	3.117
Charlie Hollocher	SS	96	5	L	77	0.3181818181818182	0.3698630136986301	0.3333333333333333	0.3126836110857311	7.8	13.6	0	0.362	4.8	0	-2.34	0	2.338
Troy Tulowitzki	SS	94	5	R	75	0.208955223880597	0.2933333333333333	0.417910447761194	0.3105268396906817	9.3	25.4	32	0.217	42.9	0	0	0.8	6.4
Yu Chang	SS	89	5	R	73	0.2295081967213115	0.3561643835616438	0.3278688524590164	0.3118989679337865	15.1	26.2	8.2	0.295	28.6	0	2.47	1.64	3.288
Trea Turner	SS	98	5	R	73	0.2794117647058824	0.3287671232876712	0.4411764705882353	0.3332110878798119	5.5	25	16.4	0.347	31.6	16.67	1.64	7.4	4.11
Andres Torres	CF	92	5	S	73	0.2647058823529412	0.3055555555555556	0.3823529411764706	0.2937493521538588	5.5	35.3	8.2	0.395	27.8	20	0	8.22	3.288
Robby Thompson	2B	97	0	R	71	0.2575757575757576	0.2857142857142857	0.3787878787878788	0.287334736012866	2.8	27.3	16.9	0.319	23.5	0	0	-12.68	0.845
Ted Kluszewski	1B	98	0	L	70	0.2686567164179104	0.2857142857142857	0.2835820895522388	0.2498254891521699	2.9	23.9	0	0.346	5.6	0	0	-5.14	-1.714
Jackie Robinson	SS	93	0	R	70	0.1363636363636364	0.1857142857142857	0.2272727272727273	0.1856872385591237	5.7	25.8	17.1	0.149	22.2	0	-1.71	11.14	-3.429
Marvin Williams	2B	96	0	R	70	0.3015873015873016	0.3571428571428572	0.4761904761904762	0.3552917123562283	8.6	20.6	8.6	0.36	36.8	28.57	0	2.57	5.143
Jerry Denny	3B	92	0	R	68	0.3015873015873016	0.3283582089552239	0.492063492063492	0.3484882890042346	2.9	14.3	17.6	0.321	36.8	14.29	0	-0.88	2.647
Andres Torres	CF	92	0	S	67	0.2380952380952381	0.2835820895522388	0.3015873015873016	0.2591302308603643	6	19	0	0.294	26.7	0	1.79	4.48	-1.791
Xander Bogaerts	SS	95	0	R	65	0.2380952380952381	0.2615384615384616	0.3968253968253968	0.2827224994258579	3.1	17.5	18.5	0.26	33.3	20	0	0.92	1.846
Jonathan Aranda	1B	97	0	L	61	0.2407407407407407	0.3114754098360656	0.3518518518518519	0.2916769433364546	9.8	29.6	9.8	0.316	30.8	0	0	2.95	0
Ryan Waldschmidt	CF	94	5	R	61	0.2545454545454545	0.3278688524590164	0.3818181818181818	0.3138084538360295	8.2	38.2	19.7	0.375	21.4	0	1.97	0.98	1.967
David Ross	C	88	0	R	60	0.2105263157894737	0.2241379310344828	0.2982456140350877	0.2255637540508972	1.7	24.6	0	0.279	41.7	0	0	-5	1
Brice Turang	2B	97	0	L	59	0.2307692307692308	0.3220338983050847	0.3653846153846154	0.3062801648036999	10.2	25	20.3	0.27	25	0	2.03	1.02	2.034
Fred Clarke	LF	95	0	L	59	0.169811320754717	0.2542372881355932	0.169811320754717	0.2024540123746797	10.2	22.6	0	0.22	0		-5.08	0	-5.085
Mike Napoli	C	97	0	R	59	0.2592592592592592	0.3220338983050847	0.4814814814814815	0.3457440565554977	8.5	35.2	30.5	0.344	42.9	0	0	1.02	3.051
Curtis Granderson	CF	75	0	L	58	0.196078431372549	0.2807017543859649	0.2156862745098039	0.2327037196782604	6.9	33.3	0	0.294	10	0	0	1.03	-2.069
Ron Santo	3B	93	0	R	58	0.169811320754717	0.2413793103448276	0.169811320754717	0.194250428175067	8.6	32.1	0	0.25	0		0	0	-4.138
William Contreras	C	96	0	R	57	0.2592592592592592	0.2807017543859649	0.2777777777777778	0.2453980443436567	3.5	22.2	0	0.326	7.1	0	2.11	1.05	0
Jose Ramirez	3B	97	0	S	57	0.2452830188679245	0.2982456140350877	0.2830188679245283	0.260526633880507	7	20.8	0	0.31	15.4	0	0	6.32	0
Alejandro Kirk	C	88	0	R	57	0.2307692307692308	0.2678571428571428	0.3653846153846154	0.2742407524930252	3.5	25	21.1	0.263	25	0	0	2.11	2.105
Travis Jackson	SS	99	0	R	57	0.26	0.3392857142857143	0.38	0.3188343965019028	10.5	22	21.1	0.297	15.4	0	0	-8.42	3.158
Joey Votto	1B	61	0	L	52	0.22	0.25	0.26	0.2258355092837063	3.8	24	0	0.289	18.2	0	0	-6.92	-4.615
Orlando Cabrera	SS	89	5	R	52	0.163265306122449	0.1923076923076923	0.1836734693877551	0.1680297107306393	3.8	10.2	0	0.178	12.5	0	0	1.15	-3.462
Alfredo Duno	C	95	0	R	52	0.2391304347826087	0.3269230769230769	0.4565217391304348	0.3335719229814312	11.5	32.6	34.6	0.286	36.4	0	0	-9.23	2.308
Johnny Evers	2B	93	5	L	51	0.3	0.3137254901960784	0.34	0.2855937313698817	2	12	0	0.341	13.3	0	3.53	2.35	3.529
Jazz Chisholm Jr.	2B	80	0	L	50	0.2340425531914894	0.28	0.2340425531914894	0.2332009779756234	6	21.3	0	0.297	0		2.4	-2.4	-2.4
Amos Otis	CF	95	0	R	48	0.186046511627907	0.2291666666666667	0.2558139534883721	0.2112371533306887	6.2	25.6	0	0.235	25	50	2.5	-1.25	-5
Frank Snyder	C	84	0	R	47	0.2619047619047619	0.2978723404255319	0.2619047619047619	0.2387345000614989	6.4	33.3	0	0.367	0		0	-21.7	-2.553
Luke Easter	1B	95	0	L	47	0.1818181818181818	0.2340425531914894	0.2272727272727273	0.2076288004236419	6.4	40.9	0	0.308	12.5	100	0	2.55	-3.83
