# CAP key=silverquick__20260313 role=hit label=Silver Quick type=Quick env=current variants=all_cards obsval=49-79 minIP=null minPA=30 dates=2026-07-05..2026-07-19 recordsTotal=360 rows=360
Name	POS	VAL	VLvl	Hand	PA	AVG	OBP	SLG	wOBA	BBpct	SOpct	HR600	BABIP	XBHpct	3B/XBH	wSB600	UBR600	WAR600
Duke Snider	CF	73	5	L	4603	0.248454588682834	0.3041585020683649	0.4457917261055635	0.318594549481938	7	25.5	24.4	0.288	40.1	8.83	-0.07	3.52	2.75
Josh Bell	1B	78	5	S	4236	0.2516573853089366	0.3247520075578649	0.4531954388756298	0.331343925579639	9.5	17	24.5	0.259	41.7	4.55	0	-1.76	1.785
Arky Vaughan	LF	75	5	L	4154	0.2852901484480432	0.3515530941488081	0.4224021592442645	0.3343970828961111	9	11.3	12.1	0.3	30.7	4.62	-0.3	0.03	2.773
Herb Souell	3B	74	0	S	4124	0.2834867075664622	0.3064594463331715	0.4102760736196319	0.3053580291085272	3	13.1	4.9	0.314	31.7	21.94	-0.17	1.28	2.735
Moises Alou	LF	74	0	R	4109	0.2478498827208757	0.2848780487804878	0.4112587959343237	0.2967279732027804	4.7	17.3	16.1	0.271	38.1	12.43	-0.26	2.29	0.307
Vic Power	1B	76	5	R	4077	0.2670425422860072	0.2839960726558665	0.4341363403382881	0.3029859665287075	2.1	7.4	14.1	0.265	38.4	15	0.07	0.19	1.545
Melky Cabrera	LF	78	0	S	4013	0.2782116886614597	0.3210184722915627	0.4209534069485591	0.3165445799113055	5.7	12.6	11.4	0.298	30.2	21.15	0.13	1.15	1.48
Darrell Porter	C	74	0	L	3965	0.2164772727272727	0.2974747474747474	0.3659090909090909	0.290282586351142	9.8	29.3	17.3	0.27	37.4	4.56	-0.45	-0.62	1.801
Owen Caissie	RF	78	5	L	3851	0.23157588115351	0.3077122825240197	0.4118846489950481	0.3095079251785593	9.6	27.1	22.3	0.273	41	2.15	-0.56	-1.32	0.639
Jim Greengrass	LF	74	0	R	3813	0.2482329657902177	0.2906365071015255	0.4308736217133164	0.3074191939434368	5.1	24	23.9	0.282	36.7	6.21	-0.28	1.4	0.913
Jesse Williams	2B	79	0	R	3752	0.2421265530193586	0.2875536480686695	0.3484542039872869	0.2763458621282205	5.8	16.7	7	0.277	28.9	15.7	-0.19	1.41	1.855
Willie Keeler	RF	77	0	L	3747	0.3022209727298285	0.3260347129506008	0.4281698060163059	0.3216180193303319	3.3	6.5	6.6	0.311	24.7	37.59	-0.51	2.39	1.585
Braden Montgomery	RF	74	0	S	3660	0.2527537957725514	0.3036935704514364	0.4334623399821376	0.3144988939238316	6.5	20.7	21.1	0.28	38.3	7.38	0.03	1.02	1.885
Edgardo Alfonzo	2B	79	5	R	3535	0.2817730936143831	0.3342776203966006	0.4612523248605084	0.3393527396918997	7.2	18	17.8	0.312	39.2	3.65	-0.78	1.92	4.905
Ken Griffey	RF	77	0	L	3523	0.2625506704084815	0.3194997157475838	0.3760523854069224	0.3020835194637269	7.5	17.4	7.7	0.303	29.2	11.38	-0.54	-1.33	0.017
Dick Allen	3B	79	0	R	3469	0.2258064516129032	0.2940328624963967	0.354519322900032	0.2836130706641176	8.4	27.8	16.6	0.279	29.3	1.93	0.28	0.71	0.138
Joe Mack	C	74	0	L	3463	0.2049984182220816	0.2639211136890952	0.347674786459981	0.2666569705991631	6.8	26.9	21	0.238	31.3	2.96	-0.4	0.38	2.027
Ken Griffey Jr.	RF	78	0	L	3358	0.2383333333333333	0.3109719737626714	0.3726666666666666	0.2988236829700179	9.2	20	18.4	0.263	27.3	1.03	-0.52	-1.88	-0.143
Willie Keeler	RF	77	5	L	3314	0.3085241730279898	0.3283041641520821	0.4621501272264631	0.3337169178535569	3	5.7	9.1	0.31	30.2	30.72	0.33	2.93	2.408
Charlie Condon	1B	79	5	R	3214	0.2405559515324305	0.3306351183063512	0.409479686386315	0.3219053674750413	11.5	27.3	20.2	0.291	36.7	4.03	-0.06	-3.77	1.96
Miguel Sano	3B	77	0	R	3051	0.2315827862873815	0.3016393442622951	0.4150255288110868	0.3078187267445232	8.7	35.7	24.2	0.308	37.8	7.08	-0.1	-2.34	1.16
Tex Erwin	C	77	5	L	3046	0.2370343316289262	0.304962208347026	0.3703433162892623	0.2933538778987877	8.7	16	14.8	0.255	31	6.97	-0.35	0.59	0.355
Damion Easley	2B	73	0	R	2975	0.2455089820359281	0.2731247897746384	0.4163437830221909	0.2932355980672899	3.5	21.9	22.8	0.275	36.3	2.37	0.12	2.6	2.339
Otto Lopez	SS	79	0	R	2925	0.2597684515195369	0.2869505019037729	0.3730101302460203	0.2846088224191692	3.3	15.7	11.5	0.289	25.3	10.44	0	0.33	0.697
Joey Meneses	1B	78	0	R	2640	0.2699167657550535	0.2893939393939394	0.4058660325009909	0.2966733519352982	2.5	13.3	19.3	0.279	24.7	2.98	0	-3.86	0.159
Trent Grisham	CF	79	0	L	2615	0.2136089577950043	0.2885802469135803	0.3341946597760551	0.2750139209707201	9	22.2	15.6	0.244	27.8	4.35	-0.57	-0.57	-1.354
Joey Meneses	1B	78	5	R	2479	0.2885106382978723	0.3075060532687651	0.4391489361702128	0.3168281947310027	2.5	13	23.2	0.292	23.6	1.25	-0.24	-3.29	1.017
Vic Power	1B	76	0	R	2435	0.2625267665952891	0.2785331685208076	0.411134903640257	0.2918048450040466	1.9	7.8	11.8	0.265	35.2	16.2	-0.64	0.37	1.133
Adrian Beltre	3B	78	0	R	2433	0.2405119152691968	0.281005356407087	0.3795233892321271	0.2843385568047232	4.7	20.1	15.3	0.272	33.8	3.8	-0.15	-0.67	1.8
Cristian Guzman	SS	71	0	S	2314	0.2615454961133973	0.2807017543859649	0.4101508916323731	0.2923078648597732	2.3	17.1	9.1	0.298	34.6	28.79	0.7	4.36	2.437
Jose Vidro	2B	77	5	S	2296	0.2878141299193931	0.3364035087719298	0.4267425320056899	0.3285887094832132	6.4	13	12.8	0.311	31.3	2.63	-0.13	-5.07	2.195
Ian Happ	LF	79	0	S	2291	0.2190569744597249	0.2932628797886394	0.3536345776031434	0.283950431121257	8.6	28.5	15.5	0.274	33.9	3.31	-0.52	-0.81	-1.074
Phil Masi	C	79	0	R	2153	0.2508763144717076	0.2921348314606741	0.3615423134702053	0.2834886605402648	4.8	12.8	11.7	0.268	25.3	7.87	-0.53	-0.78	0.279
Shanty Hogan	C	74	0	R	2085	0.2547411583803178	0.292647765497357	0.3495643259866735	0.2781576554623806	4.3	13.8	11.2	0.276	20.5	4.9	-0.43	-2.47	1.64
Ivan Rodriguez	C	76	5	R	2060	0.2600849256900212	0.3169902912621359	0.3726114649681528	0.2989458129182452	7.3	16.9	9.3	0.296	28.8	4.96	-0.67	-0.26	2.971
Gerardo Parra	LF	77	0	L	2032	0.2505387931034483	0.3069698467622343	0.3636853448275862	0.2926039358486892	6.6	21.4	8.3	0.303	27.1	22.22	3.1	4.1	1.24
Julio Lugo	SS	73	0	R	2028	0.2816593886462882	0.3400990099009901	0.3739082969432315	0.3112074689703925	7.8	10.7	5	0.305	23.6	10.66	3.08	3.52	3.639
David Dahl	CF	75	0	L	1943	0.2784880489160645	0.3230293663060278	0.4496942745969983	0.3299763273027529	5.7	21.5	18.2	0.323	34.7	9.2	-0.43	1.91	2.285
Bill Dahlen	SS	77	5	R	1938	0.2487423141419788	0.2946058091286307	0.4108440469536054	0.3009439763388747	5.6	18.6	14.6	0.279	33.5	31.54	1.02	2.26	2.663
Dick Allen	3B	79	5	R	1935	0.2455331412103746	0.3150259067357513	0.3930835734870317	0.3079246920510774	8.8	26.6	19.2	0.297	30.3	2.33	0.31	-0.22	1.457
Felipe Lopez	SS	68	5	S	1923	0.2605187319884726	0.3239729589183568	0.4351585014409222	0.3249129257292369	8.3	19.4	19.7	0.288	35.8	9.26	-0.47	1.37	2.902
Tom Tresh	SS	77	5	S	1909	0.2626436781609195	0.3209033613445378	0.4114942528735632	0.3156645744615491	7.2	14.8	18.9	0.277	28.4	6.92	-0.53	0.88	2.609
Judy Johnson	3B	79	0	R	1907	0.2363534046145188	0.2697822623473181	0.3590320765334834	0.2706561591445697	4.4	16.9	11	0.264	32.4	8.82	-0.28	0.85	0.975
Deacon White	3B	72	5	L	1899	0.2954168967421314	0.3191153238546603	0.4279403644395361	0.3191947141457025	3.3	9.6	13.6	0.305	26.4	9.22	-0.16	-0.76	1.769
Byron Buxton	CF	76	0	R	1899	0.2454495311638169	0.272008434370058	0.4087148372862658	0.2897985745276765	3.3	24.9	16.1	0.298	40.4	7.78	0.98	5.21	1.106
Jim Greengrass	LF	74	5	R	1607	0.261219022103148	0.3042394014962593	0.4467515070328199	0.3197824774102859	5.4	22.4	24.3	0.294	35.6	5.76	-0.41	0.52	1.979
Dave Harris	LF	67	0	R	1538	0.214760147601476	0.2940793754066363	0.3608856088560886	0.2839693286964809	9.8	23.2	16.4	0.244	37.5	4.59	0.51	-0.16	-0.351
Hunter Dozier	3B	79	0	R	1531	0.2427459306440198	0.288235294117647	0.3963198867657466	0.2923903817462619	6.1	25.3	18	0.289	32.7	11.61	-0.59	0.67	-0.078
Adrian Beltre	3B	78	5	R	1465	0.2521865889212828	0.2916666666666667	0.4037900874635568	0.2981976140172842	4.8	17.1	16.4	0.276	33.8	9.4	-0.66	-0.74	2.212
Casey Candaele	2B	71	5	S	1429	0.2480739599383667	0.3071528751753156	0.3721109399075501	0.2946445813172223	7.3	15.8	10.9	0.274	27.3	23.86	-1.05	0.17	1.302
Chuck Essegian	LF	74	5	R	1405	0.2460815047021944	0.3038516405135521	0.4404388714733543	0.3178180609381587	7.3	25.2	28.2	0.275	36.9	0	-0.43	-2.35	0.854
Judy Johnson	3B	79	5	R	1382	0.2605304212168487	0.3001464128843338	0.4071762870514821	0.3038093622510189	5.1	16.2	13.5	0.288	34.4	9.57	-0.74	1.69	2.996
Lee May	1B	71	5	R	1377	0.2409162717219589	0.2904865649963689	0.4233807266982623	0.3025244192400081	6.3	29.5	24.4	0.292	36.1	8.18	-0.44	-2.53	1.002
Bill Dahlen	SS	77	0	R	1373	0.2376470588235294	0.2766740250183959	0.3796078431372549	0.2807659862473454	4.9	20.3	12.2	0.275	31	32.98	1.44	3.32	1.355
Chuck Essegian	LF	74	0	R	1355	0.2221324717285945	0.2841328413284133	0.3804523424878837	0.2883268685689933	7.7	26.7	23.5	0.258	32.4	1.12	0	0.44	-0.62
Joe Judge	1B	74	0	L	1344	0.2451882845188285	0.3208955223880597	0.3782426778242678	0.3045752374770291	9.7	17.8	7.6	0.284	31.7	34.41	-0.54	2.05	1.339
Dave Brain	3B	68	0	R	1336	0.249802371541502	0.281437125748503	0.4561264822134387	0.3117478364534592	3.6	21.1	27.8	0.268	39.9	8.73	-0.09	0.49	3.009
Emmet Heidrick	CF	79	0	L	1307	0.26131850675139	0.2790161414296695	0.3995234312946783	0.2882606322380384	2.1	14	10.6	0.287	30.7	26.73	0.6	4.41	0.872
Jonathan Schoop	2B	67	0	R	1286	0.2738589211618258	0.312597200622084	0.4514522821576764	0.3254489359959967	5.1	19.2	24.7	0.298	32.4	0.93	-0.23	-2.24	3.126
Tim McCarver	C	68	0	L	1269	0.2678571428571428	0.3130914826498423	0.3928571428571428	0.3046516439497083	5.8	8.8	9	0.278	27.6	25.29	-0.57	-1.04	2.27
Muddy Ruel	C	78	5	R	1220	0.2552607502287283	0.3145695364238411	0.3238792314730101	0.2823715013343451	7.3	9.6	2	0.276	22.9	4.69	-0.89	0.84	1.967
Justin Turner	3B	78	0	R	1211	0.2738853503184713	0.3270024772914946	0.4003639672429481	0.3137338296257532	7.5	14.2	16.8	0.288	23.6	0	-0.25	-2.33	2.081
Chase Utley	2B	73	5	L	1205	0.2779291553133515	0.3278008298755187	0.4196185286103542	0.3209158281470452	6.9	14.4	13.9	0.299	29.7	9.89	-0.45	3.34	3.535
Jerry Coleman	2B	77	0	R	1165	0.2290874524714829	0.2847161572052402	0.3098859315589353	0.2627153940240174	6.6	20.1	5.7	0.274	23.7	10.53	-0.31	0.98	1.648
Victor Martinez	C	74	5	S	1155	0.2549952426260704	0.3168831168831169	0.3986679352997146	0.3108117307866463	7.8	15.9	15.6	0.277	34	0	0	-4.62	2.442
Ken Griffey Jr.	RF	78	5	L	1152	0.2429816069699903	0.3095652173913043	0.3765730880929332	0.2976792010513425	8.3	17.9	17.2	0.264	28.7	0	0.26	-2.4	-0.156
Bill Buckner	LF	64	5	L	1142	0.2727272727272727	0.3003502626970228	0.4150596877869605	0.3062749592064397	3.7	7	12.1	0.275	35.7	2.83	0.47	2.84	1.681
Ozzie Smith	SS	79	5	S	1121	0.2692692692692693	0.3263445761166819	0.3683683683683684	0.3029456016517917	7.1	6.4	3.7	0.28	26	21.43	1.66	4.76	3.854
Branch Rickey	C	78	5	L	1121	0.2784090909090909	0.3076923076923077	0.4166666666666667	0.3089647426838547	3.6	13.7	12.8	0.3	26.9	24.05	-1.02	0.37	0.856
Johnny Lindell	CF	79	0	R	1081	0.2306143001007049	0.2789179104477612	0.3877139979859013	0.2858021887244234	6.1	19.4	16.1	0.256	34.5	24.05	-0.56	0	-0.111
Jerry Browne	3B	77	0	S	1024	0.2527716186252771	0.3326810176125244	0.3070953436807095	0.2869704736580129	10.4	8.1	2.3	0.269	15.8	13.89	0.23	0.06	-0.234
Dave Harris	LF	67	5	R	971	0.2588235294117647	0.3353973168214655	0.4847058823529412	0.3444786532601653	9.8	21.6	25.3	0.28	44.1	13.4	0.25	-3.15	1.916
Justin Turner	3B	78	5	R	931	0.2723004694835681	0.3297529538131042	0.4201877934272301	0.3236592085177385	7.2	13.4	18	0.286	29.7	1.45	-0.32	-4	2.449
Joe Mack	C	74	5	L	918	0.2188264058679707	0.2958515283842795	0.3447432762836186	0.2826154296806024	8.6	27.6	15	0.271	29.1	9.62	-1.31	-0.85	2.876
Yasmani Grandal	C	79	5	S	915	0.2055837563451777	0.307103825136612	0.3312182741116751	0.2844024989228381	12.7	21.3	17.7	0.225	27.8	0	-0.33	-2.69	1.77
Hunter Dozier	3B	79	5	R	881	0.2356608478802993	0.2973893303064699	0.3902743142144638	0.2972916120411332	7	23.3	13.6	0.281	37	20	-0.34	0.89	0.817
Junior Spivey	2B	78	0	R	879	0.235	0.2937142857142857	0.3625	0.28487282956248	7.3	17.2	11.6	0.263	32.4	11.48	-0.34	1.77	1.775
Wade Boggs	3B	74	0	L	863	0.2875816993464052	0.3607888631090487	0.392156862745098	0.3301371530352547	9.3	8.9	4.9	0.306	27.3	10	-0.42	-4.1	3.268
Casey Candaele	2B	71	0	S	831	0.2393048128342246	0.3	0.3382352941176471	0.2781521122906036	7.3	19.4	5.8	0.285	24	34.88	-0.43	2.74	1.661
Rafael Palmeiro	1B	77	5	L	804	0.2741721854304636	0.300498753117207	0.3947019867549669	0.2971768494985084	3.6	7.5	4.5	0.285	37.2	2.6	-0.3	-0.52	0.299
Arky Vaughan	LF	75	0	L	797	0.2691256830601093	0.3232704402515723	0.3633879781420765	0.3003110142586471	6.9	14.9	5.3	0.307	25.9	7.84	-1.05	0.08	0.828
Bingo DeMoss	2B	79	0	R	791	0.1772334293948127	0.2590206185567011	0.2204610951008646	0.2218350876125575	9.4	18.3	2.3	0.211	19.5	0	-0.38	0.83	-1.441
Lee Thomas	1B	77	0	L	785	0.2342465753424658	0.2793367346938775	0.3767123287671233	0.2823679366413905	5.6	15.6	19.1	0.245	30.4	3.85	-0.15	-1.38	0.153
Lou Whitaker	2B	77	5	L	758	0.2374821173104435	0.2845744680851064	0.3419170243204578	0.2724643461084725	5.8	18.2	5.5	0.279	26.5	34.09	0.63	-0.79	0.633
Jordan Walker	RF	77	0	R	742	0.2247838616714697	0.2675675675675676	0.3371757925072046	0.2632420072257732	5.5	26.5	12.9	0.281	28.8	2.22	-0.08	-1.78	-1.86
Jose Vidro	2B	77	0	S	722	0.2786144578313253	0.3212795549374131	0.4307228915662651	0.3206797271718809	6.2	13.6	18.3	0.291	29.2	5.56	0	-1.91	2.244
Fred Hartman	3B	70	0	R	710	0.2645739910313901	0.2976022566995769	0.4409566517189836	0.3129858115025221	4.4	14.5	19.4	0.277	35	16.13	0.85	0.17	2.704
Fernando Tatis	3B	73	5	R	706	0.2173228346456693	0.2865248226950355	0.3653543307086614	0.2831949350415731	8.5	27.1	18.7	0.26	36.2	0	0.59	0.93	0.595
Will Clark	1B	78	0	L	700	0.260596546310832	0.3171428571428571	0.3767660910518054	0.3020017137049415	7.9	20.3	10.3	0.306	29.5	2.04	-0.09	1.11	1.457
Rafael Devers	1B	79	0	L	679	0.2331768388106416	0.2728613569321534	0.3849765258215962	0.2823474518259734	5	27.2	16.8	0.29	38.9	1.72	0	-2.03	-0.177
Sammy Hughes	2B	78	0	R	643	0.2261904761904762	0.2801251956181534	0.2993197278911565	0.2564989143868471	6.5	18.7	3.7	0.269	25.6	2.94	-0.09	0.56	-0.747
Kyle Tucker	RF	79	0	L	631	0.1989708404802744	0.2503987240829346	0.2847341337907376	0.2367212119117159	6.2	18	8.6	0.227	26.7	3.23	1.05	0.57	-3.138
Eric Hosmer	1B	73	0	L	622	0.2720848056537102	0.3327974276527331	0.411660777385159	0.3231409824787246	8.2	16.4	15.4	0.3	30.5	0	-0.48	-4.05	1.35
Joe Cronin	SS	77	5	R	621	0.2214285714285714	0.2822185970636215	0.3410714285714286	0.2719533612138225	7.6	16.4	8.7	0.248	37.1	6.52	-0.48	-2.13	1.063
Fred Hartman	3B	70	5	R	617	0.2797927461139896	0.3104575163398693	0.4438687392055268	0.3199674220188189	3.9	13.8	13.6	0.302	36.4	13.56	1.07	-3.7	2.723
Yasmani Grandal	C	79	0	S	603	0.1802973977695167	0.2553897180762852	0.275092936802974	0.2354897705067633	9.1	26.2	12.9	0.214	25.8	0	0	-1	-0.498
Jorge Posada	C	78	0	S	599	0.2435897435897436	0.3055091819699499	0.36996336996337	0.2946036456757484	7.8	22	15	0.285	29.3	0	-0.5	-2.1	0.401
J.J. Hardy	SS	64	0	R	598	0.2607913669064748	0.2908163265306122	0.3794964028776979	0.2875764321461456	3.5	16.2	15.1	0.284	24.1	2.86	0	-0.7	1.706
Curry Foley	RF	72	5	L	588	0.2870201096892139	0.3299319727891156	0.4570383912248629	0.3357216776453883	5.8	11.3	16.3	0.298	35.7	8.93	0.92	3.98	2.653
Vic Harris	LF	79	0	L	585	0.2347504621072089	0.2822719449225473	0.3567467652495379	0.2780069249678923	5.3	16.8	14.4	0.257	26.8	11.76	-0.51	2.15	-0.821
Carlos Correa	SS	77	0	R	582	0.2152380952380952	0.2717770034843205	0.3276190476190476	0.261853489301942	6.7	19.2	12.4	0.242	30.1	2.94	0	1.24	-0.412
Howard Easterling	SS	77	0	S	581	0.2504672897196262	0.2939130434782609	0.3663551401869159	0.2858618930051498	5.5	16.4	9.3	0.282	28.4	15.79	0.21	2.69	1.652
Ollie Brown	RF	74	0	R	572	0.258364312267658	0.2937062937062937	0.4572490706319702	0.3182157829877468	4.4	21	25.2	0.283	42.4	0	0	0.63	1.678
CJ Abrams	SS	73	0	L	571	0.2348484848484849	0.2771929824561403	0.3731060606060606	0.2797253176209838	5.3	21.8	15.8	0.268	31.5	10.26	-0.11	3.26	0.63
Deacon White	3B	72	0	L	571	0.3259668508287293	0.3485113835376533	0.4825046040515654	0.3521574788023087	3.5	10.5	16.8	0.338	28.2	6	1.47	-0.53	3.678
Rafael Palmeiro	1B	77	0	L	566	0.291588785046729	0.3256637168141593	0.3925233644859813	0.3111929499735487	4.4	11.4	4.2	0.322	29.5	0	-0.21	3.39	1.696
Juan Pierre	CF	70	0	L	563	0.2495088408644401	0.2769516728624535	0.3320235756385069	0.2629870214076046	3.4	10	2.1	0.27	22.8	31.03	3.62	1.6	-0.533
Wilbert Robinson	C	77	0	R	561	0.2580037664783427	0.2823741007194245	0.3314500941619586	0.2665759736798612	2.5	13.4	5.3	0.287	19	11.54	-0.32	-0.96	-0.107
Dave Brain	3B	68	5	R	560	0.2607879924953096	0.2910714285714286	0.4803001876172608	0.3261266409395452	3.6	16.9	30	0.266	38.8	12.96	0.64	-0.75	3.321
Tex Erwin	C	77	0	L	552	0.2158415841584158	0.2753623188405797	0.3069306930693069	0.2575779091545756	7.4	18.6	9.8	0.246	24.8	3.7	-1.74	1.09	-1.522
Dante Bichette	LF	78	0	R	550	0.2570356472795497	0.2672727272727273	0.4671669793621013	0.3085211022547798	1.5	23.5	31.6	0.28	38.7	1.89	-1.09	1.53	1.2
Victor Martinez	C	74	0	S	545	0.2874251497005988	0.3412844036697248	0.4111776447105788	0.3267875017515889	6.6	16	15.4	0.318	23.6	0	0	-7.05	1.982
Matty Alou	CF	69	0	L	544	0.272	0.3149171270718232	0.358	0.291127981744838	6.4	8.4	0	0.292	26.5	19.44	-0.66	4.63	0.441
Sandy Leon	C	72	0	S	543	0.2428571428571429	0.3018518518518519	0.3387755102040816	0.2812668204268615	7.6	19.6	8.8	0.283	23.5	10.71	0	-3.54	-0.11
Donald Reeves	RF	69	5	L	532	0.2505050505050505	0.2913533834586466	0.4	0.2968522968877752	4.5	18.4	19.2	0.272	28.2	14.29	0.34	-1.47	-0.113
Earl Taborn	C	71	0	R	519	0.2652631578947369	0.3191489361702128	0.3389473684210526	0.2896353701738086	7.3	19.8	0	0.328	27	2.94	0	-3.01	1.503
Sal Stewart	1B	79	0	R	517	0.2302904564315353	0.2810077519379845	0.3817427385892116	0.2870504062875143	6.6	24.5	18.6	0.273	36	2.5	-0.58	0	0.464
Tony Phillips	3B	75	0	S	515	0.2366071428571428	0.3281553398058252	0.3772321428571428	0.3102432049689088	10.7	23	19.8	0.268	27.4	0	0.23	2.91	1.515
