# CAP key=liveopendaily__20260313 role=pit label=Live Open Daily type=Daily env=current variants=all_cards obsval=51-100 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=82 rows=82
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Louie Varland	96	0	R	601	0.018	1.52	3.43	3.02	0.2925506632639138	7.47	2.46	0.75	0.292
Tyler Glasnow	94	0	R	444	0.226	2.39	4.22	3.89	0.3234199467626522	7.6	3.59	1.32	0.282
Devin Williams	91	0	R	425.7	0	1.16	3.76	3.49	0.3054843261697343	7.76	2.81	1.04	0.29
Jacob deGrom	95	0	R	405.3	0.078	1.97	4.26	4.04	0.3341000583952348	8.13	1.87	1.8	0.299
Drew Rasmussen	95	0	R	400.7	0.048	1.73	4.65	4.33	0.3421661161870568	6.76	2.22	1.44	0.314
Dylan Lee	89	0	L	363.7	0	1.28	3.12	2.97	0.2812759191587758	7.89	1.76	0.97	0.282
Cole Ragans	94	0	L	302	0.233	2.6	5.1	4.71	0.3484318029825078	7.96	3.73	1.43	0.318
Dylan Cease	94	0	R	275.7	0.086	1.98	4.8	4.5	0.3210674756653069	8.23	3.59	0.95	0.308
Adrian Morejon	89	0	L	265.3	0	1.2	3.97	3.53	0.3158364942581743	7.57	2.07	0.88	0.317
Jesus Luzardo	92	0	L	244	0.221	2.84	4.76	4.57	0.3425044639239815	8.52	2.69	1.51	0.321
Parker Messick	92	0	L	196.3	0.057	1.12	3.67	3.58	0.3079932769467606	8.53	2.93	1.15	0.293
Grant Taylor	93	0	R	189.7	0.009	1.65	3.61	3.18	0.3100978982224054	7.83	2.61	0.66	0.326
Robert Suarez	89	0	R	187.7	0.007	1.24	2.35	2.16	0.2638315555571198	6.76	1.68	0.53	0.27
Braxton Ashcraft	92	0	R	181.7	0.191	2.67	4.36	3.81	0.3248605750628945	7.83	1.98	1.09	0.325
Ben Brown	89	0	R	177	0.226	2.85	3.76	3.46	0.3185992309073749	7.37	2.8	1.27	0.291
Trevor Megill	91	0	R	172.7	0	1.09	4.01	3.7	0.3148365580145021	9.54	3.07	1.04	0.319
Edwin Diaz	88	0	R	149	0	1.13	4.53	4.29	0.3215385291228606	8.7	3.93	1.03	0.312
Logan Gilbert	93	0	R	143.3	0.117	2.39	4.33	4.27	0.3263329215806593	7.54	2.64	1.51	0.292
Hunter Harvey	89	0	R	138.3	0	1.06	5.08	4.36	0.3368467617667237	8.46	2.47	1.37	0.331
Chase Burns	91	0	R	129.3	0.351	3.49	4.11	4.04	0.3183246314095608	6.89	3.2	0.97	0.298
George Kirby	90	0	R	106.7	0	1.81	4.13	3.8	0.3175195985485847	6.92	1.86	0.93	0.314
Andres Munoz	88	0	R	102.7	0	1.13	3.86	3.59	0.321277474820602	7.54	2.63	0.88	0.312
Kevin Gausman	83	0	R	83.7	0.273	2.54	5.16	4.41	0.3688608347712762	6.45	1.72	1.29	0.362
Sean Newcomb	89	0	L	74.7	0	1.25	4.7	4.58	0.3441134636864727	7.59	2.65	1.08	0.345
Spencer Strider	87	0	R	72.3	0.321	2.58	5.6	5.6	0.3308229223697309	7.84	2.99	1.24	0.318
Matt Brash	83	0	R	56	0	1.27	4.5	4.02	0.3401859691080931	8.52	2.41	1.12	0.343
Tanner Scott	86	0	L	54.3	0	1.51	4.64	3.48	0.3172335183700276	6.63	1.66	1.49	0.282
Michael Soroka	89	0	R	47.7	0.037	1.77	3.4	3.21	0.3227295304959747	8.87	2.26	1.32	0.321
Ranger Suarez	91	0	L	43.7	0.15	2.18	2.68	2.47	0.2582056437361547	8.03	3.3	0.62	0.246
Clay Holmes	89	0	R	41	0.462	3.15	6.59	5.71	0.4019204016128348	5.93	2.2	0.88	0.433
Jared Koenig	86	0	L	40	0	1.25	7.42	7.2	0.4052948341733813	4.28	3.83	1.35	0.367
Kyle Harrison	87	0	L	38.3	0.048	1.82	3.05	2.35	0.3035256259084904	8.46	1.64	0.94	0.322
Freddy Peralta	80	0	R	38.3	0	1.47	5.17	4.93	0.3295069891781902	7.99	3.29	1.41	0.271
Kyle Bradish	77	0	R	37.7	0.875	4.71	6.21	6.21	0.3368078726534778	5.97	3.82	1.67	0.241
Garrett Whitlock	86	0	R	36	0	1.06	4.25	4.25	0.3355502569674947	6.75	1.5	1	0.342
David Bednar	86	0	R	32.3	0	1.29	3.34	3.34	0.2654430970636739	6.13	1.67	1.39	0.182
Alex Vesia	81	0	L	31.3	0	1.25	6.04	5.75	0.3891760587784029	8.05	4.31	1.44	0.357
Nolan McLean	87	0	R	31	0.417	2.58	6.39	6.39	0.3991252297770205	8.13	3.48	2.03	0.364
Brooks Raley	79	0	L	29.3	0	0.98	3.38	2.76	0.271899934696073	7.68	2.76	0.92	0.232
Raisel Iglesias	87	0	R	27.7	0	1.26	5.2	5.2	0.3228141379386537	7.8	1.62	1.62	0.305
Nick Pivetta	84	0	R	24.7	1	4.94	8.02	8.02	0.439266978395099	5.47	2.19	2.55	0.325
Orion Kerkering	80	0	R	23.3	0	1.46	5.02	4.25	0.3595100943035172	6.57	3.48	0.39	0.373
Jeremiah Estrada	82	0	R	21.3	0	0.85	5.49	5.49	0.3892101722640166	11.83	4.23	2.11	0.379
Riley O&#39;Brien	77	0	R	21	0.2	2.1	3	3	0.3147447799837144	6.86	1.71	1.29	0.29
MacKenzie Gore	87	0	L	19.7	0.429	2.81	8.22	8.22	0.3943846671325114	11.88	3.2	2.28	0.385
Pete Fairbanks	74	0	R	18.7	0	1.44	5.78	5.78	0.3210474385202191	7.7	2.41	0.48	0.328
Anthony Bender	78	0	R	17.7	0	1.77	3.05	2.03	0.2439491837031118	10.68	1.02	0.51	0.289
Sonny Gray	88	0	R	17.7	0.5	4.42	1.53	1.02	0.272741254461516	8.14	1.02	0.51	0.314
Abner Uribe	76	0	R	16	0	1.07	6.19	6.19	0.3179740481934451	8.44	7.31	1.69	0.162
Justin Wrobleski	83	0	L	15.3	0.2	3.06	7.65	4.71	0.3641941824540755	7.06	2.35	1.76	0.333
Graham Ashcraft	81	0	R	14.7	0	1.63	7.96	7.35	0.4263216522525594	7.35	1.84	3.06	0.347
Payton Tolle	80	0	L	14.3	0	1.1	3.15	3.15	0.3121368314811224	10.7	3.15	0.63	0.324
Bryan Abreu	76	0	R	13.7	0	0.86	7.23	7.23	0.3422481163418015	7.88	4.6	1.31	0.31
Jack Perkins	77	0	R	13	0	1.62	4.15	4.15	0.3336162060819859	9.69	4.15	0.69	0.343
Bryce Miller	84	0	R	12.7	1	6.35	3.54	3.54	0.2721811325034263	9.21	3.54	1.42	0.219
Brent Headrick	84	0	L	12.7	0	1.41	2.83	2.83	0.3298932955600172	6.38	2.83	0.71	0.325
Spencer Miles	80	0	R	11.7	0	1.46	3.85	3.85	0.310930455146309	7.69	1.54	0	0.378
