# CAP key=earlygold__20260314 role=pit label=Early Gold type=Daily env=current variants=all_cards obsval=55-89 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=250 rows=250
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
JR Ritchie	80	0	R	16.3	0	1.25	1.1	1.1	0.2245429805879628	2.76	4.97	0	0.152
Tom Burgmeier	83	0	L	16.3	0	2.72	1.66	1.1	0.2739834612833522	1.66	3.87	0	0.228
Kevin Gausman	83	0	R	16	1	8	2.81	1.12	0.2802909090228393	2.81	2.25	0	0.286
Jerry Koosman	75	0	L	16	1	8	7.31	5.62	0.3631161044469192	2.25	2.81	0	0.317
Johnny Wright	68	0	R	16	0	1.07	5.06	5.06	0.4017094783543438	1.69	1.69	1.12	0.312
Tanner Scott	86	0	L	15.7	0	1.31	9.75	7.45	0.4488392104065532	4.01	3.44	1.15	0.424
Joe Boyle	75	0	R	15.3	0	1.18	8.82	5.88	0.4811118986809943	2.94	5.88	0.59	0.441
Tom House	81	5	L	15.3	0	1.28	5.29	2.94	0.3118681620613671	1.76	2.35	0.59	0.286
Al Leiter	80	5	L	15.3	1	7.65	3.53	2.94	0.2821068806892996	4.71	2.35	0	0.314
Scott Garrelts	87	0	R	15.3	0	1.53	7.65	4.12	0.409016343464379	4.71	5.29	0	0.387
Eppa Rixey	78	0	L	14.7	1	7.35	7.96	6.73	0.3854158052103595	0.61	4.29	0	0.333
Dan Quisenberry	84	5	R	14.7	0	1.13	1.84	0.61	0.2039904109225203	1.22	3.06	0.61	0.109
Darrell May	60	0	L	14.7	0	1.34	6.73	6.73	0.4592964367264932	3.06	1.22	1.84	0.361
Garrett Cleavinger	79	0	L	14.3	0	1.79	4.41	3.78	0.3073894186388685	6.29	1.26	0	0.354
George Britt	77	1	R	14	1	7	6.43	5.14	0.3376494375776251	2.57	5.14	0	0.321
Don McMahon	75	0	R	13.7	0	1.14	5.91	4.6	0.3813024181596583	2.63	3.28	0	0.382
Luke Weaver	84	0	R	13	0	1.44	2.08	1.38	0.2339730508936554	6.23	0.69	0	0.263
Mike Gonzalez	80	0	L	13	0	1.18	4.15	4.15	0.3747773341855652	2.08	5.54	0	0.306
