# CAP key=goldquick__20260313 role=pit label=Gold Quick type=Quick env=current variants=all_cards obsval=40-89 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=221 rows=221
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
John Franco	84	0	L	111.7	0	1.05	4.43	3.87	0.3000911215260956	9.99	3.14	0.81	0.315
Sonny Gray	88	0	R	109.7	0.895	5.77	3.36	2.95	0.2928825928077774	7.14	2.71	0.66	0.286
MacKenzie Gore	87	0	L	108	0.593	4	4.08	4	0.2978726426739375	8.25	2.25	1.17	0.283
Tom Henke	85	5	R	105.3	0	1.35	3.33	3.25	0.3128541105580842	8.03	2.31	1.11	0.309
Tony Watson	87	5	L	103.7	0	1.07	3.56	3.12	0.2753006087419133	7.55	2.17	0.52	0.289
Kyle Harrison	87	0	L	102.7	0.739	4.47	5.96	5.52	0.3484645030694682	8.33	2.1	1.75	0.319
Sid Monge	80	0	L	101.7	0.186	1.72	3.54	3.01	0.2956680485550244	8.85	3.01	0.8	0.3
Jason Isringhausen	85	0	R	100	0	1.14	3.42	3.06	0.2760195826314745	7.11	2.43	1.08	0.24
Jack Kramer	89	5	R	100	0.448	3.45	4.77	4.5	0.3208084118507881	7.83	2.34	1.62	0.283
Tug McGraw	85	5	L	98.3	0	1.26	3.02	2.75	0.2809460848389452	7.87	1.65	0.73	0.301
Roberto Hernandez	84	0	R	97.7	0	1.19	5.71	5.53	0.3497663978578153	9.21	2.58	2.21	0.291
George Zettlein	87	0	R	95	0.286	2.71	4.55	4.26	0.3343728061541216	7.48	1.33	1.71	0.299
Mike McCormick	83	5	L	93.3	0.485	2.83	5.4	4.73	0.3356360033418101	6.85	1.83	1.35	0.323
Leroy Matlock	86	0	L	92.3	0.583	3.85	5.85	4.78	0.3421350363975015	8.39	2.34	0.78	0.371
Carlos Zambrano	84	5	R	86.7	1	5.42	3.84	3.22	0.2684162496356054	8.2	3.63	0.52	0.266
Rudy May	82	0	L	85.7	0.778	4.76	3.78	3.68	0.3035223977943097	8.93	2.42	1.47	0.271
Jim Brewer	78	5	L	85	0.145	1.55	3.71	3.39	0.2784643302721206	9.74	2.12	1.38	0.26
Chris R. Young	86	0	R	81.3	0.545	3.7	3.32	3.21	0.2799613780414429	7.42	3.99	0.77	0.247
Teddy Higuera	89	5	L	81	0.229	2.31	3.67	3	0.2887568152801124	8	3.78	0.89	0.263
Framber Valdez	81	0	L	80.3	0.478	3.49	5.6	5.16	0.3261667198509787	6.61	2.47	1.68	0.275
Mike Gonzalez	80	0	L	80.3	0	1.06	2.91	2.69	0.296912308754402	11.21	4.82	0.67	0.31
Tom Cheney	78	5	R	80	0.588	4.71	3.04	2.7	0.2794918117413681	6.86	2.7	0.9	0.247
Matt Brash	83	0	R	78.3	0	1.09	2.64	2.18	0.2777281416464065	8.62	2.87	0.34	0.294
Scott Garrelts	87	0	R	76.3	0	1.17	2.95	2.48	0.2687962733054923	8.02	2.48	1.06	0.229
John Franco	84	5	L	75	0	1.15	3.72	3.12	0.2954301045396056	8.4	2.88	0.84	0.304
Nate Jones	85	0	R	74.3	0	1.2	4.12	4	0.3201377335303063	6.3	2.42	1.7	0.258
Brandon Sproat	88	5	R	74.3	0	1.91	2.91	2.3	0.2712010947323644	8.6	2.06	1.09	0.238
Bob Knepper	83	5	L	73.3	1	5.64	5.16	5.03	0.3345177646292355	7	2.21	0.98	0.326
Jim McDonald	86	0	R	73	0.15	1.82	6.66	5.79	0.3948783408917095	4.19	2.34	1.11	0.371
Mel Rojas	87	5	R	70	0	1.19	3.99	3.99	0.2927461583136902	8.49	3.34	0.77	0.279
Hal Brown	84	0	R	68.7	1	5.73	5.37	4.85	0.3247302628374909	4.32	1.83	0.79	0.308
Luke Hamlin	84	0	R	68.7	1	5.28	6.55	6.16	0.3929703482191823	7.99	1.44	1.57	0.389
Garrett Whitlock	86	0	R	68.3	0	1.45	4.08	4.08	0.3331462703081636	8.04	2.24	1.71	0.292
Bob Veale	89	5	L	68.3	0.118	2.01	5.01	4.48	0.3090190688113059	7.77	6.06	0.79	0.266
Teddy Higuera	89	1	L	67.7	1	6.15	5.32	4.79	0.289366360951813	8.77	1.86	1.33	0.277
Brad Clontz	73	0	R	66.7	0	1.45	4.59	4.32	0.3356454155081676	7.15	3.24	0.81	0.332
Jared Koenig	86	0	L	65.3	0	1.28	5.38	5.38	0.3533233967655757	6.89	3.72	1.52	0.304
Bill Holland	87	5	R	64.7	0.692	4.98	3.89	3.62	0.309614132143156	6.96	2.5	1.53	0.257
Ken Forsch	87	0	R	64	0.714	4.57	4.36	4.08	0.3228795614358243	5.48	2.39	0.84	0.282
Ed Walsh	87	0	R	63.7	0.1	2.12	3.39	3.25	0.2827649451146231	7.63	2.54	0.71	0.29
Pete Vuckovich	81	5	R	62.7	0.714	4.48	3.44	3.3	0.2761369720804519	6.6	3.01	0.72	0.254
George Weidman	85	5	R	61	1	5.55	4.28	3.39	0.3064840375179911	8.7	2.07	1.03	0.326
Ray Brown	85	5	R	61	1	6.78	2.95	2.36	0.2630666146020875	5.02	1.33	0.3	0.274
Kris Bubic	86	0	L	60	0.5	5	2.85	2.85	0.2847120235681179	8.7	1.65	0.75	0.314
Al Worthington	86	5	R	58.3	0	1.17	3.55	3.55	0.2882024370347241	9.26	3.55	0.77	0.286
Kyle Hendricks	82	5	R	58	1	5.8	3.88	3.57	0.3322250582254886	7.45	3.1	1.09	0.328
Carlos Lagrange	84	5	R	58	0	1.53	2.33	2.17	0.288037680405876	9.62	5.12	0.16	0.322
Preacher Roe	85	0	L	57.3	0.833	4.77	6.44	6.13	0.3613863816176842	8.17	1.73	2.51	0.297
Duke Brett	80	0	R	56.7	0	0.98	1.59	1.27	0.2292136797966997	4.92	2.06	0.32	0.216
David Bednar	86	0	R	56.3	0	1.37	4.16	4.16	0.3187367741698926	7.83	2.56	0.96	0.313
Dan Bankhead	74	0	R	53.7	0.571	3.84	4.86	4.53	0.3231215706296599	7.21	3.85	0.67	0.321
Bob Knepper	83	0	L	53	0.538	4.08	3.4	3.4	0.2937882909888517	5.09	1.87	0.85	0.278
Johnny Niggeling	78	5	R	52.3	1	6.54	3.79	3.79	0.2736502520258025	8.6	4.3	0.52	0.254
Brad Brach	85	0	R	51.7	0	0.72	3.83	3.66	0.2650380924690511	9.57	2.61	0.7	0.273
Barney Schultz	85	0	R	50.3	0	1.52	8.95	8.59	0.4341151906938744	9.66	5.37	2.86	0.369
Gary Lavelle	82	5	L	50.3	0	1.86	1.43	1.25	0.224125611353803	9.13	1.97	0.18	0.266
Don Sutton	71	0	R	47	1	6.71	3.64	3.64	0.2960383130586435	4.79	2.3	0.57	0.283
Mike McCormick	83	0	L	46	0.167	2.56	3.91	3.52	0.3046271759874182	4.7	0.78	2.15	0.209
Gavin Williams	83	0	R	45.7	1	5.08	6.5	5.91	0.380481295747183	8.07	1.77	2.36	0.316
Adam Ottavino	79	0	R	45.7	0	1.24	2.76	2.76	0.2700218782377765	8.27	3.54	0.79	0.256
Nate Jones	85	5	R	45.3	0	1.26	3.18	3.18	0.2935781251008202	9.54	1.39	1.39	0.296
Hod Lisenbee	88	5	R	44.7	0	2.03	1.61	1.61	0.2585929366032919	7.45	2.42	0.6	0.26
Steve Ontiveros	82	5	R	43	0	2.39	7.74	5.65	0.3914916197757018	4.6	2.51	1.26	0.375
Jose Soriano	74	0	R	40.3	1	5.76	4.02	4.02	0.3154942113983015	7.37	3.57	0.89	0.305
Tom Cheney	78	0	R	39.7	0.136	1.8	5.21	4.99	0.3406344922443871	6.8	1.13	1.36	0.336
George Weidman	85	1	R	38.3	0.25	2.39	4.93	3.76	0.3026690604941037	7.28	2.35	0.94	0.299
Frank Viola	69	0	L	37.3	0	2.66	2.65	2.65	0.2615491801222468	4.1	2.9	0.72	0.211
Jake Peavy	83	1	R	36.3	1	7.26	2.73	2.73	0.242185852869832	8.93	1.49	0.74	0.234
Adam Cimber	69	0	R	36.3	0	1.34	3.47	2.23	0.2707084642306362	5.21	3.72	0.74	0.213
Jeremiah Estrada	82	0	R	36	0	1.5	3.25	3	0.3277321878800258	6.75	3	1.5	0.282
Shane Bieber	85	0	R	36	0.333	3	5.5	4.75	0.3325643326045325	6.25	2	1.5	0.284
Jason Grilli	77	5	R	35.3	0	1.47	2.04	2.04	0.2512661210790791	8.41	1.53	0.25	0.313
Max Manning	87	5	R	35	1	5.83	4.11	3.09	0.3233015412386498	6.17	4.11	1.03	0.29
Seth Morehead	78	0	L	33.3	0	1.75	4.05	3.24	0.2824943001157103	6.49	3.51	0	0.288
Rafael Betancourt	83	5	R	32.3	0	1.08	2.51	2.23	0.2200463667845825	9.47	1.11	0.84	0.235
Griffin Jax	87	0	R	31.7	0.273	2.88	3.69	3.69	0.3254306883354096	7.1	2.84	1.7	0.256
Dave Tomlin	74	0	L	31	0	1.41	4.94	4.35	0.2865197976285849	2.61	2.61	0.87	0.243
Mark Fidrych	84	5	R	30	1	6	4.5	3	0.3071749646843721	5.1	2.1	0.3	0.333
Steve Rogers	85	5	R	29	0.429	4.14	3.72	3.41	0.3209024744409905	7.76	2.79	0.93	0.315
George Zettlein	87	5	R	28	0.133	1.87	4.18	4.18	0.3376108872196983	10.61	2.25	1.29	0.359
Phil Niekro	86	0	R	27.7	0	1.85	3.57	3.57	0.3292779653358006	8.77	2.27	1.62	0.325
Steve Rogers	85	0	R	26.7	1	5.34	6.74	6.07	0.363252267102394	6.4	2.36	1.01	0.37
Walter Johnson	86	5	R	25.7	0.667	4.28	5.25	5.25	0.3601081305380596	9.81	2.45	1.75	0.361
Billy Pierce	80	5	L	25.3	0	2.11	3.2	2.49	0.3003608214978655	7.47	2.85	0.71	0.286
Tom House	81	0	L	24	0	1.14	6	6	0.3384137312531939	7.12	1.88	1.5	0.32
Hideki Okajima	81	5	L	24	0	0.83	1.5	1.12	0.2511330017864541	7.88	0.75	0	0.342
Ron Reed	85	0	R	23	0	1.28	1.96	1.57	0.3050614135453457	9.78	1.57	0.39	0.362
Tom House	81	5	L	22.3	0	1.72	7.67	7.67	0.3787423652556903	6.46	2.42	2.42	0.31
Al Hrabosky	88	5	L	22.3	0	1.39	4.44	4.44	0.333928350425718	10.09	3.63	1.21	0.35
Luke Hamlin	84	5	R	20.7	0.4	4.14	4.35	3.91	0.3213942676681913	8.7	1.74	1.3	0.339
Jakie May	72	5	L	19.7	1	4.92	5.94	5.94	0.3476731037559627	8.68	4.11	1.83	0.283
Roberto Hernandez	84	5	R	19.3	0	1.21	5.13	5.13	0.3376232451612877	9.79	2.8	1.87	0.327
Dennis Cook	76	0	L	18	0	1.29	1.5	1.5	0.2432202803157496	9	1.5	0.5	0.267
Jerry Blevins	81	0	L	18	0	0.86	8.5	7	0.4199500070405032	4.5	2.5	2	0.338
Casey Mize	85	0	R	17.7	1	4.42	4.58	4.07	0.3165696569910855	9.66	3.56	1.02	0.34
Carlos Zambrano	84	0	R	17.3	0	1.73	2.6	2.6	0.287136414687908	4.68	4.68	0.52	0.22
Luke Weaver	84	0	R	17	0	1.31	1.59	1.06	0.2678116461472075	5.82	1.06	0	0.283
Preacher Roe	85	5	L	16.7	0	2.39	1.62	1.62	0.2215821109095454	8.62	1.62	0.54	0.209
Bill Force	85	5	R	16.3	0	3.26	7.18	7.18	0.365629177688038	7.18	1.66	1.1	0.379
Landen Roupp	81	0	R	15.7	1	5.23	6.31	6.31	0.3171231671627827	6.31	2.29	0.57	0.333
George Weidman	85	0	R	15.7	1	5.23	8.03	5.73	0.4358162022604299	8.6	1.15	1.72	0.463
Bill Force	85	0	R	15.3	0	2.55	0	0	0.2421083047744219	6.47	3.53	0	0.239
Randy Jones	83	5	L	15	1	7.5	3	3	0.2514037247717723	2.4	0	0	0.291
Jurrangelo Cijntje	80	0	R	14.3	0	1.19	5.66	5.66	0.3152349493086621	11.33	4.41	2.52	0.226
Ed Walsh	87	5	R	14	0	2.8	3.21	3.21	0.2436259016253566	7.71	5.14	0	0.237
Connie Johnson	85	0	R	13.7	0	1.71	7.23	5.91	0.3891005621302483	13.14	3.28	1.31	0.462
Mike Moore	64	0	R	13.3	1	6.65	2.71	2.71	0.2783968707157835	9.47	2.71	0.68	0.294
Chad Cordero	74	0	R	13.3	0	1.02	4.74	4.06	0.3443536409140263	7.44	4.06	1.35	0.316
Spencer Strider	87	0	R	11.7	1	5.85	5.38	4.62	0.3417937246041489	6.92	3.85	0.77	0.333
Spencer Miles	80	0	R	11.7	0	1.3	6.92	6.92	0.3534162758440367	6.92	3.08	2.31	0.265
Justin Wrobleski	83	0	L	11.3	1	5.65	5.58	5.58	0.3685212705091036	7.17	3.19	1.59	0.306
Trey Yesavage	80	0	R	11.3	0	1.26	4.78	3.98	0.3024502824927003	7.17	1.59	0	0.368
Edward Cabrera	71	0	R	10.7	0.667	3.57	5.89	5.89	0.369765736085206	9.25	1.68	1.68	0.382
Armando Reynoso	54	0	R	10.7	1	5.35	5.89	5.89	0.3599522770435869	7.57	0.84	1.68	0.353
Mike Marshall	57	0	R	10.7	0	2.14	5.89	5.89	0.3355154194285044	10.93	1.68	1.68	0.357
Rube Walberg	85	0	L	10.3	0	2.06	8.74	8.74	0.4237230466449118	7.86	5.24	1.75	0.382
