# CAP key=bronzecapweekly__20260314 role=pit label=Friday Danksville type=Weekly env=current variants=all_cards obsval=40-49 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=210 rows=210
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Mitch Farris	49	0	L	776	0.021	2.33	3.85	3.61	0.3105524816406679	7.47	2.49	0.96	0.291
Kevin Appier	48	0	R	765.7	0.789	5.21	3.91	3.54	0.306367329023327	5.95	2.54	0.6	0.29
Andre Granillo	49	0	R	752	0	1.37	3.41	3.06	0.2976760657686618	7.14	2.8	0.66	0.291
Jayden Murray	49	0	R	723.3	0.032	2.07	4.18	3.73	0.3262684651645776	6.99	2.65	0.96	0.31
Lou Kretlow	48	5	R	690	0.926	5.07	4.11	3.78	0.2992156278297931	7.08	3.39	0.6	0.281
Taijuan Walker	49	0	R	604.3	0.811	4.95	4.54	4.08	0.3184569434125753	6.45	2.06	1.04	0.296
Mark Langston	48	5	L	555	1	5.9	3.49	3.39	0.2913676707501678	9.96	3.31	0.96	0.28
Brian Fisher	43	5	R	506.3	0.582	4.15	2.97	2.77	0.2842831673468098	5.26	2.06	0.41	0.279
Luis Peralta	49	0	L	490.7	0.015	1.25	3.56	3.37	0.3073339839575577	7.5	3.19	0.7	0.295
Satchel Davis	48	0	R	485.3	0.827	4.95	4.08	3.76	0.3104781919750703	5.97	2.13	0.91	0.281
Ace Adams	46	0	R	483	0.006	1.52	3.41	2.87	0.2968290060899683	5.52	2.48	0.52	0.276
Freddie Toliver	49	0	R	481.7	0.988	5.8	3.59	3.33	0.2900847499481667	5.94	2.75	0.49	0.271
Reed Garrett	49	5	R	435	0	1.26	3	2.61	0.2797277346985624	9.43	3.37	0.43	0.293
Don Larsen	49	0	R	418.3	0	1.36	3.57	3.16	0.3004181263810811	6.71	2.37	0.58	0.292
Jerry Ujdur	49	0	R	404.7	0.819	5.62	4.05	3.87	0.3154606180462945	6.2	2.22	1.31	0.261
Sam McDowell	49	5	L	399	0.818	5.18	3.47	3.18	0.2984528288685931	7.89	3.68	0.72	0.279
Rich Gossage	48	0	R	392.7	0	1.17	3.87	3.44	0.3131187682753407	8.07	3.03	0.8	0.306
Bunny Hearn	45	5	L	384.7	0.547	3.63	3.7	3.58	0.3030691429593691	7.77	3.02	0.75	0.291
Jon Coutlangus	49	0	L	365.3	0.02	1.02	4.9	4.61	0.3326287120709313	7.83	5.22	0.67	0.311
Eric Cerantola	49	0	R	364	0.685	3.28	4.65	4.33	0.337235539884286	6.38	3.59	0.89	0.312
Robert Person	49	0	R	348.3	0.983	5.81	3.72	3.57	0.3073124729979317	6.77	2.79	0.96	0.273
Sam McDowell	49	0	L	330	0.681	4.58	4.04	3.6	0.3330466750049428	7.72	3.68	0.9	0.313
Gaylord Perry	49	0	R	329.7	0.893	5.89	4.07	3.58	0.3167367390637338	5.05	1.86	0.9	0.285
Tiny Osborne	49	5	R	325.3	0.875	5.08	4.09	3.6	0.3023917265405416	7.17	2.49	0.86	0.284
Jung-keun Bong	46	0	L	316.7	0.639	4.4	4.72	4.29	0.3398239510919659	2.05	2.96	0.51	0.302
Gene Brabender	49	0	R	312	0.716	4.22	3.89	3.69	0.3224095445059795	7.33	3.06	0.98	0.289
Rich Gossage	48	5	R	262.7	0	1.21	2.95	2.67	0.2800409004355042	8.84	2.64	0.45	0.291
Al Holland	47	0	L	256.7	0	1.18	4	3.72	0.3209575263741857	7.29	2.07	1.47	0.278
Andy Benes	45	5	R	254	0.636	4.62	3.76	3.3	0.3124302260491561	6.34	2.62	0.57	0.308
Brian Fisher	43	0	R	252.7	0.325	3.28	3.21	2.74	0.2926046482343397	4.7	2.07	0.53	0.266
Bob Shaw	48	0	R	249.7	0.977	5.81	5.15	4.54	0.3375840766160034	2.81	2.23	0.79	0.289
Don Larsen	49	5	R	241	0	1.33	4	3.66	0.2940557965512104	7.36	1.79	0.6	0.301
Glen Hobbie	48	0	R	238.7	0.808	4.59	4.03	3.51	0.3122274153682651	5.24	4.03	0.45	0.281
Gavin Hollowell	49	0	R	235.7	0	1.21	3.17	3.09	0.3002259404858673	7.94	3.02	0.69	0.29
Bill Voiselle	46	0	R	227	0.475	3.85	3.89	3.53	0.3164508009690217	8.33	2.5	1.23	0.289
Luis Mey	47	0	R	221.7	0	1.2	4.51	4.26	0.326797104025299	8.53	4.59	0.69	0.322
Robert Person	49	5	R	213	0.767	4.95	3.97	3.85	0.3102118110407464	6.34	2.32	0.85	0.287
Bill Stoneman	48	0	R	212	0.974	5.58	4.33	3.99	0.3274638819492168	8.32	3.4	0.81	0.321
Freddie Toliver	49	5	R	211.7	1	5.88	3.57	3.32	0.2902849550064606	6.08	2.85	0.43	0.271
Brian Fitzpatrick	49	0	L	207.7	0.073	1.89	4.38	3.73	0.3408857118452732	6.8	3.21	1.26	0.304
Joaquin Andujar	47	5	R	205	0.85	5.12	5.66	5.31	0.3547023436072795	5.49	2.2	1.23	0.316
Jason Johnson	48	0	R	205	0.912	6.03	3.51	3.34	0.3121525776200415	4.74	1.98	0.79	0.28
Jing Johnson	49	5	R	194.7	0.811	5.26	5.22	4.81	0.3297631235245586	5.04	2.17	0.55	0.322
Paul Gervase	49	0	R	184.7	0.013	1.15	4.19	3.8	0.3369323661709506	7.99	3.36	0.83	0.326
Ed Wells	49	5	L	184.3	0.743	5.27	4.15	4.05	0.312403942400142	5.62	1.9	0.68	0.294
Jon Coutlangus	49	5	L	177.7	0	1.1	3.19	3.04	0.2848748911967564	8.31	4.25	0.46	0.28
Satchel Davis	48	5	R	176.7	0.811	4.78	5.09	4.69	0.314805768123244	6.83	1.68	0.81	0.31
Jason Johnson	48	5	R	172.3	0.765	5.07	4.44	4.07	0.3200920158868557	4.49	1.88	0.99	0.284
Glen Hobbie	48	5	R	169.7	0.436	3.09	5.36	4.99	0.3414051843039843	5.57	2.76	0.85	0.311
Lady Baldwin	48	0	L	167.7	0.632	4.41	4.99	4.83	0.3541739466809027	5.64	2.52	1.29	0.313
Bunny Hearn	45	0	L	166.7	0.553	3.55	4.21	4.16	0.3313226354687607	6.86	2.92	0.92	0.307
Joaquin Andujar	47	0	R	166.3	0.839	5.36	4.65	4.33	0.3308751703533048	4.76	2.49	0.92	0.296
Bill Stoneman	48	5	R	165.3	0.615	4.24	2.78	2.72	0.2824829671503524	7.89	2.18	0.38	0.302
Daniel Castano	47	5	L	162.7	1	5.81	3.15	2.54	0.2771909088310353	5.31	2.32	0.5	0.265
Tim Mayza	44	5	L	162.3	0	1.01	2.72	2.44	0.280102799532678	11.15	2.11	1	0.303
Sam Aldegheri	47	0	L	156.3	0.862	5.39	3.69	3.51	0.301311538202042	6.33	2.13	0.58	0.297
Chris Roycroft	48	0	R	155.7	0	1.25	4.91	4.34	0.3510144447627587	6.24	3.18	0.52	0.351
Jose Franco	48	0	R	154.3	0.139	2.14	4.78	4.37	0.3299047621428632	6.88	3.09	0.52	0.333
Wayne Granger	49	5	R	148.7	0	1.25	2.97	2.6	0.2562142972157523	6.17	1.57	0.73	0.249
Randy Myers	48	5	L	142.7	0	1.3	3.28	3.03	0.2880772571768342	7.13	2.4	0.5	0.295
Dave Rucker	48	0	L	133	0	1.03	4.06	3.79	0.3037395874715287	5.75	3.72	0.27	0.299
Tim Mayza	44	0	L	129.3	0	0.9	3.83	3.69	0.3298924729344342	8.91	1.6	1.53	0.312
Luis Curvelo	48	0	R	128.7	0.011	1.38	3.92	3.5	0.3113990308382004	6.5	1.75	0.63	0.308
Tin Can Kincannon	45	5	R	120	1	6.32	2.4	2.1	0.2786191861826303	7.58	1.95	0.3	0.291
Togie Pittinger	45	5	R	119.7	0.516	3.86	4.89	4.44	0.3181594723946545	7.67	4.74	0.6	0.297
Ray Herbert	47	0	R	116.3	0.692	4.47	4.8	4.49	0.3366048947437184	3.95	2.01	0.93	0.298
Walter Beall	49	5	R	113.3	0.621	3.91	4.37	4.13	0.3243584940330101	8.82	3.18	0.79	0.318
Bill Macdonald	46	0	R	112.3	1	5.35	5.77	5.53	0.3751213948927977	5.53	2.4	1.2	0.342
Zach Agnos	46	0	R	109.3	0.014	1.52	3.62	3.38	0.3106042706034963	4.78	1.65	1.15	0.257
Alec Gamboa	49	0	L	108	0.762	5.14	3.67	3.58	0.2935091283585721	5.5	2.42	0.5	0.271
Kirt Ojala	46	5	L	107.3	0.048	1.73	2.94	2.77	0.308945629667002	5.87	3.1	0.59	0.288
Lady Baldwin	48	5	L	105	0.257	3	4.46	4.37	0.2939525243388053	5.57	2.23	0.51	0.292
Kirt Ojala	46	0	L	101.7	0.2	2.54	3.27	2.65	0.2999813457940211	5.93	2.92	0.88	0.265
Benny Frey	47	0	R	97.3	0.895	5.12	4.53	4.25	0.3307684938008604	3.88	2.4	0.46	0.305
Tyler Schweitzer	49	0	L	95.3	0.118	1.87	3.49	3.31	0.3040639295783982	6.14	2.17	0.94	0.277
Jeff Innis	48	0	R	92	0	1.3	3.03	2.35	0.3148549365667031	4.7	2.93	0.39	0.304
Domingo Gonzalez	47	0	R	86.3	0.018	1.51	3.02	2.4	0.2846261667020461	5.53	2.61	0.21	0.284
Jeff Innis	48	5	R	85.3	0	1.17	3.27	2.95	0.3041871856793181	4.01	3.27	0.84	0.241
Rick Waits	45	0	L	83.3	0.667	3.47	6.37	5.19	0.3510170097883036	6.37	4	1.19	0.312
Jim Maloney	41	0	R	81.3	0.345	2.8	4.43	3.99	0.326768420525948	7.08	4.87	0.89	0.275
Tanner Andrews	49	0	R	79.3	0	1.32	3.75	3.75	0.3131416547035201	6.47	2.27	0.91	0.296
Jing Johnson	49	1	R	78.7	1	6.56	3.77	3.09	0.3037905938888097	4.35	2.06	0.8	0.272
Bart Johnson	48	0	R	77.7	0	1.3	4.86	4.86	0.3338951643064046	4.86	2.78	0.58	0.318
Joe Smith	48	5	R	75	0	1.19	2.52	2.52	0.2821415778090416	6.72	2.4	0.48	0.269
Togie Pittinger	45	0	R	74.7	0.588	4.39	4.22	3.01	0.294244924832804	6.02	4.22	0.48	0.263
Michael Kelly	47	0	R	73.7	0	1.27	4.03	4.03	0.3306818027925406	6.23	2.69	0.98	0.301
Bill Hoffer	49	5	R	73	0.529	4.29	3.45	3.08	0.3019807265013069	4.93	2.96	0.49	0.287
Joe Haynes	45	0	R	71.7	0.412	4.22	2.64	2.13	0.2626616305540593	5.52	1.63	0.38	0.275
Ken Heintzelman	46	0	L	67.7	0.478	2.94	5.58	5.45	0.353241699555007	5.85	2.26	1.06	0.33
Joe Smith	48	0	R	67.3	0	1.25	4.15	3.88	0.3126362205343426	7.62	3.08	1.07	0.281
Rich Rodriguez	45	0	L	66.3	0	1.35	3.12	2.99	0.2916148656404493	5.97	3.53	0.95	0.233
Jung-keun Bong	46	5	L	63.3	0.16	2.53	4.69	4.27	0.3247396461856432	3.13	1.99	0.71	0.299
Byron McLaughlin	49	5	R	61.7	0	1.08	4.96	4.96	0.299560834358032	6.86	2.63	0.88	0.283
Rigo Beltran	49	5	L	58	0	1.29	3.26	2.33	0.2601595617775304	8.69	1.55	0.47	0.301
Bill Hoffer	49	0	R	55.3	0.143	2.63	6.35	6.02	0.3569532516620031	6.35	2.77	1.14	0.342
Daniel Castano	47	0	L	55.3	0.938	3.46	5.7	5.21	0.3527025185703603	4.23	2.6	0.81	0.321
Rick Camp	44	0	R	55	0	1.77	3.76	3.11	0.306280133825939	3.93	2.62	0.49	0.277
Walter Beall	49	1	R	53.3	1	5.33	4.73	4.39	0.3053481902690037	9.62	4.05	1.01	0.271
Dave Rucker	48	5	L	53	0	1.29	4.92	4.75	0.3595590475865124	5.09	2.55	0.34	0.353
Rick Waits	45	5	L	52.7	0.6	3.51	7.17	6.83	0.3934398925926386	6.49	3.07	1.2	0.373
George Hunter	40	5	L	51.3	0.5	3.66	4.21	4.04	0.3271218127374882	7.72	2.98	1.23	0.302
Gavin Collyer	47	0	R	51	0	1.11	4.59	4.59	0.3495104531938987	8.65	3.88	1.41	0.317
Garry Roggenburk	47	0	L	50.3	0	1.14	3.76	3.22	0.3002315272227619	3.4	1.79	0.89	0.271
Sarge Connally	47	0	R	47	0.667	3.92	3.83	3.45	0.3097407632842191	4.6	2.68	0.77	0.267
Oral Hildebrand	45	5	R	46.7	1	6.67	2.51	2.51	0.2915608579070615	6.55	1.73	0.39	0.303
Reid Cornelius	47	5	R	46.3	1	5.79	4.08	3.5	0.2896628591682411	4.67	1.94	0.78	0.263
Ray Herbert	47	5	R	45.7	1	5.71	4.73	4.53	0.388769361755413	5.51	1.38	1.38	0.363
Dutch Ruether	46	0	L	45	0.75	5.62	5	4.6	0.3198918583502271	5.6	2.6	0.8	0.295
Jose Santiago	47	0	R	44.7	0	1.31	3.83	3.02	0.2793096494480765	3.83	4.03	0.4	0.255
Benny Frey	47	5	R	43.7	0.235	2.57	3.91	2.68	0.3501892206762915	2.68	3.09	0.62	0.317
Dick Starr	48	5	R	43.3	0.278	2.41	5.61	4.57	0.3337323442201283	7.69	3.95	1.45	0.275
Pat Zachry	46	0	R	42.7	1	5.34	4.85	4.43	0.3397897314371983	6.11	4	1.05	0.288
Reid Cornelius	47	0	R	41.7	1	5.96	4.32	3.24	0.3434472202777465	3.67	2.59	0.86	0.308
Jonathan Hernandez	49	0	R	41.7	0	1.26	3.88	3.67	0.2775281698322389	5.83	3.88	0.65	0.236
Joe Boehling	42	5	L	41	1	5.86	5.05	4.61	0.3478062129483444	6.8	3.29	1.1	0.29
Steve Crawford	49	5	R	40.7	0	1.4	4.2	4.2	0.3165043231725639	5.75	2.21	0.66	0.301
Wilkin Ramos	48	0	R	40	0	1.48	2.02	2.02	0.2718174956248174	6.3	3.38	0.22	0.264
Don Larsen	49	1	R	39.3	0	1.27	2.98	2.98	0.2923150946368744	5.73	1.83	0.46	0.288
Randy Myers	48	0	L	38.7	0	1.05	4.19	3.72	0.3124909077114085	5.81	4.19	0.47	0.303
Max Butcher	45	0	R	38.3	0.273	3.48	5.64	3.76	0.3542599388972213	3.29	3.29	1.64	0.256
Dutch Ruether	46	5	L	37	1	6.17	3.41	3.16	0.3369275347666686	4.62	3.65	0.24	0.331
Robert Person	49	1	R	37	1	5.29	4.62	4.38	0.3499852301868903	6.08	2.92	0.73	0.333
Ed Rakow	47	1	R	36.3	1	6.05	4.71	4.46	0.3344920800152001	4.96	1.74	0.5	0.32
Gaylord Perry	49	5	R	36	0.4	3.6	3	2.75	0.3139768358372381	8.5	1.25	1	0.333
Andy Benes	45	0	R	35.7	0.214	2.55	8.57	8.57	0.4056420912163784	5.04	4.79	1.51	0.336
Shawn Hillegas	47	5	R	34.7	1	4.96	6.74	6.22	0.3804667116103246	6.74	3.11	1.04	0.351
Art Houtteman	48	5	R	33.3	0.4	3.33	3.24	3.24	0.3199368665753763	4.86	2.7	0.54	0.288
Bob Shaw	48	5	R	33	1	5.5	4.64	4.64	0.3439705690448592	3.27	1.64	0.82	0.308
Frank Dwyer	47	0	R	32.7	0	2.04	4.95	4.68	0.3336099249824207	4.95	3.58	1.38	0.25
Sam Weaver	46	0	R	32.7	0	2.04	3.3	2.75	0.3135292060060727	4.4	1.38	0.83	0.296
Yovanny Cruz	46	0	R	31.7	0	1.32	2.56	1.99	0.295227607977313	9.65	2.84	0.28	0.326
Charlie Barnes	47	0	L	31	0.133	2.07	2.32	2.03	0.2613487140865945	7.55	1.74	0.87	0.238
Mule Watson	47	5	R	30	1	6	3.3	3.3	0.3102006554663203	3.3	0.9	0.9	0.269
John Danks	49	5	L	30	1	6	4.5	3.6	0.2981628755179637	6.9	3	0.3	0.298
John Whitehead	47	5	R	29.3	1	5.86	2.76	2.15	0.2674763079486562	5.22	0.61	0.31	0.274
Gene Brabender	49	1	R	28.7	0.714	4.1	2.82	2.82	0.3157743675910309	7.53	3.14	1.57	0.227
Art Houtteman	48	0	R	28.7	0.071	2.05	6.27	3.76	0.3251566153298244	6.27	1.88	0.94	0.326
Cowboy Jones	48	5	L	28.3	1	7.08	3.5	2.23	0.3081290931073347	4.45	3.82	0.95	0.255
Rich Rodriguez	45	5	L	28.3	0	1.05	2.23	1.59	0.2747302605682455	7	2.23	0.64	0.279
Ed Wells	49	4	L	27	1	5.4	6	6	0.3437037127414745	6.67	1	0.33	0.358
Cowboy Jones	48	0	L	26.7	0.154	2.05	4.04	4.04	0.3150477362792047	5.39	3.37	1.01	0.272
Bob Welch	42	5	R	26.3	0.286	3.76	3.42	3.08	0.2912402962475464	3.42	1.71	0.34	0.289
Tejay Antone	46	0	R	25	0	1.67	3.6	2.52	0.318818851020481	5.4	2.88	0.36	0.296
Al Mays	44	0	R	24.3	0.5	4.05	3.7	3.7	0.3471608243162446	10	2.96	1.11	0.343
Al Benton	46	0	R	23	0.077	1.77	2.74	2.35	0.2972862369388775	5.87	2.74	0.39	0.306
Sam McDowell	49	3	L	23	1	4.6	6.65	5.87	0.3671733891087245	9.78	5.09	0.39	0.397
Gene Brabender	49	5	R	22.7	0.8	4.54	2.78	2.38	0.2456582680038403	8.33	3.17	0.4	0.228
Jon Coutlangus	49	1	L	22.7	0	1.34	2.78	2.38	0.2891453636253918	3.96	4.76	0	0.271
Ray Herbert	47	2	R	21.7	0.25	2.71	4.15	3.32	0.3428832301575148	4.56	2.9	0.83	0.306
Samy Natera Jr.	47	0	L	21.3	0.222	2.37	5.49	4.65	0.3973278596946708	7.61	3.38	1.27	0.379
Ricky Vanasco	46	0	R	21	0	1.4	5.14	4.71	0.3580590837984432	6.86	3	1.71	0.323
Wayne Granger	49	1	R	19.7	0	0.98	1.83	1.83	0.2168884032586929	5.94	3.65	0	0.185
Jung-keun Bong	46	1	L	19.7	1	6.57	3.65	3.65	0.3448161577215276	2.74	2.28	1.37	0.278
Rigo Beltran	49	1	L	19.3	0	1.21	4.66	4.66	0.3540802142765622	9.79	2.33	0.47	0.383
Shawn Hillegas	47	1	R	19	1	4.75	7.11	6.16	0.3788146088341105	6.16	0.95	1.89	0.333
Tiny Osborne	49	1	R	18.7	1	6.23	4.81	4.81	0.3739063313476668	6.26	0.96	1.44	0.362
Bob Welch	42	0	R	18.7	0.4	3.74	3.85	3.37	0.3359614089195447	4.33	1.93	0.48	0.312
Al Mays	44	5	R	18.3	0.143	2.61	3.93	3.93	0.3241104120059066	8.85	4.43	1.48	0.245
Urbano Lugo	46	0	R	18	0.143	2.57	6	4	0.3176762301352379	5.5	1	0.5	0.339
Dick Starr	48	0	R	17.7	0.333	2.95	0.51	0.51	0.1081126747815532	5.59	1.02	0.51	0.068
Brian Duensing	48	5	L	17.3	0.5	2.88	2.08	2.08	0.2839387891743349	4.16	3.12	0.52	0.255
Al Holland	47	5	L	17.3	0	1.33	5.72	5.72	0.3404578397828316	8.84	2.6	1.56	0.333
Pat Mahomes	43	0	R	17	0	2.43	2.65	2.65	0.2429830763417854	3.71	3.71	1.06	0.125
Jose Santiago	47	5	R	17	0	1.21	1.59	1.59	0.1931536596447314	6.88	2.65	0	0.182
Bob Barr	41	5	R	17	0.167	2.83	3.18	3.18	0.2328915842863674	3.18	3.18	0	0.204
John Whitehead	47	0	R	16.7	1	5.57	7.01	6.47	0.3652826894892347	2.69	2.16	2.16	0.246
Bob Shaw	48	2	R	16.7	1	5.57	5.39	5.39	0.2912087424761631	4.31	2.16	0	0.255
Brian Duensing	48	0	L	16.3	0.182	1.48	2.76	2.76	0.2914980677297281	7.73	3.31	0	0.312
Pat Mahomes	43	5	R	16	0.143	2.29	3.94	3.94	0.3033893823803323	3.38	2.81	0.56	0.255
Jason Johnson	48	1	R	16	1	8	2.25	1.69	0.2396003300425387	5.62	2.25	1.12	0.156
Fred Frankhouse	41	5	R	15.7	1	3.92	6.31	4.59	0.3795778202480406	2.29	1.15	1.72	0.286
Mule Watson	47	0	R	15.3	1	7.65	1.76	1.76	0.2047214614857564	4.71	1.18	0	0.213
Bart Johnson	48	5	R	15.3	0	1.53	7.06	7.06	0.3090825958967997	8.24	2.35	0.59	0.333
Garry Roggenburk	47	5	L	14.7	0	1.47	1.84	1.84	0.2314847609364169	3.67	1.22	0.61	0.2
Stoney McGlynn	46	5	R	14.7	1	7.35	2.45	1.84	0.215818662207539	7.35	0	0.61	0.2
Eddie Gamboa	43	0	R	14.7	0	1.47	6.73	6.12	0.340951277131827	8.57	3.67	0.61	0.356
John Whitehead	47	1	R	14.3	1	7.15	2.52	2.52	0.3213392668875229	4.41	1.26	0.63	0.32
Art Houtteman	48	1	R	14	1	7	3.86	3.21	0.3091280946709595	5.14	1.93	0.64	0.289
Steve Crawford	49	1	R	13.7	0	1.25	9.2	8.54	0.3961236909017392	8.54	4.6	1.31	0.404
Andrew Miller	40	0	L	13.7	0.143	1.96	1.97	1.97	0.3190246661731118	3.94	5.26	0	0.267
Toussaint Allen	45	0	L	13.3	0	1.21	4.06	4.06	0.3027363207127966	8.8	2.71	1.35	0.27
Byron McLaughlin	49	2	R	12.7	0	1.06	4.96	4.96	0.3428847418951554	7.8	3.54	2.13	0.257
Gene Bearden	40	0	L	12	0	1.71	8.25	8.25	0.361344373949359	12.75	3.75	0.75	0.471
Bill Macdonald	46	1	R	12	1	6	6	6	0.3225338961457922	6.75	0.75	1.5	0.289
Bert Gallia	46	1	R	11.3	1	5.65	3.19	3.19	0.3037781800211296	5.58	3.19	1.59	0.194
Bart Johnson	48	1	R	11.3	0	1.41	1.59	1.59	0.2230632304330475	7.17	2.39	0	0.25
Pat Zachry	46	5	R	10.7	1	5.35	4.21	4.21	0.3826907333491685	7.57	5.05	1.68	0.323
Shawn Hillegas	47	0	R	10.7	0.25	2.67	3.36	3.36	0.265037024438684	5.05	2.52	0	0.226
Bert Gallia	46	5	R	10.3	0	1.72	9.61	8.74	0.4377975792451963	5.24	8.74	0	0.45
Byron McLaughlin	49	3	R	10	0	1.67	2.7	2.7	0.3191421874939522	6.3	2.7	0	0.333
Cowboy Jones	48	4	L	10	1	5	9.9	7.2	0.3957360302707191	4.5	2.7	0	0.4
