# CAP key=ironquick__20260313 role=pit label=Iron Quick type=Quick env=current variants=all_cards obsval=40-59 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=342 rows=342
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Grant Holmes	59	0	R	1832.7	0.932	5.66	4.3	4	0.314298636985204	7.53	2.41	1.17	0.289
Vicente Padilla	59	0	R	1832.7	0.894	5.73	4.42	4.13	0.3192990720292828	5.4	2.25	1.06	0.285
Bartolo Colon	59	0	R	1695.3	0.531	3.88	3.42	3.15	0.2957031981472531	8.48	3.68	0.67	0.29
Billy Wagner	58	0	L	1630.7	0	1.11	3.48	3.33	0.2953668437328205	10	4.35	1.14	0.263
JT Brubaker	59	0	R	1546.7	0.845	3.75	4.18	3.92	0.3161569657907721	5.62	2.5	1.05	0.281
Kyle Backhus	59	0	L	1484.3	0.003	1.25	3.16	2.92	0.2934442952112934	7.77	2.5	0.76	0.294
Ed Figueroa	58	5	R	1475.3	1	6.56	3.76	3.5	0.2979326883511664	5.22	1.92	0.88	0.273
Reed Garrett	49	0	R	1443	0.025	1.41	3.41	3.19	0.297070157146848	9.59	3.69	0.68	0.307
Don Drysdale	59	0	R	1429.7	0.734	4.64	4.51	4.23	0.3278549211864066	6.28	2.13	1.19	0.3
Tim Herrin	59	0	L	1338.3	0.001	1.28	3.44	3.18	0.29837517282366	7.84	3.03	0.85	0.287
Tyler Ferguson	59	0	R	1323.3	0.027	1.24	3.58	3.35	0.2947313955963614	7.53	2.42	0.78	0.292
Hector Rondon	59	0	R	1309.7	0	1.23	3.49	3.23	0.29504295153714	7.61	2.29	0.58	0.306
Bob Klinger	59	0	R	1246.3	0.977	5.64	4.43	4.09	0.3210130603132186	5.96	1.96	1.09	0.294
Harry Coveleski	59	0	L	1228.7	0.788	4.91	5.1	4.79	0.339206940557753	5.6	2.72	1.24	0.298
Andrew Chafin	59	0	L	1180.3	0.005	1.11	3.22	3.08	0.2904225156801861	8.46	3.15	0.82	0.28
Cecil Upshaw	59	0	R	1128.7	0.003	1.75	4.23	3.76	0.3185757467287577	6.36	1.84	0.85	0.314
Mike Stanton	56	0	R	1107.3	0	1.3	3.28	3.01	0.2913318593923698	7.77	2.47	0.63	0.297
Hector Carrasco	59	0	R	1083.7	0.054	1.18	3.7	3.38	0.3006809265994072	7.08	2.39	0.66	0.303
Charlie Hough	54	0	R	1072.7	0.88	5.59	4.37	4.04	0.3158039333038458	6.44	2.27	1.01	0.289
Patricio Scantlebury	56	0	L	1051.3	0.674	4.76	4.07	3.76	0.3086621382235457	6.87	3.1	0.48	0.311
Ches Buchanan	57	5	R	1048	1	6.2	4.27	4.03	0.3148023704479001	4.39	1.46	0.89	0.29
Edwin Jackson	58	0	R	1019.3	1	6.37	3.81	3.51	0.2868328665066653	6.7	1.95	0.89	0.27
Austin Gomber	59	0	L	997.7	0.958	5.25	4.91	4.63	0.3340779840199288	6.31	1.82	1.43	0.297
Sam Moll	57	0	L	992.3	0.003	1.13	3.66	3.38	0.2995368005259794	7.8	3.24	0.91	0.279
Tim Wakefield	58	0	R	977.3	0.596	4.25	3.92	3.61	0.3007421861060884	6.06	2.71	0.75	0.28
Isaac Mattson	58	0	R	975.3	0.039	1.35	2.99	2.81	0.280679360903771	7.79	2.64	0.66	0.28
John Thomson	57	5	R	960	0.963	6	4.14	3.75	0.3102718709963331	6.53	1.68	0.99	0.293
Ed Figueroa	58	0	R	955.3	0.909	5.79	5.06	4.72	0.3334086057066318	4.98	2.34	1.08	0.298
Cal Quantrill	59	0	R	949.3	0.753	3.84	4.24	4.02	0.3138771442769561	5.45	1.82	1.14	0.279
Kendry Rojas	59	0	L	943	0.977	5.36	4.5	4.04	0.3167668594588117	7.27	2.8	0.96	0.297
Logan Allen	59	0	L	927.3	0.906	4.85	4.22	3.91	0.3184670745352502	6.24	2.45	0.89	0.303
Mark Melancon	59	0	R	924	0	1.1	3.74	3.29	0.3110310854804171	5.79	2.59	0.61	0.306
Kirk Rueter	59	0	L	917.7	0.775	4.91	4.75	4.27	0.3216526980673762	3.63	1.84	0.86	0.289
Pedro Martinez	51	0	L	849	0	1.13	3.59	3.29	0.2981051091368313	7.54	3.82	0.81	0.275
TJ House	50	0	L	815.7	0.675	5.3	3.81	3.34	0.3068316746539514	6.44	1.81	0.97	0.291
Cade Povich	59	0	L	787.3	0.741	4.74	4.24	3.93	0.3180268289967147	7.26	2.46	1.12	0.293
Paxton Schultz	59	0	R	780.7	0.98	3.88	5.21	4.97	0.346669098792715	5.87	2.55	1.19	0.315
Bunny Hearn	55	0	L	779	0.564	4.3	4.52	4.23	0.3240888735262211	4.53	1.76	1.1	0.288
Justin Nicolino	55	5	L	773.7	0.8	5.16	4.61	4.21	0.3239486883196259	2.45	2.33	0.66	0.286
Tyler Samaniego	59	0	L	735	0.004	1.54	3.66	3.38	0.2956202346962816	7.27	2.12	0.84	0.29
Gene Conley	57	5	R	683	1	6.5	4.23	3.81	0.3039883228398393	5.55	1.71	0.92	0.284
Curt Simmons	56	5	L	680.7	0.617	4.57	3.89	3.72	0.3058149211823562	7.8	3.36	0.89	0.285
Antonio Alfonseca	59	0	R	679.3	0	1.17	3.62	3.3	0.3009430821827553	5.58	2.41	0.58	0.296
JP Sears	59	0	L	673	0.947	5.9	4.49	4.12	0.3188997503130881	6.81	2.3	1.43	0.27
Bob Romby	58	5	L	659.7	0.724	5.19	3.93	3.59	0.2960586062135878	7.45	2.85	0.89	0.279
Salomon Torres	56	0	R	657.7	0	1.33	3.59	3.27	0.3113004132761125	5.38	2.79	0.9	0.279
Bob Bruce	57	0	R	647	0.59	4.02	4.69	4.38	0.3341674263226317	7.64	3.67	0.92	0.319
Rico Garcia	59	0	R	640	0	1.09	3.35	3.12	0.2818399927653449	9.18	2.15	0.84	0.29
Hal McKain	57	0	R	613	0	1.33	3.14	2.82	0.2909384677351913	8.52	3.22	0.68	0.291
Luis Perdomo	59	0	R	610.7	0.007	1.44	3.98	3.71	0.313782737074437	4.98	1.68	0.81	0.3
Fred Goldsmith	59	0	R	569.3	0.388	3.75	4.6	4.3	0.3392221855440602	5.17	1.72	1	0.32
Ryan Zeferjahn	56	0	R	563	0	1.25	3.31	2.99	0.2970837392609866	8.9	3.39	0.98	0.279
Brennan Bernardino	58	0	L	561	0	1.19	3.63	3.37	0.2969436466642499	6.8	2.7	0.71	0.289
Noah Schultz	58	0	L	557.7	0.845	3.32	3.78	3.5	0.3003374552821077	7.07	3.1	0.87	0.279
Don Drysdale	59	5	R	542.7	1	5.71	4.2	3.96	0.3096348536928009	6.65	1.79	0.93	0.295
Harry Coveleski	59	5	L	536.7	1	6.31	3.84	3.52	0.3085680446615727	6.19	2.43	0.86	0.282
Patricio Scantlebury	56	5	L	535	1	5.82	4.09	3.73	0.2997258051473768	7.05	2.73	0.59	0.299
Ramon Arano	55	5	R	520.7	0.703	4.69	3.99	3.82	0.3113579174324805	4.2	2.21	0.62	0.292
Ramon Arano	55	0	R	516	0.492	3.97	4.71	4.4	0.3341130406001477	4.05	2.39	0.82	0.301
Rod Beck	59	0	R	494	0	1.29	4.63	4.35	0.3369659394147371	7.93	1.89	1.51	0.313
Mike Burrows	59	0	R	482.7	1	5.61	5.26	4.96	0.3509546299056264	7.83	2.29	1.6	0.321
Tom Morgan	58	5	R	476.3	0	1.33	2.82	2.66	0.2826129734149986	4.1	1.83	0.45	0.269
Matt Davidson	56	0	R	474	0.006	1.46	4.18	3.91	0.3155935956137976	7.08	2.64	0.97	0.3
Alex Reyes	53	0	R	461	0	1.2	2.83	2.58	0.2756513752731333	9.14	3.89	0.8	0.253
Sparky Lyle	51	0	L	458	0	1.44	3.54	3.1	0.3050179816602481	6.13	2.52	1.22	0.257
Hector Carrasco	59	5	R	445	0	1.19	3.72	3.38	0.3043276118445316	6.94	2.59	0.53	0.316
Double Duty Radcliffe	57	0	R	442.7	0.839	5.09	5.45	5.31	0.3448641750743257	5.06	2.76	0.85	0.32
Cole Sulser	58	0	R	440.7	0	1.17	4.27	4.15	0.3249296947062814	7.9	1.88	1.35	0.307
Ken Lehman	57	0	L	432.3	0.01	1.41	2.98	2.71	0.2789108420210447	6.5	1.87	0.6	0.282
Curt Simmons	56	0	L	431	0.493	2.02	3.55	3.49	0.2955805087411838	8.1	3.99	0.77	0.274
Earl Wilson	55	5	R	419.7	1	6.08	3.95	3.73	0.3010297513348968	7.74	3.6	0.86	0.273
Floyd Bannister	57	5	L	412.3	0.867	5.5	5.13	4.67	0.331270970946258	5.15	1.31	1.22	0.292
Reed Garrett	49	5	R	408.3	0	1.42	3.42	3.13	0.2851475279540417	9.9	3.5	0.4	0.313
Tomoyuki Sugano	57	0	R	403	0.833	5.6	4.47	4.13	0.3245240801229115	5.9	1.81	1.38	0.279
Jack Bentley	58	0	L	364	0.568	4.14	4.65	4.33	0.3203081962550049	6.33	2.99	1.26	0.276
Tom Morgan	58	0	R	362	0	1.4	4	3.7	0.3067794740304918	3.53	2.09	0.55	0.286
John Thomson	57	0	R	361	0.169	5.55	3.71	3.42	0.2966296134177378	5.61	1.6	0.9	0.273
Floyd Bannister	57	0	L	347	0.803	5.26	5.19	4.69	0.3368445357944744	4.88	2.02	1.45	0.277
Luis Perdomo	59	5	R	342	0	1.26	3.55	3.08	0.2916220969255476	5.03	1.84	0.58	0.282
Zack Littell	59	0	R	327.7	0.783	5.46	4.94	4.81	0.340743379757444	6.84	1.46	2.06	0.275
Lefty Gomez	54	5	L	327.3	0.939	4.96	5.03	4.98	0.3194441977730809	8.11	5.53	0.74	0.284
Vic Sorrell	56	0	R	327	0.746	4.88	4.05	3.74	0.3152246691878636	6.83	3.25	0.91	0.288
Don Schwall	52	0	R	321	0.374	3.24	5.21	4.49	0.3346208396480158	5.41	4.57	0.62	0.306
Ches Buchanan	57	0	R	307.7	0.962	5.92	4.97	4.36	0.3332240845164776	4.42	1.78	0.82	0.309
Justin Lawrence	51	0	R	292.3	0	1.32	3.85	3.42	0.3156824705003587	8.41	2.74	1.2	0.299
Glen Perkins	56	0	L	286.7	0	1.42	3.8	3.48	0.3126582838079588	7.41	1.48	1.48	0.287
Lucas Erceg	58	0	R	271.7	0	1.28	3.78	3.31	0.3056072808491059	6.79	2.72	0.7	0.301
Kevin Millwood	52	0	R	271.3	0.556	3.77	5.47	5.11	0.3428359416937501	5.54	2.65	0.83	0.331
Hugh Mulcahy	54	0	R	266.7	1	6.35	4.35	4.15	0.3150055373173287	3.78	2.16	1.08	0.264
Jose Berrios	58	0	R	260.7	0.561	4.57	5.56	5.21	0.3537546009376806	6.04	2.42	1.52	0.308
Bunny Hearn	55	5	L	254	0.648	4.7	4.89	4.68	0.3366105127816122	5.63	2.27	0.99	0.313
Jack Kochanowicz	52	0	R	253.3	0.898	5.17	5.65	4.9	0.3407652980500022	7.11	2.74	0.89	0.344
Vinegar Bend Mizell	57	0	L	247.3	0.431	3.43	4.26	3.78	0.3154968287011001	6	2.44	0.84	0.299
Ethan Roberts	53	0	R	246.3	0	1.26	4.31	3.98	0.3080816249387225	7.16	2.27	1.02	0.286
Paul Shuey	57	0	R	242.7	0	1.19	2.56	2.41	0.2697402097503445	8.86	3.49	0.7	0.261
Ken Brett	55	0	L	240.7	0	1.38	3.55	2.84	0.298657360572519	3.03	2.62	0.19	0.286
Gene Conley	57	0	R	238	0.4	3.4	4.46	4.16	0.3083511616497132	4.95	1.7	0.64	0.3
Steve Olin	58	0	R	233	0.006	1.33	4.02	3.79	0.3148875539653853	7.45	2.43	0.85	0.318
Miles Mikolas	57	0	R	230.3	0.549	4.52	4.77	4.73	0.3429694457427924	5.59	1.68	1.72	0.287
Matt Davidson	56	5	R	228	0	1.48	3.47	3.2	0.2825211866823545	7.7	2.72	0.83	0.27
Earl Wilson	55	0	R	227.3	0.612	4.64	2.89	2.77	0.2694735654540631	6.93	3.33	0.55	0.243
Ryan Borucki	55	0	L	226	0.016	1.2	3.54	3.23	0.3055641567320813	7.81	2.39	0.68	0.323
Harry McIntire	54	5	R	223.3	0.211	2.94	3.79	3.47	0.3113121086001897	5.8	1.53	1.09	0.281
Adrian Houser	59	0	R	219	0.647	4.29	4.85	4.52	0.344386619824401	6.66	1.64	1.11	0.329
Aaron Crow	51	0	R	218.7	0	1.15	3.58	3.46	0.2910520232553044	8.97	2.8	1.07	0.271
Skip Lockwood	58	0	R	217	0	1.21	3.61	3.53	0.3011240655973886	8.67	2.74	1	0.299
Roy Lee Jackson	58	0	R	213.3	0	1.42	4.26	3.84	0.328602381277611	7.55	2.11	1.43	0.299
Colin Rea	59	0	R	210.3	0.634	5.13	3.81	3.81	0.2934102493530729	6.63	1.58	0.86	0.279
Brendon Little	55	0	L	206.3	0	1.25	3.8	3.62	0.2973395579031048	9.25	4.23	0.52	0.309
Jack Bentley	58	5	L	206	0.85	5.15	5.24	4.41	0.3343016304378508	7.21	1.92	1.14	0.32
Bert Blyleven	54	5	R	204.7	0.941	6.02	4.62	4.13	0.3162256936579549	6.9	2.42	1.1	0.286
Joe Nuxhall	55	0	L	198	0.927	4.83	3.95	3.5	0.3003643993804975	7.59	4.09	0.68	0.28
Mark Huismann	50	0	R	193	0	1.54	2.61	2.38	0.2791810814975818	4.43	1.63	0.84	0.252
Buddy Schultz	58	0	L	189.3	0	1.41	3.19	2.71	0.2926388454280056	10.17	2.23	0.76	0.336
Jim Kaat	55	0	L	187.3	1	6.46	4.04	3.56	0.3093738732138677	5.09	2.98	1.11	0.258
Hank Wyse	58	5	R	181.7	0.727	5.51	3.22	3.02	0.2763187279612601	5	1.39	0.74	0.27
Chris Haney	53	0	L	181.3	0.011	1.97	3.72	3.33	0.313663499452203	4.57	1.29	1.44	0.268
Brad Keller	59	0	R	179.3	0	1.45	2.81	2.61	0.2770867653839973	7.48	2.16	0.75	0.267
Joe Hatten	53	0	L	177.7	0.014	1.25	5.27	4.81	0.3415857782918482	4.96	3.75	0.71	0.309
Bob Klinger	59	4	R	169.7	1	5.66	4.88	4.72	0.3443295724530123	5.62	2.12	1.17	0.314
Tim Worrell	58	0	R	167	0	1.16	3.29	3.13	0.3060198383120705	8.14	1.99	0.75	0.319
Eddie Cicotte	54	5	R	165.3	0.806	5.33	3.92	3.48	0.3147709600516078	6.48	2.29	0.93	0.301
Dizzy Dismukes	52	5	R	163.7	1	7.12	3.46	3.41	0.2875602690458964	3.9	2.25	0.82	0.242
Mark Melancon	59	5	R	161.7	0	1.26	3.17	3.01	0.2924637026979121	8.4	2.28	0.61	0.304
Cecil Upshaw	59	1	R	159.3	0	1.52	4.41	4.01	0.3408914374273516	7.12	1.64	1.13	0.334
Lefty Gomez	54	0	L	152.3	0.844	4.76	5.61	4.79	0.3468614068093078	6.74	4.61	0.83	0.321
Fred Goldsmith	59	5	R	150.3	1	6.53	4.19	3.95	0.3058506300893254	5.69	1.74	0.84	0.289
Trevor Rosenthal	53	0	R	149.7	0	1.2	4.39	4.27	0.3350583849999014	8.06	5.17	0.78	0.31
Sam Bachman	56	0	R	147.3	0.37	2.73	5.38	4.77	0.3752974137404428	7.09	3.05	1.59	0.323
Larry French	55	5	L	146.7	0	1.61	5.03	4.29	0.3296719139148052	6.38	1.96	1.1	0.311
Bunny Hearn	45	5	L	140.7	1	5.41	4.41	4.29	0.3227066501847812	6.78	3.26	0.96	0.292
Don Nottebart	57	0	R	139	0	1.45	2.85	2.53	0.2903519786162106	4.86	1.49	0.78	0.267
Jesse Orosco	52	5	L	138.3	0	1.17	2.93	2.67	0.2776472688843857	8.33	3.38	0.52	0.278
Jesse Orosco	52	0	L	136.3	0	1.2	3.9	3.83	0.3064355942918842	7.73	4.56	1.06	0.272
Paul Shuey	57	5	R	134	0	1.24	2.96	2.89	0.2645161436013382	9.47	2.22	0.94	0.261
Wilson Alvarez	59	1	L	134	1	6.38	3.63	3.49	0.2963086156855438	6.04	3.56	0.81	0.257
Kerry Wood	55	5	R	130.7	1	5.45	5.3	4.96	0.3472926692340573	9.43	4.2	1.72	0.296
Hank Wyse	58	0	R	128	0.917	5.33	5.48	4.99	0.3466955252273808	3.73	1.62	1.34	0.291
Hank Wyse	58	1	R	127.7	1	6.38	3.52	3.38	0.2974535191994201	5.29	1.62	0.7	0.286
Will McEnaney	56	0	L	127	0	1.09	3.4	3.19	0.3223242301862336	4.89	1.28	1.28	0.295
Bob Klinger	59	5	R	124.3	0.436	3.19	3.33	3.26	0.2942171675470178	6.73	1.74	0.58	0.303
Ken Lehman	57	5	L	123.7	0	1.39	3.35	3.27	0.2781216951694269	7.57	1.6	0.65	0.29
Salomon Torres	56	5	R	121.3	0	1.29	3.04	2.75	0.2838798474360913	6.23	2.08	0.96	0.253
Mitchell Parker	51	0	L	120.7	0.694	3.35	5.22	4.62	0.3570899439185309	5.82	2.24	1.34	0.323
Simeon Woods Richardson	58	0	R	118.7	0.857	5.65	2.58	2.5	0.2880591165398802	7.89	1.67	0.68	0.312
Hunter Barco	59	0	L	116.3	0.467	2.58	3.95	3.64	0.3050119546556626	6.81	2.24	1.16	0.271
Jake Irvin	57	0	R	116	1	6.11	4.34	3.88	0.3191837085081836	6.91	1.78	1.47	0.288
Earl Francis	53	0	R	111	1	5.29	4.7	4.54	0.3324171710002744	5.35	4.22	0.73	0.293
Yoendrys Gomez	55	0	R	110	0.706	3.24	7.2	6.95	0.3876805746034077	7.53	2.54	1.8	0.361
Chris Archer	54	5	R	107.7	0.3	3.59	2.67	2.34	0.2678981019648166	7.77	1.75	0.84	0.267
Jung-keun Bong	46	0	L	107.3	0	2.19	4.86	4.86	0.3460118986162409	2.26	3.52	0.67	0.293
Billy Wagner	58	5	L	107	0	0.96	4.88	4.79	0.3243955074361218	10.18	4.96	1.01	0.315
JR Ritchie	59	0	R	105.7	0.941	6.22	3.07	2.98	0.2827300642225518	7.41	1.7	0.94	0.269
Rod Beck	59	5	R	104.7	0	1.43	3.7	2.92	0.2861807271842157	8.17	0.77	0.86	0.304
Jack Bentley	58	2	L	103.3	1	6.08	5.05	4.88	0.3301889305557472	6.53	2.88	1.48	0.28
Chris Welsh	52	0	L	103	0.85	5.15	6.82	5.33	0.3555693718121403	2.36	2.1	0.87	0.308
Tom Bruno	58	0	R	101.3	0	1.39	4.62	4.35	0.3183452318371856	6.4	3.55	0.71	0.303
Elmer Rodriguez	59	0	R	99.7	1	5.25	5.06	4.51	0.3477759087266133	8.4	3.16	1.44	0.316
Chase Petty	51	0	R	99.7	1	4.33	5.42	5.24	0.3433951985171521	6.05	1.99	1.53	0.292
Jack Russell	58	5	R	99.3	0	1.6	3.35	3.17	0.3047582327787713	7.07	2.45	1	0.287
Welinton Herrera	59	0	L	96.7	0	0.99	3.35	2.89	0.305208126453895	7.45	2.98	0.93	0.29
Kyle Freeland	54	0	L	95	1	5.59	6.25	5.59	0.3413919540442106	5.12	1.71	0.95	0.324
Kyle Finnegan	54	0	R	94	0	1.06	2.78	2.49	0.281542340270498	6.8	2.49	0.67	0.286
Victor Vodnik	52	0	R	91.3	0.016	1.43	3.84	3.75	0.3201195445021216	6.21	2.07	0.59	0.336
Don Drysdale	59	2	R	91.3	1	5.37	5.72	5.42	0.3669856300952699	5.13	1.87	1.58	0.317
Antonio Alfonseca	59	5	R	90.7	0	1.09	4.27	4.07	0.3069558865691023	6.15	1.69	0.3	0.324
Jimmy Herget	57	0	R	90	0	1.45	4.7	4.2	0.3159248908964625	8.3	2.3	1.2	0.283
Rip Collins	51	5	R	89	0.667	4.24	4.55	4.35	0.3399293136209006	8.29	2.83	1.21	0.326
Ray Kolp	58	0	R	84.7	1	6.05	3.83	3.4	0.3156728066243185	3.93	2.55	0.64	0.291
Bob Buhl	50	0	R	83.7	0.114	2.39	6.24	5.48	0.3845865850425106	5.38	4.73	2.04	0.284
Hal McKain	57	5	R	83	0	1.19	2.6	2.49	0.2539703464928849	9.98	2.93	0.43	0.278
Hugh Mulcahy	54	5	R	82.7	0.269	3.18	3.37	3.37	0.3131021385098764	4.14	0.98	0.98	0.275
Lucas Giolito	59	0	R	82.3	1	5.49	4.92	4.92	0.3482758694209626	7.55	2.19	1.64	0.314
Rocky Childress	51	0	R	80.3	0	1.41	3.14	2.47	0.2836895801171115	4.71	2.24	0.56	0.256
Yerry De Los Santos	56	0	R	79.7	0	1.33	3.61	3.5	0.2908113920748851	6.32	2.6	1.02	0.266
Jack Matchett	53	0	R	79	0	1.65	4.44	4.1	0.3409293743475281	6.27	1.59	1.03	0.34
Mark Langston	48	0	L	79	0.826	0.92	4.22	3.65	0.3077649861040788	8.43	3.42	0.91	0.292
Roger Moret	53	0	L	77.7	0	1.85	2.78	2.66	0.2549711369524285	6.49	3.01	0.58	0.218
Red Ruffing	58	2	R	77	1	6.42	4.21	4.21	0.2970420542771801	5.49	1.4	1.4	0.245
Chase Dollander	53	0	R	76.7	0.75	4.79	4.69	4.11	0.3280798698743809	8.45	1.88	1.41	0.319
Trevor Rosenthal	53	5	R	76.7	0	1.11	1.53	1.41	0.2590194041515268	7.39	4.11	0.12	0.255
Aaron Bummer	58	0	L	76.3	0	1.02	4.25	3.66	0.3261155367606144	8.26	2.83	1.18	0.316
Ray Kolp	58	5	R	76.3	1	6.94	2.36	2.01	0.2206092727071748	6.13	0.94	0.47	0.227
Chris Paddack	54	0	R	76	0	2	4.26	4.14	0.3197707264467644	6.28	2.01	1.07	0.295
Ryan Feltner	54	0	R	75.3	1	5.79	3.71	3.23	0.3325167226545328	6.33	1.79	1.08	0.306
Randy Vasquez	54	0	R	74	1	6.17	4.5	4.26	0.3067143516947998	6.2	1.58	1.09	0.292
Roy Mahaffey	55	0	R	74	0.304	3.22	4.5	3.89	0.3361679141562284	7.54	2.55	1.34	0.306
Kevin Millwood	52	5	R	72.3	0.8	4.82	4.73	4.48	0.3396168433091255	5.73	2.99	1.12	0.298
Double Duty Radcliffe	57	5	R	72.3	0.688	4.52	5.23	4.73	0.3389412538626469	4.61	3.11	1	0.308
Hector Rondon	59	5	R	71.7	0	1.2	4.02	3.51	0.2960146528820317	7.15	2.89	0.5	0.3
Bob Bruce	57	3	R	70.7	1	5.89	3.44	2.93	0.3121991349199736	9.67	3.82	0.76	0.31
Bryse Wilson	56	0	R	66.7	0.057	1.91	4.05	3.91	0.3416701114001527	6.48	2.43	1.08	0.333
Larry French	55	0	L	64.3	1	6.43	5.18	5.04	0.3335931539434833	4.06	1.54	1.12	0.304
Aaron Civale	58	0	R	63.3	1	5.27	5.12	4.98	0.3422532708449947	6.26	2.27	1.14	0.325
Rafael Montero	55	0	R	62.7	0	1.12	3.16	3.16	0.2984048330144649	8.18	3.44	0.29	0.333
Brian Fisher	43	0	R	62.3	0.037	2.31	5.92	5.2	0.3663262026633005	5.35	2.89	1.16	0.333
Phenomenal Smith	50	0	L	62	1	6.2	3.77	3.63	0.2855468003070957	7.26	4.35	0.44	0.278
Bob Shaw	48	5	R	61.7	1	5.61	6.27	5.83	0.3971836820826129	3.79	2.19	1.75	0.343
Double Duty Radcliffe	57	2	R	61.3	1	5.11	6.17	5.73	0.3556142409651363	4.4	3.23	0.73	0.342
Carlos Vargas	55	0	R	60	0	1.3	4.2	3.9	0.3237099458260237	5.55	2.7	0.75	0.312
Sam McDowell	49	5	L	59.7	1	6.63	3.92	3.47	0.293573757372367	6.78	2.86	0.9	0.251
Victor Zambrano	51	0	R	58	0.429	4.14	3.72	3.72	0.3317350514902693	5.43	2.33	1.24	0.287
Justin Sterner	58	0	R	56	0	1.3	2.89	2.89	0.2988720319025282	6.11	1.29	0.48	0.307
Jackson Kowar	57	0	R	56	0	1.87	4.02	4.02	0.3364191680863192	8.04	2.09	1.61	0.315
Luis Morales	55	0	R	55.7	0.053	2.93	5.33	4.69	0.3821123608727913	6.14	3.55	1.13	0.357
Drew Sommers	58	0	L	55.7	0	1.36	4.69	4.04	0.3171014220884917	5.33	3.55	0.97	0.264
Kerry Wood	55	0	R	54.3	0.5	3.88	6.3	5.8	0.3641405041489718	7.29	3.31	2.15	0.282
Jordan Romano	58	0	R	53.7	0	1.14	5.03	3.85	0.3396450750830548	9.22	3.02	1.17	0.348
Don Schwall	52	1	R	53.7	1	6.71	3.52	2.68	0.282994383384609	6.54	3.02	0.5	0.273
Ken Brett	55	5	L	53.3	0.138	1.84	3.04	3.04	0.2765196510251265	4.73	2.03	0.34	0.269
Nick Mears	57	0	R	52.7	0	1.39	3.76	3.76	0.2969083682229835	8.37	2.39	0.51	0.311
John Thomson	57	1	R	52.7	1	6.59	2.9	2.73	0.3194640912756446	5.46	2.22	0.85	0.283
Johnny Murphy	58	0	R	52	0	1.44	2.6	2.6	0.2705546887480671	7.27	0.87	1.21	0.255
Tim Mayza	44	0	L	51.7	0	0.78	3.83	3.83	0.3153019749160523	10.97	2.79	1.39	0.303
Gerry Arrigo	52	5	L	50.7	0	2.41	5.15	4.44	0.3390265215753105	6.21	3.02	1.6	0.268
Hector Neris	57	0	R	49.3	0	1.17	4.56	4.2	0.3207189128990294	8.95	3.65	0.91	0.312
Beau Brieske	57	0	R	48.7	0	1.32	7.95	7.58	0.4273556596413736	8.32	3.14	1.48	0.436
Peyton Pallette	57	0	R	47.7	0	1.06	4.34	4.34	0.2896986237469524	7.74	2.26	0.75	0.29
Bob Bruce	57	1	R	47	1	5.22	3.26	3.26	0.2991458890483342	6.32	4.4	0.19	0.28
Jordan Leasure	56	0	R	46	0	1.18	5.87	5.48	0.3329791122993661	7.83	2.93	1.17	0.291
